D0,D1,date,value
B,ET,1989-07-01,39160
B,ET,1989-08-01,39403
B,ET,1989-09-01,39845
B,ET,1989-10-01,39446
B,ET,1989-11-01,40422
B,ET,1989-12-01,40118
B,ET,1990-01-01,38824
B,ET,1990-02-01,39058
B,ET,1990-03-01,37972
B,ET,1990-04-01,37804
B,ET,1990-05-01,37972
B,ET,1990-06-01,36936
B,ET,1990-07-01,36296
B,ET,1990-08-01,36705
B,ET,1990-09-01,37383
B,ET,1990-10-01,37229
B,ET,1990-11-01,38645
B,ET,1990-12-01,38722
B,ET,1991-01-01,37878
B,ET,1991-02-01,38833
B,ET,1991-03-01,38191
B,ET,1991-04-01,38434
B,ET,1991-05-01,39121
B,ET,1991-06-01,38377
B,ET,1991-07-01,37810
B,ET,1991-08-01,38455
B,ET,1991-09-01,39174
B,ET,1991-10-01,39295
B,ET,1991-11-01,41449
B,ET,1991-12-01,41669
B,ET,1992-01-01,40878
B,ET,1992-02-01,42029
B,ET,1992-03-01,41147
B,ET,1992-04-01,41209
B,ET,1992-05-01,41841
B,ET,1992-06-01,41003
B,ET,1992-07-01,39908
B,ET,1992-08-01,40292
B,ET,1992-09-01,41096
B,ET,1992-10-01,40972
B,ET,1992-11-01,43082
B,ET,1992-12-01,43166
B,ET,1993-01-01,43510
B,ET,1993-02-01,45265
B,ET,1993-03-01,45420
B,ET,1993-04-01,46146
B,ET,1993-05-01,47152
B,ET,1993-06-01,46345
B,ET,1993-07-01,45499
B,ET,1993-08-01,46160
B,ET,1993-09-01,46650
B,ET,1993-10-01,47674
B,ET,1993-11-01,49502
B,ET,1993-12-01,50064
B,ET,1994-01-01,48247
B,ET,1994-02-01,49713
B,ET,1994-03-01,47997
B,ET,1994-04-01,49182
B,ET,1994-05-01,49375
B,ET,1994-06-01,48517
B,ET,1994-07-01,48060
B,ET,1994-08-01,48129
B,ET,1994-09-01,48581
B,ET,1994-10-01,48985
B,ET,1994-11-01,50862
B,ET,1994-12-01,50152
B,ET,1995-01-01,51894
B,ET,1995-02-01,52685
B,ET,1995-03-01,51665
B,ET,1995-04-01,53092
B,ET,1995-05-01,53391
B,ET,1995-06-01,52851
B,ET,1995-07-01,53062
B,ET,1995-08-01,53818
B,ET,1995-09-01,54687
B,ET,1995-10-01,55540
B,ET,1995-11-01,58351
B,ET,1995-12-01,58656
B,ET,1996-01-01,58101
B,ET,1996-02-01,59999
B,ET,1996-03-01,60370
B,ET,1996-04-01,60516
B,ET,1996-05-01,60199
B,ET,1996-06-01,59560
B,ET,1996-07-01,58808
B,ET,1996-08-01,59396
B,ET,1996-09-01,60115
B,ET,1996-10-01,60197
B,ET,1996-11-01,63475
B,ET,1996-12-01,62704
B,ET,1997-01-01,62624
B,ET,1997-02-01,64294
B,ET,1997-03-01,64120
B,ET,1997-04-01,63186
B,ET,1997-05-01,63355
B,ET,1997-06-01,62833
B,ET,1997-07-01,62599
B,ET,1997-08-01,65588
B,ET,1997-09-01,65818
B,ET,1997-10-01,65496
B,ET,1997-11-01,67702
B,ET,1997-12-01,67333
B,ET,1998-01-01,67923
B,ET,1998-02-01,70264
B,ET,1998-03-01,68798
B,ET,1998-04-01,69531
B,ET,1998-05-01,69503
B,ET,1998-06-01,67967
B,ET,1998-07-01,67191
B,ET,1998-08-01,67980
B,ET,1998-09-01,67562
B,ET,1998-10-01,68423
B,ET,1998-11-01,70606
B,ET,1998-12-01,69273
B,ET,1999-01-01,70817
B,ET,1999-02-01,72540
B,ET,1999-03-01,72096
B,ET,1999-04-01,73966
B,ET,1999-05-01,73962
B,ET,1999-06-01,73616
B,ET,1999-07-01,72928
B,ET,1999-08-01,74427
B,ET,1999-09-01,73876
B,ET,1999-10-01,73884
B,ET,1999-11-01,75547
B,ET,1999-12-01,75482
B,ET,2000-01-01,76553
B,ET,2000-02-01,76953
B,ET,2000-03-01,75455
B,ET,2000-04-01,75898
B,ET,2000-05-01,74935
B,ET,2000-06-01,72424
B,ET,2000-07-01,71664
B,ET,2000-08-01,72268
B,ET,2000-09-01,72152
B,ET,2000-10-01,71595
B,ET,2000-11-01,73079
B,ET,2000-12-01,73836
B,ET,2001-01-01,73194
B,ET,2001-02-01,74854
B,ET,2001-03-01,73562
B,ET,2001-04-01,74333
B,ET,2001-05-01,74845
B,ET,2001-06-01,73872
B,ET,2001-07-01,73162
B,ET,2001-08-01,73879
B,ET,2001-09-01,75261
B,ET,2001-10-01,75626
B,ET,2001-11-01,78639
B,ET,2001-12-01,79581
B,ET,2002-01-01,78215
B,ET,2002-02-01,80399
B,ET,2002-03-01,80414
B,ET,2002-04-01,80038
B,ET,2002-05-01,80204
B,ET,2002-06-01,80184
B,ET,2002-07-01,79386
B,ET,2002-08-01,81352
B,ET,2002-09-01,81251
B,ET,2002-10-01,81381
B,ET,2002-11-01,84885
B,ET,2002-12-01,83710
B,ET,2003-01-01,84202
B,ET,2003-02-01,87368
B,ET,2003-03-01,87852
B,ET,2003-04-01,89187
B,ET,2003-05-01,90325
B,ET,2003-06-01,89888
B,ET,2003-07-01,90364
B,ET,2003-08-01,92347
B,ET,2003-09-01,91596
B,ET,2003-10-01,91606
B,ET,2003-11-01,94988
B,ET,2003-12-01,92517
B,ET,2004-01-01,92861
B,ET,2004-02-01,94827
B,ET,2004-03-01,92291
B,ET,2004-04-01,93538
B,ET,2004-05-01,94343
B,ET,2004-06-01,92773
B,ET,2004-07-01,92311
B,ET,2004-08-01,92889
B,ET,2004-09-01,92249
B,ET,2004-10-01,92335
B,ET,2004-11-01,94245
B,ET,2004-12-01,91904
B,ET,2005-01-01,92808
B,ET,2005-02-01,95549
B,ET,2005-03-01,94322
B,ET,2005-04-01,95600
B,ET,2005-05-01,95514
B,ET,2005-06-01,96215
B,ET,2005-07-01,96715
B,ET,2005-08-01,98380
B,ET,2005-09-01,97414
B,ET,2005-10-01,97459
B,ET,2005-11-01,100533
B,ET,2005-12-01,98100
B,ET,2006-01-01,97926
B,ET,2006-02-01,100248
B,ET,2006-03-01,98632
B,ET,2006-04-01,100423
B,ET,2006-05-01,98776
B,ET,2006-06-01,97491
B,ET,2006-07-01,96733
B,ET,2006-08-01,96721
B,ET,2006-09-01,96694
B,ET,2006-10-01,96535
B,ET,2006-11-01,98561
B,ET,2006-12-01,95928
B,ET,2007-01-01,92897
B,ET,2007-02-01,95003
B,ET,2007-03-01,93696
B,ET,2007-04-01,94297
B,ET,2007-05-01,93564
B,ET,2007-06-01,92621
B,ET,2007-07-01,90516
B,ET,2007-08-01,90325
B,ET,2007-09-01,90884
B,ET,2007-10-01,89784
B,ET,2007-11-01,92598
B,ET,2007-12-01,89782
B,ET,2008-01-01,89342
B,ET,2008-02-01,91185
B,ET,2008-03-01,90051
B,ET,2008-04-01,90198
B,ET,2008-05-01,90518
B,ET,2008-06-01,89716
B,ET,2008-07-01,88307
B,ET,2008-08-01,89397
B,ET,2008-09-01,89121
B,ET,2008-10-01,89385
B,ET,2008-11-01,96684
B,ET,2008-12-01,98319
B,ET,2009-01-01,102477
B,ET,2009-02-01,107377
B,ET,2009-03-01,106468
B,ET,2009-04-01,109323
B,ET,2009-05-01,110564
B,ET,2009-06-01,110130
B,ET,2009-07-01,110730
B,ET,2009-08-01,112653
B,ET,2009-09-01,112859
B,ET,2009-10-01,111146
B,ET,2009-11-01,114588
B,ET,2009-12-01,110656
B,ET,2010-01-01,111569
B,ET,2010-02-01,114417
B,ET,2010-03-01,112014
B,ET,2010-04-01,114189
B,ET,2010-05-01,116212
B,ET,2010-06-01,116043
B,ET,2010-07-01,116594
B,ET,2010-08-01,117587
B,ET,2010-09-01,117744
B,ET,2010-10-01,119051
B,ET,2010-11-01,121981
B,ET,2010-12-01,118994
B,ET,2011-01-01,119691
B,ET,2011-02-01,122499
B,ET,2011-03-01,121119
B,ET,2011-04-01,123519
B,ET,2011-05-01,123514
B,ET,2011-06-01,123401
B,ET,2011-07-01,124430
B,ET,2011-08-01,125003
B,ET,2011-09-01,126448
B,ET,2011-10-01,127970
B,ET,2011-11-01,131725
B,ET,2011-12-01,129956
B,ET,2012-01-01,131147
B,ET,2012-02-01,132586
B,ET,2012-03-01,132527
B,ET,2012-04-01,134383
B,ET,2012-05-01,135452
B,ET,2012-06-01,136826
B,ET,2012-07-01,137544
B,ET,2012-08-01,139811
B,ET,2012-09-01,140960
B,ET,2012-10-01,140613
B,ET,2012-11-01,143652
B,ET,2012-12-01,138671
B,ET,2013-01-01,139996
B,ET,2013-02-01,142315
B,ET,2013-03-01,143293
B,ET,2013-04-01,144592
B,ET,2013-05-01,145774
B,ET,2013-06-01,146550
B,ET,2013-07-01,146305
B,ET,2013-08-01,148064
B,ET,2013-09-01,148292
B,ET,2013-10-01,148716
B,ET,2013-11-01,152808
B,ET,2013-12-01,148499
B,ET,2014-01-01,150222
B,ET,2014-02-01,153169
B,ET,2014-03-01,155821
B,ET,2014-04-01,160763
