D0,INLANDAUSLAND,WAEHRUNG,BANKENGRUPPE,date,value
GKA,I,T,G15,2008-02-01,4607
GKA,I,T,G15,2008-03-01,4607
GKA,I,T,G15,2008-04-01,4617
GKA,I,T,G15,2008-05-01,4617
GKA,I,T,G15,2008-06-01,4693
GKA,I,T,G15,2008-07-01,4693
GKA,I,T,G15,2008-08-01,4693
GKA,I,T,G15,2008-09-01,4693
GKA,I,T,G15,2008-10-01,4693
GKA,I,T,G15,2008-11-01,4693
GKA,I,T,G15,2008-12-01,4693
GKA,I,T,G15,2009-01-01,4693
GKA,I,T,G15,2009-02-01,4693
GKA,I,T,G15,2009-03-01,4693
GKA,I,T,G15,2009-04-01,4693
GKA,I,T,G15,2009-05-01,4693
GKA,I,T,G15,2009-06-01,4722
GKA,I,T,G15,2009-07-01,4722
GKA,I,T,G15,2009-08-01,4755
GKA,I,T,G15,2009-09-01,4755
GKA,I,T,G15,2009-10-01,4755
GKA,I,T,G15,2009-11-01,4755
GKA,I,T,G15,2009-12-01,4755
GKA,I,T,G15,2010-01-01,4755
GKA,I,T,G15,2010-02-01,4755
GKA,I,T,G15,2010-03-01,4783
GKA,I,T,G15,2010-04-01,4783
GKA,I,T,G15,2010-05-01,4783
GKA,I,T,G15,2010-06-01,4783
GKA,I,T,G15,2010-07-01,4783
GKA,I,T,G15,2010-08-01,4783
GKA,I,T,G15,2010-09-01,4783
GKA,I,T,G15,2010-10-01,4783
GKA,I,T,G15,2010-11-01,4783
GKA,I,T,G15,2010-12-01,4783
GKA,I,T,G15,2011-01-01,4783
GKA,I,T,G15,2011-02-01,4783
GKA,I,T,G15,2011-03-01,4783
GKA,I,T,G15,2011-04-01,4783
GKA,I,T,G15,2011-05-01,4783
GKA,I,T,G15,2011-06-01,4783
GKA,I,T,G15,2011-07-01,4783
GKA,I,T,G15,2011-08-01,4783
GKA,I,T,G15,2011-09-01,4783
GKA,I,T,G15,2011-10-01,4783
GKA,I,T,G15,2011-11-01,4783
GKA,I,T,G15,2011-12-01,4783
GKA,I,T,G15,2012-01-01,4783
GKA,I,T,G15,2012-02-01,4783
GKA,I,T,G15,2012-03-01,4783
GKA,I,T,G15,2012-04-01,4783
GKA,I,T,G15,2012-05-01,4783
GKA,I,T,G15,2012-06-01,4783
GKA,I,T,G15,2012-07-01,4783
GKA,I,T,G15,2012-08-01,4783
GKA,I,T,G15,2012-09-01,4783
GKA,I,T,G15,2012-10-01,4783
GKA,I,T,G15,2012-11-01,4783
GKA,I,T,G15,2012-12-01,4783
GKA,I,T,G15,2013-01-01,4783
GKA,I,T,G15,2013-02-01,4783
GKA,I,T,G15,2013-03-01,4783
GKA,I,T,G15,2013-04-01,4783
GKA,I,T,G15,2013-05-01,4784
GKA,I,T,G15,2013-06-01,4784
GKA,I,T,G15,2013-07-01,4784
GKA,I,T,G15,2013-08-01,4784
GKA,I,T,G15,2013-09-01,4784
GKA,I,T,G15,2013-10-01,4784
GKA,I,T,G15,2013-11-01,4784
GKA,I,T,G15,2013-12-01,4784
GKA,I,T,G15,2014-01-01,4784
GKA,I,T,G15,2014-02-01,4784
GKA,I,T,G15,2014-03-01,4784
GKA,I,T,G15,2014-04-01,4784
GKA,I,T,G15,2014-05-01,4784
GKA,I,T,G15,2014-06-01,4784
GKA,I,T,G15,2014-07-01,4784
GKA,I,T,G15,2014-08-01,4784
GKA,I,T,G15,2014-09-01,4784
GKA,I,T,G15,2014-10-01,4784
GKA,I,T,G15,2014-11-01,4784
GKA,I,T,G15,2014-12-01,4784
GKA,I,T,G15,2015-01-01,4784
GKA,I,T,G15,2015-02-01,4784
GKA,I,T,G15,2015-03-01,4784
GKA,I,T,G15,2015-04-01,4784
GKA,I,T,G15,2015-05-01,4796
GKA,I,T,G15,2015-06-01,4796
GKA,I,T,G15,2015-07-01,4796
GKA,I,T,G15,2015-08-01,4796
GKA,I,T,G15,2015-09-01,4796
GKA,I,T,G15,2015-10-01,4796
GKA,I,T,G15,2015-11-01,4795.5210466
GKA,I,T,G15,2015-12-01,4795.5210466
GKA,I,T,G15,2016-01-01,4795.5210466
GKA,I,T,G15,2016-02-01,4795.5210466
GKA,I,T,G15,2016-03-01,4795.5210466
GKA,I,T,G15,2016-04-01,4795.5210466
GKA,I,T,G15,2016-05-01,4795.5210466
GKA,I,T,G15,2016-06-01,4795.5210466
GKA,I,T,G15,2016-07-01,4795.5210466
GKA,I,T,G15,2016-08-01,4795.5210466
GKA,I,T,G15,2016-09-01,4795.5210466
GKA,I,T,G15,2016-10-01,4795.5210466
GKA,I,T,G15,2016-11-01,4895.5210466
GKA,I,T,G15,2016-12-01,4895.5210466
GKA,I,T,G15,2017-01-01,4895.5210466
GKA,I,T,G15,2017-02-01,4895.5210466
GKA,I,T,G15,2017-03-01,4895.5210466
GKA,I,T,G15,2017-04-01,4895.5210466
GKA,I,T,G15,2017-05-01,4895.5210466
GKA,I,T,G15,2017-06-01,4895.5210466
GKA,I,T,G15,2017-07-01,4895.5210466
GKA,I,T,G15,2017-08-01,4895.5210466
GKA,I,T,G15,2017-09-01,4895.5210466
GKA,I,T,G15,2017-10-01,4895.5210466
GKA,I,T,G15,2017-11-01,4895.5210466
GKA,I,T,G15,2017-12-01,4895.5210466
GKA,I,T,G15,2018-01-01,4895.5210466
GKA,I,T,G15,2018-02-01,4895.5210466
GKA,I,T,G15,2018-03-01,4895.5210466
GKA,I,T,G15,2018-04-01,4895.5210466
GKA,I,T,G15,2018-05-01,4895.5210466
GKA,I,T,G15,2018-06-01,4895.5210466
GKA,I,T,G15,2018-07-01,4895.5210466
GKA,I,T,G15,2018-08-01,4895.5210466
GKA,I,T,G15,2018-09-01,4895.5210466
GKA,I,T,G15,2018-10-01,4895.5210466
GKA,I,T,G15,2018-11-01,4895.5210466
GKA,I,T,G15,2018-12-01,4895.5210466
GKA,I,T,G15,2019-01-01,4895.5210466
GKA,I,T,G15,2019-02-01,4895.5210466
GKA,I,T,G15,2019-03-01,4895.5210466
GKA,I,T,G15,2019-04-01,4895.5210466
GKA,I,T,G15,2019-05-01,4895.5210466
GKA,I,T,G15,2019-06-01,4895.5210466
GKA,I,T,G15,2019-07-01,4895.5210466
GKA,I,T,G15,2019-08-01,4895.5210466
GKA,I,T,G15,2019-09-01,4895.5210466
GKA,I,T,G15,2019-10-01,4895.52105688
GKA,I,T,G15,2019-11-01,4895.52105688
GKA,I,T,G15,2019-12-01,4895.521003309999
GKA,I,T,G15,2020-01-01,4895.521003309999
GKA,I,T,G15,2020-02-01,4895.521003309999
GKA,I,T,G15,2020-03-01,4895.521003309999
GKA,I,T,G15,2020-04-01,4895.521003309999
GKA,I,T,G15,2020-05-01,4895.521003309999
GKA,I,T,G15,2020-06-01,4895.521003309999
GKA,I,T,G15,2020-07-01,4895.521003309999
GKA,I,T,G15,2020-08-01,4895.521003309999
GKA,I,T,G15,2020-09-01,4895.521003309999
GKA,I,T,G15,2020-10-01,4895.521003309999
GKA,I,T,G15,2020-11-01,4895.521003309999
GKA,I,T,G15,2020-12-01,4895.521003309999
GKA,I,T,G15,2021-01-01,4895.521003309999
GKA,I,T,G15,2021-02-01,4895.521003309999
GKA,I,T,G15,2021-03-01,4895.521003309999
GKA,I,T,G15,2021-04-01,4895.521003309999
GKA,I,T,G15,2021-05-01,4895.521003309999
GKA,I,T,G15,2021-06-01,4895.521003309999
GKA,I,T,G15,2021-07-01,4895.521003309999
GKA,I,T,G15,2021-08-01,4895.521003309999
GKA,I,T,G15,2021-09-01,4895.521003309999
GKA,I,T,G15,2021-10-01,4895.521003309999
GKA,I,T,G15,2021-11-01,4895.521003309999
GKA,I,T,G15,2021-12-01,4895.521003309999
GKA,I,T,G15,2022-01-01,4895.521003309999
GKA,I,T,G15,2022-02-01,4895.521003309999
GKA,I,T,G15,2022-03-01,4895.521003309999
GKA,I,T,G15,2022-04-01,4895.521003309999
GKA,I,T,G15,2022-05-01,4895.521003309999
GKA,I,T,G15,2022-06-01,4895.521003309999
GKA,I,T,G15,2022-07-01,4895.521003309999
GKA,I,T,G15,2022-08-01,4895.521003309999
GKA,I,T,G15,2022-09-01,4895.521003309999
GKA,I,T,G15,2022-10-01,4895.521003309999
GKA,I,T,G15,2022-11-01,4895.521003309999
GKA,I,T,G15,2022-12-01,4895.521003309999
GKA,I,T,G15,2023-01-01,4895.521003309999
GKA,I,T,G15,2023-02-01,4895.521003309999
GKA,I,T,G15,2023-03-01,4895.521003309999
GKA,I,T,G15,2023-04-01,4889.67650855
GKA,I,T,G15,2023-05-01,4889.67650855
GKA,I,USD,A40,2015-11-01,0
GKA,I,USD,A40,2015-12-01,0
GKA,I,USD,A40,2016-01-01,0
GKA,I,USD,A40,2016-02-01,0
GKA,I,USD,A40,2016-03-01,0
GKA,I,USD,A40,2016-04-01,0
GKA,I,USD,A40,2016-05-01,0
GKA,I,USD,A40,2016-06-01,0
GKA,I,USD,A40,2016-07-01,0
GKA,I,USD,A40,2016-08-01,0
GKA,I,USD,A40,2016-09-01,0
GKA,I,USD,A40,2016-10-01,0
GKA,I,USD,A40,2016-11-01,0
GKA,I,USD,A40,2016-12-01,0
GKA,I,USD,A40,2017-01-01,0
GKA,I,USD,A40,2017-02-01,0
GKA,I,USD,A40,2017-03-01,0
GKA,I,USD,A40,2017-04-01,0
GKA,I,USD,A40,2017-05-01,0
GKA,I,USD,A40,2017-06-01,0
GKA,I,USD,A40,2017-07-01,0
GKA,I,USD,A40,2017-08-01,0
GKA,I,USD,A40,2017-09-01,0
GKA,I,USD,A40,2017-10-01,0
GKA,I,USD,A40,2017-11-01,0
GKA,I,USD,A40,2017-12-01,0
GKA,I,USD,A40,2018-01-01,0
GKA,I,USD,A40,2018-02-01,0
GKA,I,USD,A40,2018-03-01,0
GKA,I,USD,A40,2018-04-01,0
GKA,I,USD,A40,2018-05-01,0
GKA,I,USD,A40,2018-06-01,0
GKA,I,USD,A40,2018-07-01,0
GKA,I,USD,A40,2018-08-01,0
GKA,I,USD,A40,2018-09-01,0
GKA,I,USD,A40,2018-10-01,0
GKA,I,USD,A40,2018-11-01,0
GKA,I,USD,A40,2018-12-01,0
GKA,I,USD,A40,2019-01-01,0
GKA,I,USD,A40,2019-02-01,0
GKA,I,USD,A40,2019-03-01,0
GKA,I,USD,A40,2019-04-01,0
GKA,I,USD,A40,2019-05-01,0
GKA,I,USD,A40,2019-06-01,0
GKA,I,USD,A40,2019-07-01,0
GKA,I,USD,A40,2019-08-01,0
GKA,I,USD,A40,2019-09-01,0
GKA,I,USD,A40,2019-10-01,0
GKA,I,USD,A40,2019-11-01,0
GKA,I,USD,A40,2019-12-01,0
GKA,I,USD,A40,2020-01-01,0
GKA,I,USD,A40,2020-02-01,0
GKA,I,USD,A40,2020-03-01,0
GKA,I,USD,A40,2020-04-01,0
GKA,I,USD,A40,2020-05-01,0
GKA,I,USD,A40,2020-06-01,0
GKA,I,USD,A40,2020-07-01,0
GKA,I,USD,A40,2020-08-01,0
GKA,I,USD,A40,2020-09-01,0
GKA,I,USD,A40,2020-10-01,0
GKA,I,USD,A40,2020-11-01,0
GKA,I,USD,A40,2020-12-01,0
GKA,I,USD,A40,2021-01-01,0
GKA,I,USD,A40,2021-02-01,0
GKA,I,USD,A40,2021-03-01,0
GKA,I,USD,A40,2021-04-01,0
GKA,I,USD,A40,2021-05-01,0
GKA,I,USD,A40,2021-06-01,0
GKA,I,USD,A40,2021-07-01,0
GKA,I,USD,A40,2021-08-01,0
GKA,I,USD,A40,2021-09-01,0
GKA,I,USD,A40,2021-10-01,0
GKA,I,USD,A40,2021-11-01,0
GKA,I,USD,A40,2021-12-01,0
GKA,I,USD,A40,2022-01-01,0
GKA,I,USD,A40,2022-02-01,0
GKA,I,USD,A40,2022-03-01,0
GKA,I,USD,A40,2022-04-01,0
GKA,I,USD,A40,2022-05-01,0
GKA,I,USD,A40,2022-06-01,0
GKA,I,USD,A40,2022-07-01,0
GKA,I,USD,A40,2022-08-01,0
GKA,I,USD,A40,2022-09-01,0
GKA,I,USD,A40,2022-10-01,0
GKA,I,USD,A40,2022-11-01,0
GKA,I,USD,A40,2022-12-01,0
GKA,I,USD,A40,2023-01-01,0
GKA,I,USD,A40,2023-02-01,0
GKA,I,USD,A40,2023-03-01,0
GKA,I,USD,A40,2023-04-01,379.99630855000004
GKA,I,USD,A40,2023-05-01,379.99630855000004
GKA,I,USD,A40,2023-06-01,379.99630855000004
GKA,I,USD,A40,2023-07-01,379.99630855000004
GKA,I,USD,A40,2023-08-01,379.99630855000004
GKA,I,USD,A40,2023-09-01,379.99630855000004
GKA,I,USD,A40,2023-10-01,379.99630855000004
GKA,I,USD,A40,2023-11-01,379.99630855000004
GKA,I,USD,A40,2023-12-01,379.99630855000004
GKA,I,USD,A40,2024-01-01,379.99630856
GKA,I,USD,A40,2024-02-01,379.99630856
GKA,I,USD,A40,2024-03-01,379.99630856
GKA,I,USD,A40,2024-04-01,379.99630856
GKA,I,USD,A40,2024-05-01,379.9736048
GKA,I,USD,A40,2024-06-01,379.9736048
GKA,I,USD,A40,2024-07-01,379.974100249001
GKA,I,USD,A40,2024-08-01,379.974100249001
GKA,I,USD,A40,2024-09-01,379.97502232
GKA,I,USD,A40,2024-10-01,379.97459153
GKA,I,USD,A40,2024-11-01,379.97417934
GKA,I,USD,A40,2024-12-01,379.97395237999996
GKA,I,USD,A40,2025-01-01,379.97341781
GKA,I,USD,A40,2025-02-01,379.97341781
GKA,I,USD,A40,2025-03-01,379.97454528
GKA,I,USD,A40,2025-04-01,379.99630856
GKA,I,USD,A40,2025-05-01,379.99630856
GKA,I,USD,A40,2025-06-01,379.99630856
GKA,I,USD,A40,2025-07-01,379.99630856
GKA,I,USD,A40,2025-08-01,379.99630856
GKA,I,USD,A40,2025-09-01,379.99630856
GKA,I,USD,A40,2025-10-01,379.99630856
GKA,I,USD,A40,2025-11-01,379.99630856
GKA,I,USD,A40,2025-12-01,305.940653997479
GKA,I,USD,A40,2026-01-01,298.174295100776
GKA,I,USD,A40,2026-02-01,296.464479973153
GKA,I,USD,A40,2026-03-01,308.704547733929
GKA,I,USD,A40,2026-04-01,301.622014569655
GKA,I,USD,A40,2026-05-01,301.05081578034805
GKA,I,USD,A40,2026-06-01,312.023705032721
GKA,I,USD,G15,2015-11-01,0
GKA,I,USD,G15,2015-12-01,0
GKA,I,USD,G15,2016-01-01,0
GKA,I,USD,G15,2016-02-01,0
GKA,I,USD,G15,2016-03-01,0
GKA,I,USD,G15,2016-04-01,0
GKA,I,USD,G15,2016-05-01,0
GKA,I,USD,G15,2016-06-01,0
GKA,I,USD,G15,2016-07-01,0
GKA,I,USD,G15,2016-08-01,0
GKA,I,USD,G15,2016-09-01,0
GKA,I,USD,G15,2016-10-01,0
GKA,I,USD,G15,2016-11-01,0
GKA,I,USD,G15,2016-12-01,0
GKA,I,USD,G15,2017-01-01,0
GKA,I,USD,G15,2017-02-01,0
GKA,I,USD,G15,2017-03-01,0
GKA,I,USD,G15,2017-04-01,0
GKA,I,USD,G15,2017-05-01,0
GKA,I,USD,G15,2017-06-01,0
GKA,I,USD,G15,2017-07-01,0
GKA,I,USD,G15,2017-08-01,0
GKA,I,USD,G15,2017-09-01,0
GKA,I,USD,G15,2017-10-01,0
GKA,I,USD,G15,2017-11-01,0
GKA,I,USD,G15,2017-12-01,0
GKA,I,USD,G15,2018-01-01,0
GKA,I,USD,G15,2018-02-01,0
GKA,I,USD,G15,2018-03-01,0
GKA,I,USD,G15,2018-04-01,0
GKA,I,USD,G15,2018-05-01,0
GKA,I,USD,G15,2018-06-01,0
GKA,I,USD,G15,2018-07-01,0
GKA,I,USD,G15,2018-08-01,0
GKA,I,USD,G15,2018-09-01,0
GKA,I,USD,G15,2018-10-01,0
GKA,I,USD,G15,2018-11-01,0
GKA,I,USD,G15,2018-12-01,0
GKA,I,USD,G15,2019-01-01,0
GKA,I,USD,G15,2019-02-01,0
GKA,I,USD,G15,2019-03-01,0
GKA,I,USD,G15,2019-04-01,0
GKA,I,USD,G15,2019-05-01,0
GKA,I,USD,G15,2019-06-01,0
GKA,I,USD,G15,2019-07-01,0
GKA,I,USD,G15,2019-08-01,0
GKA,I,USD,G15,2019-09-01,0
GKA,I,USD,G15,2019-10-01,0
GKA,I,USD,G15,2019-11-01,0
GKA,I,USD,G15,2019-12-01,0
GKA,I,USD,G15,2020-01-01,0
GKA,I,USD,G15,2020-02-01,0
GKA,I,USD,G15,2020-03-01,0
GKA,I,USD,G15,2020-04-01,0
GKA,I,USD,G15,2020-05-01,0
GKA,I,USD,G15,2020-06-01,0
GKA,I,USD,G15,2020-07-01,0
GKA,I,USD,G15,2020-08-01,0
GKA,I,USD,G15,2020-09-01,0
GKA,I,USD,G15,2020-10-01,0
GKA,I,USD,G15,2020-11-01,0
GKA,I,USD,G15,2020-12-01,0
GKA,I,USD,G15,2021-01-01,0
GKA,I,USD,G15,2021-02-01,0
GKA,I,USD,G15,2021-03-01,0
GKA,I,USD,G15,2021-04-01,0
GKA,I,USD,G15,2021-05-01,0
GKA,I,USD,G15,2021-06-01,0
GKA,I,USD,G15,2021-07-01,0
GKA,I,USD,G15,2021-08-01,0
GKA,I,USD,G15,2021-09-01,0
GKA,I,USD,G15,2021-10-01,0
GKA,I,USD,G15,2021-11-01,0
GKA,I,USD,G15,2021-12-01,0
GKA,I,USD,G15,2022-01-01,0
GKA,I,USD,G15,2022-02-01,0
GKA,I,USD,G15,2022-03-01,0
GKA,I,USD,G15,2022-04-01,0
GKA,I,USD,G15,2022-05-01,0
GKA,I,USD,G15,2022-06-01,0
GKA,I,USD,G15,2022-07-01,0
GKA,I,USD,G15,2022-08-01,0
GKA,I,USD,G15,2022-09-01,0
GKA,I,USD,G15,2022-10-01,0
GKA,I,USD,G15,2022-11-01,0
GKA,I,USD,G15,2022-12-01,0
GKA,I,USD,G15,2023-01-01,0
GKA,I,USD,G15,2023-02-01,0
GKA,I,USD,G15,2023-03-01,0
GKA,I,USD,G15,2023-04-01,379.99630855000004
GKA,I,USD,G15,2023-05-01,379.99630855000004
GKA,T,CHF,A40,1987-12-01,22844
GKA,T,CHF,A40,1988-01-01,22896
GKA,T,CHF,A40,1988-02-01,22969
GKA,T,CHF,A40,1988-03-01,23120
GKA,T,CHF,A40,1988-04-01,23207
GKA,T,CHF,A40,1988-05-01,23228
GKA,T,CHF,A40,1988-06-01,23301
GKA,T,CHF,A40,1988-07-01,23322
GKA,T,CHF,A40,1988-08-01,23406
GKA,T,CHF,A40,1988-09-01,23529
GKA,T,CHF,A40,1988-10-01,23607
GKA,T,CHF,A40,1988-11-01,23676
GKA,T,CHF,A40,1988-12-01,23914
GKA,T,CHF,A40,1989-01-01,23976
GKA,T,CHF,A40,1989-02-01,24005
GKA,T,CHF,A40,1989-03-01,24257
GKA,T,CHF,A40,1989-04-01,24362
GKA,T,CHF,A40,1989-05-01,24432
GKA,T,CHF,A40,1989-06-01,24529
GKA,T,CHF,A40,1989-07-01,22857
GKA,T,CHF,A40,1989-08-01,22818
GKA,T,CHF,A40,1989-09-01,22821
GKA,T,CHF,A40,1989-10-01,23232
GKA,T,CHF,A40,1989-11-01,23299
GKA,T,CHF,A40,1989-12-01,23383
GKA,T,CHF,A40,1990-01-01,24109
GKA,T,CHF,A40,1990-02-01,24184
GKA,T,CHF,A40,1990-03-01,24312
GKA,T,CHF,A40,1990-04-01,24392
GKA,T,CHF,A40,1990-05-01,24761
GKA,T,CHF,A40,1990-06-01,24906
GKA,T,CHF,A40,1990-07-01,24986
GKA,T,CHF,A40,1990-08-01,25011
GKA,T,CHF,A40,1990-09-01,25137
GKA,T,CHF,A40,1990-10-01,25218
GKA,T,CHF,A40,1990-11-01,25293
GKA,T,CHF,A40,1990-12-01,25231
GKA,T,CHF,A40,1991-01-01,25342
GKA,T,CHF,A40,1991-02-01,25350
GKA,T,CHF,A40,1991-03-01,25341
GKA,T,CHF,A40,1991-04-01,25273
GKA,T,CHF,A40,1991-05-01,25257
GKA,T,CHF,A40,1991-06-01,25385
GKA,T,CHF,A40,1991-07-01,25423
GKA,T,CHF,A40,1991-08-01,25432
GKA,T,CHF,A40,1991-09-01,25502
GKA,T,CHF,A40,1991-10-01,25539
GKA,T,CHF,A40,1991-11-01,25655
GKA,T,CHF,A40,1991-12-01,25729
GKA,T,CHF,A40,1992-01-01,25656
GKA,T,CHF,A40,1992-02-01,25607
GKA,T,CHF,A40,1992-03-01,25660
GKA,T,CHF,A40,1992-04-01,25680
GKA,T,CHF,A40,1992-05-01,25806
GKA,T,CHF,A40,1992-06-01,26008
GKA,T,CHF,A40,1992-07-01,26031
GKA,T,CHF,A40,1992-08-01,26097
GKA,T,CHF,A40,1992-09-01,26428
GKA,T,CHF,A40,1992-10-01,26314
GKA,T,CHF,A40,1992-11-01,26277
GKA,T,CHF,A40,1992-12-01,26470
GKA,T,CHF,A40,1993-01-01,26411
GKA,T,CHF,A40,1993-02-01,26422
GKA,T,CHF,A40,1993-03-01,26471
GKA,T,CHF,A40,1993-04-01,26652
GKA,T,CHF,A40,1993-05-01,26691
GKA,T,CHF,A40,1993-06-01,26381
GKA,T,CHF,A40,1993-07-01,26502
GKA,T,CHF,A40,1993-08-01,26456
GKA,T,CHF,A40,1993-09-01,26479
GKA,T,CHF,A40,1993-10-01,26448
GKA,T,CHF,A40,1993-11-01,26404
GKA,T,CHF,A40,1993-12-01,26794
GKA,T,CHF,A40,1994-01-01,26569
GKA,T,CHF,A40,1994-02-01,26540
GKA,T,CHF,A40,1994-03-01,26663
GKA,T,CHF,A40,1994-04-01,26587
GKA,T,CHF,A40,1994-05-01,26687
GKA,T,CHF,A40,1994-06-01,26829
GKA,T,CHF,A40,1994-07-01,24825
GKA,T,CHF,A40,1994-08-01,24691
GKA,T,CHF,A40,1994-09-01,24711
GKA,T,CHF,A40,1994-10-01,24763
GKA,T,CHF,A40,1994-11-01,24651
GKA,T,CHF,A40,1994-12-01,24563
GKA,T,CHF,A40,1995-01-01,22939
GKA,T,CHF,A40,1995-02-01,22902
GKA,T,CHF,A40,1995-03-01,23114
GKA,T,CHF,A40,1995-04-01,23015
GKA,T,CHF,A40,1995-05-01,22688
GKA,T,CHF,A40,1995-06-01,24155
GKA,T,CHF,A40,1995-07-01,24087
GKA,T,CHF,A40,1995-08-01,24172
GKA,T,CHF,A40,1995-09-01,24486
GKA,T,CHF,A40,1995-10-01,24457
GKA,T,CHF,A40,1995-11-01,24405
GKA,T,CHF,A40,1995-12-01,26080
GKA,T,CHF,A40,1996-01-01,24661
GKA,T,CHF,A40,1996-02-01,24736
GKA,T,CHF,A40,1996-03-01,24808
GKA,T,CHF,A40,1996-04-01,24669
GKA,T,CHF,A40,1996-05-01,24735
GKA,T,CHF,A40,1996-06-01,28791
GKA,T,CHF,A40,1996-07-01,28764
GKA,T,CHF,A40,1996-08-01,28730
GKA,T,CHF,A40,1996-09-01,28530
GKA,T,CHF,A40,1996-10-01,28372
GKA,T,CHF,A40,1996-11-01,28344
GKA,T,CHF,A40,1996-12-01,28463
GKA,T,CHF,A40,1997-01-01,31408
GKA,T,CHF,A40,1997-02-01,31513
GKA,T,CHF,A40,1997-03-01,31486
GKA,T,CHF,A40,1997-04-01,31464
GKA,T,CHF,A40,1997-05-01,31477
GKA,T,CHF,A40,1997-06-01,31497
GKA,T,CHF,A40,1997-07-01,30750
GKA,T,CHF,A40,1997-08-01,30751
GKA,T,CHF,A40,1997-09-01,30685
GKA,T,CHF,A40,1997-10-01,30719
GKA,T,CHF,A40,1997-11-01,30705
GKA,T,CHF,A40,1997-12-01,30346
GKA,T,CHF,A40,1998-01-01,29735
GKA,T,CHF,A40,1998-02-01,29720
GKA,T,CHF,A40,1998-03-01,30154
GKA,T,CHF,A40,1998-04-01,29676
GKA,T,CHF,A40,1998-05-01,30141
GKA,T,CHF,A40,1998-06-01,28592
GKA,T,CHF,A40,1998-07-01,28694
GKA,T,CHF,A40,1998-08-01,28708
GKA,T,CHF,A40,1998-09-01,28539
GKA,T,CHF,A40,1998-10-01,28568
GKA,T,CHF,A40,1998-11-01,28498
GKA,T,CHF,A40,1998-12-01,28145
GKA,T,CHF,A40,1999-01-01,28402
GKA,T,CHF,A40,1999-02-01,28481
GKA,T,CHF,A40,1999-03-01,28758
GKA,T,CHF,A40,1999-04-01,28705
GKA,T,CHF,A40,1999-05-01,28672
GKA,T,CHF,A40,1999-06-01,28694
GKA,T,CHF,A40,1999-07-01,28754
GKA,T,CHF,A40,1999-08-01,28816
GKA,T,CHF,A40,1999-09-01,28636
GKA,T,CHF,A40,1999-10-01,28776
GKA,T,CHF,A40,1999-11-01,28973
GKA,T,CHF,A40,1999-12-01,29098
GKA,T,CHF,A40,2000-01-01,29098
GKA,T,CHF,A40,2000-02-01,29132
GKA,T,CHF,A40,2000-03-01,29121
GKA,T,CHF,A40,2000-04-01,29057
GKA,T,CHF,A40,2000-05-01,29200
GKA,T,CHF,A40,2000-06-01,29323
GKA,T,CHF,A40,2000-07-01,29350
GKA,T,CHF,A40,2000-08-01,29355
GKA,T,CHF,A40,2000-09-01,29357
GKA,T,CHF,A40,2000-10-01,29413
GKA,T,CHF,A40,2000-11-01,29338
GKA,T,CHF,A40,2000-12-01,29445
GKA,T,CHF,A40,2001-01-01,30583
GKA,T,CHF,A40,2001-02-01,30622
GKA,T,CHF,A40,2001-03-01,30609
GKA,T,CHF,A40,2001-04-01,30547
GKA,T,CHF,A40,2001-05-01,30635
GKA,T,CHF,A40,2001-06-01,30616
GKA,T,CHF,A40,2001-07-01,29760
GKA,T,CHF,A40,2001-08-01,29761
GKA,T,CHF,A40,2001-09-01,29768
GKA,T,CHF,A40,2001-10-01,29720
GKA,T,CHF,A40,2001-11-01,29822
GKA,T,CHF,A40,2001-12-01,29814
GKA,T,CHF,A40,2002-01-01,29786
GKA,T,CHF,A40,2002-02-01,29688
GKA,T,CHF,A40,2002-03-01,30208
GKA,T,CHF,A40,2002-04-01,30291
GKA,T,CHF,A40,2002-05-01,30399
GKA,T,CHF,A40,2002-06-01,30508
GKA,T,CHF,A40,2002-07-01,28153
GKA,T,CHF,A40,2002-08-01,28362
GKA,T,CHF,A40,2002-09-01,28194
GKA,T,CHF,A40,2002-10-01,27955
GKA,T,CHF,A40,2002-11-01,27904
GKA,T,CHF,A40,2002-12-01,27966
GKA,T,CHF,A40,2003-01-01,28041
GKA,T,CHF,A40,2003-02-01,28342
GKA,T,CHF,A40,2003-03-01,28029
GKA,T,CHF,A40,2003-04-01,27920
GKA,T,CHF,A40,2003-05-01,27759
GKA,T,CHF,A40,2003-06-01,27792
GKA,T,CHF,A40,2003-07-01,27450
GKA,T,CHF,A40,2003-08-01,27464
GKA,T,CHF,A40,2003-09-01,27678
GKA,T,CHF,A40,2003-10-01,28126
GKA,T,CHF,A40,2003-11-01,27753
GKA,T,CHF,A40,2003-12-01,27575
GKA,T,CHF,A40,2004-01-01,27893
GKA,T,CHF,A40,2004-02-01,27898
GKA,T,CHF,A40,2004-03-01,27922
GKA,T,CHF,A40,2004-04-01,27911
GKA,T,CHF,A40,2004-05-01,27834
GKA,T,CHF,A40,2004-06-01,27808
GKA,T,CHF,A40,2004-07-01,27829
GKA,T,CHF,A40,2004-08-01,27826
GKA,T,CHF,A40,2004-09-01,27897
GKA,T,CHF,A40,2004-10-01,27830
GKA,T,CHF,A40,2004-11-01,27850
GKA,T,CHF,A40,2004-12-01,27929
GKA,T,CHF,A40,2005-01-01,27967
GKA,T,CHF,A40,2005-02-01,27970
GKA,T,CHF,A40,2005-03-01,27903
GKA,T,CHF,A40,2005-04-01,27927
GKA,T,CHF,A40,2005-05-01,24837
GKA,T,CHF,A40,2005-06-01,24870
GKA,T,CHF,A40,2005-07-01,24783
