level,model,indicator,estimate,date,value
bund,gfs,aufwand,Rechnung,2011-01-01,66403.45892658
bund,gfs,aufwand,Rechnung,2012-01-01,65751.41462383
bund,gfs,aufwand,Rechnung,2013-01-01,67434.68714833
bund,gfs,aufwand,Rechnung,2014-01-01,67802.62041557
bund,gfs,aufwand,Rechnung,2015-01-01,69746.35643995
bund,gfs,aufwand,Rechnung,2016-01-01,71189.14618907
bund,gfs,aufwand,Rechnung,2017-01-01,71894.60413248
bund,gfs,aufwand,Rechnung,2018-01-01,71986.44666274
bund,gfs,aufwand,Rechnung,2019-01-01,72920.75580075
bund,gfs,aufwand,Rechnung,2020-01-01,89534.26420125
bund,gfs,aufwand,Rechnung,2021-01-01,90963.5035953
bund,gfs,aufwand,Rechnung,2022-01-01,81551.08894345
bund,gfs,aufwand,Rechnung,2023-01-01,83608.22137136
bund,gfs,aufwand,Rechnung,2024-01-01,88278.09117923
bund,gfs,aufwand,Rechnung,2025-01-01,91422.85510587
bund,gfs,ausgaben,Rechnung,1990-01-01,33505.71186785
bund,gfs,ausgaben,Rechnung,1991-01-01,37335.65406827
bund,gfs,ausgaben,Rechnung,1992-01-01,39661.83839878
bund,gfs,ausgaben,Rechnung,1993-01-01,40629.28023166
bund,gfs,ausgaben,Rechnung,1994-01-01,42475.54122057
bund,gfs,ausgaben,Rechnung,1995-01-01,43074.18424415
bund,gfs,ausgaben,Rechnung,1996-01-01,45018.64977962
bund,gfs,ausgaben,Rechnung,1997-01-01,44046.56110272
bund,gfs,ausgaben,Rechnung,1998-01-01,47706.01290303
bund,gfs,ausgaben,Rechnung,1999-01-01,53284.07168773
bund,gfs,ausgaben,Rechnung,2000-01-01,55957.44760417
bund,gfs,ausgaben,Rechnung,2001-01-01,52348.22643468
bund,gfs,ausgaben,Rechnung,2002-01-01,59586.49274664
bund,gfs,ausgaben,Rechnung,2003-01-01,52596.22223785
bund,gfs,ausgaben,Rechnung,2004-01-01,53716.74034182
bund,gfs,ausgaben,Rechnung,2005-01-01,54295.63604206
bund,gfs,ausgaben,Rechnung,2006-01-01,55204.79828584
bund,gfs,ausgaben,Rechnung,2007-01-01,64414.01804492
bund,gfs,ausgaben,Rechnung,2008-01-01,62457.00597276
bund,gfs,ausgaben,Rechnung,2009-01-01,62841.93722482
bund,gfs,ausgaben,Rechnung,2010-01-01,64125.12489115
bund,gfs,ausgaben,Rechnung,2011-01-01,67825.90953247
bund,gfs,ausgaben,Rechnung,2012-01-01,66960.36596363
bund,gfs,ausgaben,Rechnung,2013-01-01,68650.61056093
bund,gfs,ausgaben,Rechnung,2014-01-01,68892.75821512
bund,gfs,ausgaben,Rechnung,2015-01-01,70936.31644333
bund,gfs,ausgaben,Rechnung,2016-01-01,72380.15878771
bund,gfs,ausgaben,Rechnung,2017-01-01,73055.78593089
bund,gfs,ausgaben,Rechnung,2018-01-01,73319.24188606
bund,gfs,ausgaben,Rechnung,2019-01-01,74462.26780938
bund,gfs,ausgaben,Rechnung,2020-01-01,91749.80033661
bund,gfs,ausgaben,Rechnung,2021-01-01,92856.64569374
bund,gfs,ausgaben,Rechnung,2022-01-01,83574.0911215
bund,gfs,ausgaben,Rechnung,2023-01-01,86077.98729464
bund,gfs,ausgaben,Rechnung,2024-01-01,90241.68662823
bund,gfs,ausgaben,Rechnung,2025-01-01,93212.67425221
bund,gfs,bruttoschuldenquote,Rechnung,1990-01-01,0.103450746533512
bund,gfs,bruttoschuldenquote,Rechnung,1991-01-01,0.112783513407439
bund,gfs,bruttoschuldenquote,Rechnung,1992-01-01,0.138967382325143
bund,gfs,bruttoschuldenquote,Rechnung,1993-01-01,0.165785308187278
bund,gfs,bruttoschuldenquote,Rechnung,1994-01-01,0.181376915450378
bund,gfs,bruttoschuldenquote,Rechnung,1995-01-01,0.194414314031741
bund,gfs,bruttoschuldenquote,Rechnung,1996-01-01,0.207522466572685
bund,gfs,bruttoschuldenquote,Rechnung,1997-01-01,0.224182450541683
bund,gfs,bruttoschuldenquote,Rechnung,1998-01-01,0.24673975623138
bund,gfs,bruttoschuldenquote,Rechnung,1999-01-01,0.225841389979437
bund,gfs,bruttoschuldenquote,Rechnung,2000-01-01,0.227259377154757
bund,gfs,bruttoschuldenquote,Rechnung,2001-01-01,0.218635566505645
bund,gfs,bruttoschuldenquote,Rechnung,2002-01-01,0.250585776732843
bund,gfs,bruttoschuldenquote,Rechnung,2003-01-01,0.251479795155619
bund,gfs,bruttoschuldenquote,Rechnung,2004-01-01,0.249837311838969
bund,gfs,bruttoschuldenquote,Rechnung,2005-01-01,0.247306695131551
bund,gfs,bruttoschuldenquote,Rechnung,2006-01-01,0.220505747924361
bund,gfs,bruttoschuldenquote,Rechnung,2007-01-01,0.203676770424143
bund,gfs,bruttoschuldenquote,Rechnung,2008-01-01,0.195073973816469
bund,gfs,bruttoschuldenquote,Rechnung,2009-01-01,0.179662837239041
bund,gfs,bruttoschuldenquote,Rechnung,2010-01-01,0.171973724741845
bund,gfs,bruttoschuldenquote,Rechnung,2011-01-01,0.169729523200811
bund,gfs,bruttoschuldenquote,Rechnung,2012-01-01,0.170272160350614
bund,gfs,bruttoschuldenquote,Rechnung,2013-01-01,0.166342143797433
bund,gfs,bruttoschuldenquote,Rechnung,2014-01-01,0.159180624976036
bund,gfs,bruttoschuldenquote,Rechnung,2015-01-01,0.15116418523415
bund,gfs,bruttoschuldenquote,Rechnung,2016-01-01,0.142363286669688
bund,gfs,bruttoschuldenquote,Rechnung,2017-01-01,0.150512652046543
bund,gfs,bruttoschuldenquote,Rechnung,2018-01-01,0.136765310802842
bund,gfs,bruttoschuldenquote,Rechnung,2019-01-01,0.132021440831868
bund,gfs,bruttoschuldenquote,Rechnung,2020-01-01,0.145147389273482
bund,gfs,bruttoschuldenquote,Rechnung,2021-01-01,0.140625980306103
bund,gfs,bruttoschuldenquote,Rechnung,2022-01-01,0.145492336714593
bund,gfs,bruttoschuldenquote,Rechnung,2023-01-01,0.153725495592797
bund,gfs,bruttoschuldenquote,Rechnung,2024-01-01,0.153170569418028
bund,gfs,bruttoschuldenquote,Rechnung,2025-01-01,0.149266871535803
bund,gfs,defizit_ueberschuss,Rechnung,1990-01-01,-0.00162508494839849
bund,gfs,defizit_ueberschuss,Rechnung,1991-01-01,-0.00968877419647878
bund,gfs,defizit_ueberschuss,Rechnung,1992-01-01,-0.0117669708409999
bund,gfs,defizit_ueberschuss,Rechnung,1993-01-01,-0.0167913926288513
bund,gfs,defizit_ueberschuss,Rechnung,1994-01-01,-0.0128201864749257
bund,gfs,defizit_ueberschuss,Rechnung,1995-01-01,-0.0113874933264929
bund,gfs,defizit_ueberschuss,Rechnung,1996-01-01,-0.0122692716141525
bund,gfs,defizit_ueberschuss,Rechnung,1997-01-01,-0.00904876312034915
bund,gfs,defizit_ueberschuss,Rechnung,1998-01-01,-0.00478755895224997
bund,gfs,defizit_ueberschuss,Rechnung,1999-01-01,-0.0188786957212169
bund,gfs,defizit_ueberschuss,Rechnung,2000-01-01,-0.00634205333338285
bund,gfs,defizit_ueberschuss,Rechnung,2001-01-01,-0.00631405781890566
bund,gfs,defizit_ueberschuss,Rechnung,2002-01-01,-0.0218606204615494
bund,gfs,defizit_ueberschuss,Rechnung,2003-01-01,-0.00595194663579736
bund,gfs,defizit_ueberschuss,Rechnung,2004-01-01,-0.00445433862674316
bund,gfs,defizit_ueberschuss,Rechnung,2005-01-01,3.30551604820725e-4
bund,gfs,defizit_ueberschuss,Rechnung,2006-01-01,0.00566882864664817
bund,gfs,defizit_ueberschuss,Rechnung,2007-01-01,-0.00844881345975415
bund,gfs,defizit_ueberschuss,Rechnung,2008-01-01,0.00796403852028076
bund,gfs,defizit_ueberschuss,Rechnung,2009-01-01,0.00489596354329284
bund,gfs,defizit_ueberschuss,Rechnung,2010-01-01,0.00463998641311983
bund,gfs,defizit_ueberschuss,Rechnung,2011-01-01,0.00214308014978149
bund,gfs,defizit_ueberschuss,Rechnung,2012-01-01,1.02244100524032e-4
bund,gfs,defizit_ueberschuss,Rechnung,2013-01-01,4.80849716165625e-4
bund,gfs,defizit_ueberschuss,Rechnung,2014-01-01,-2.49042898828624e-5
bund,gfs,defizit_ueberschuss,Rechnung,2015-01-01,0.0025299251257741
bund,gfs,defizit_ueberschuss,Rechnung,2016-01-01,0.00136322040159973
bund,gfs,defizit_ueberschuss,Rechnung,2017-01-01,0.00507551389988932
bund,gfs,defizit_ueberschuss,Rechnung,2018-01-01,0.00687542181749158
bund,gfs,defizit_ueberschuss,Rechnung,2019-01-01,0.0061745491071347
bund,gfs,defizit_ueberschuss,Rechnung,2020-01-01,-0.0208668273629446
bund,gfs,defizit_ueberschuss,Rechnung,2021-01-01,-0.0153504436646369
bund,gfs,defizit_ueberschuss,Rechnung,2022-01-01,-0.00127715867366618
bund,gfs,defizit_ueberschuss,Rechnung,2023-01-01,-0.00168888305874078
bund,gfs,defizit_ueberschuss,Rechnung,2024-01-01,-0.001425322585054
bund,gfs,defizit_ueberschuss,Rechnung,2025-01-01,-0.00117581017382912
bund,gfs,einnahmenquote,Rechnung,1990-01-01,0.0877802138651314
bund,gfs,einnahmenquote,Rechnung,1991-01-01,0.085697462271563
bund,gfs,einnahmenquote,Rechnung,1992-01-01,0.0874975943496231
bund,gfs,einnahmenquote,Rechnung,1993-01-01,0.0827122305479407
bund,gfs,einnahmenquote,Rechnung,1994-01-01,0.0886983647345223
bund,gfs,einnahmenquote,Rechnung,1995-01-01,0.0903188171649103
bund,gfs,einnahmenquote,Rechnung,1996-01-01,0.0931900073398122
bund,gfs,einnahmenquote,Rechnung,1997-01-01,0.0925000917043595
bund,gfs,einnahmenquote,Rechnung,1998-01-01,0.102427844302839
bund,gfs,einnahmenquote,Rechnung,1999-01-01,0.0986084420940283
bund,gfs,einnahmenquote,Rechnung,2000-01-01,0.111019735874464
bund,gfs,einnahmenquote,Rechnung,2001-01-01,0.100590125586151
bund,gfs,einnahmenquote,Rechnung,2002-01-01,0.0999202295517837
bund,gfs,einnahmenquote,Rechnung,2003-01-01,0.100593265038408
bund,gfs,einnahmenquote,Rechnung,2004-01-01,0.101160963477734
bund,gfs,einnahmenquote,Rechnung,2005-01-01,0.103046248142035
bund,gfs,einnahmenquote,Rechnung,2006-01-01,0.103870112605704
bund,gfs,einnahmenquote,Rechnung,2007-01-01,0.0990885079554
bund,gfs,einnahmenquote,Rechnung,2008-01-01,0.108302728570975
bund,gfs,einnahmenquote,Rechnung,2009-01-01,0.107358211147954
bund,gfs,einnahmenquote,Rechnung,2010-01-01,0.105438391367841
bund,gfs,einnahmenquote,Rechnung,2011-01-01,0.107167270521858
bund,gfs,einnahmenquote,Rechnung,2012-01-01,0.102426538703039
bund,gfs,einnahmenquote,Rechnung,2013-01-01,0.1035272837147
bund,gfs,einnahmenquote,Rechnung,2014-01-01,0.10143390465597
bund,gfs,einnahmenquote,Rechnung,2015-01-01,0.106904409021467
bund,gfs,einnahmenquote,Rechnung,2016-01-01,0.10650517031171
bund,gfs,einnahmenquote,Rechnung,2017-01-01,0.110064459243932
bund,gfs,einnahmenquote,Rechnung,2018-01-01,0.108091514822344
bund,gfs,einnahmenquote,Rechnung,2019-01-01,0.107926652977857
bund,gfs,einnahmenquote,Rechnung,2020-01-01,0.108384713175145
bund,gfs,einnahmenquote,Rechnung,2021-01-01,0.105512684304078
bund,gfs,einnahmenquote,Rechnung,2022-01-01,0.100679307395147
bund,gfs,einnahmenquote,Rechnung,2023-01-01,0.101498648279768
bund,gfs,einnahmenquote,Rechnung,2024-01-01,0.104249422439243
bund,gfs,einnahmenquote,Rechnung,2025-01-01,0.106237496372532
bund,gfs,ertrag,Rechnung,1990-01-01,32896.69172291
bund,gfs,ertrag,Rechnung,1991-01-01,33543.31740483
bund,gfs,ertrag,Rechnung,1992-01-01,34960.26442782
bund,gfs,ertrag,Rechnung,1993-01-01,33773.02540579
bund,gfs,ertrag,Rechnung,1994-01-01,37111.55254477
bund,gfs,ertrag,Rechnung,1995-01-01,38251.40595975
bund,gfs,ertrag,Rechnung,1996-01-01,39781.12068472
bund,gfs,ertrag,Rechnung,1997-01-01,40121.68279294
bund,gfs,ertrag,Rechnung,1998-01-01,45575.76536195
bund,gfs,ertrag,Rechnung,1999-01-01,44721.99591598
bund,gfs,ertrag,Rechnung,2000-01-01,52933.59188843
bund,gfs,ertrag,Rechnung,2001-01-01,49256.39487208
bund,gfs,ertrag,Rechnung,2002-01-01,48890.2486128
bund,gfs,ertrag,Rechnung,2003-01-01,49658.03380981
bund,gfs,ertrag,Rechnung,2004-01-01,51451.23007352
bund,gfs,ertrag,Rechnung,2005-01-01,54470.36600285
bund,gfs,ertrag,Rechnung,2006-01-01,58391.58494828
bund,gfs,ertrag,Rechnung,2007-01-01,59353.24458048
bund,gfs,ertrag,Rechnung,2008-01-01,67414.31607096
bund,gfs,ertrag,Rechnung,2009-01-01,65844.71962356
bund,gfs,ertrag,Rechnung,2010-01-01,67076.95442028
bund,gfs,ertrag,Rechnung,2011-01-01,69209.93696315
bund,gfs,ertrag,Rechnung,2012-01-01,67027.2738511
bund,gfs,ertrag,Rechnung,2013-01-01,68970.9576639
bund,gfs,ertrag,Rechnung,2014-01-01,68875.84765566
bund,gfs,ertrag,Rechnung,2015-01-01,72655.73638776
bund,gfs,ertrag,Rechnung,2016-01-01,73318.60542309
bund,gfs,ertrag,Rechnung,2017-01-01,76587.54497223
bund,gfs,ertrag,Rechnung,2018-01-01,78299.68225221
bund,gfs,ertrag,Rechnung,2019-01-01,78980.80759114
bund,gfs,ertrag,Rechnung,2020-01-01,76937.38698944
bund,gfs,ertrag,Rechnung,2021-01-01,81063.21677489
bund,gfs,ertrag,Rechnung,2022-01-01,82527.19944817
bund,gfs,ertrag,Rechnung,2023-01-01,84669.13825458
bund,gfs,ertrag,Rechnung,2024-01-01,89024.52245116
bund,gfs,ertrag,Rechnung,2025-01-01,92192.31267654
bund,gfs,fiskalertrag,Rechnung,1990-01-01,29730.51341497
bund,gfs,fiskalertrag,Rechnung,1991-01-01,30300.81192021
bund,gfs,fiskalertrag,Rechnung,1992-01-01,31556.10124234
bund,gfs,fiskalertrag,Rechnung,1993-01-01,29921.68463122
bund,gfs,fiskalertrag,Rechnung,1994-01-01,32789.18560532
bund,gfs,fiskalertrag,Rechnung,1995-01-01,33566.20586715
bund,gfs,fiskalertrag,Rechnung,1996-01-01,35582.60421737
bund,gfs,fiskalertrag,Rechnung,1997-01-01,36144.03627381
bund,gfs,fiskalertrag,Rechnung,1998-01-01,41303.70660231
bund,gfs,fiskalertrag,Rechnung,1999-01-01,40465.99958541
bund,gfs,fiskalertrag,Rechnung,2000-01-01,47996.61202302
bund,gfs,fiskalertrag,Rechnung,2001-01-01,44417.24281043
bund,gfs,fiskalertrag,Rechnung,2002-01-01,44284.96400843
bund,gfs,fiskalertrag,Rechnung,2003-01-01,44803.01783704
bund,gfs,fiskalertrag,Rechnung,2004-01-01,46331.93201191
bund,gfs,fiskalertrag,Rechnung,2005-01-01,49103.5278516
bund,gfs,fiskalertrag,Rechnung,2006-01-01,52558.55815504
bund,gfs,fiskalertrag,Rechnung,2007-01-01,53598.3232341
bund,gfs,fiskalertrag,Rechnung,2008-01-01,60030.44811024
bund,gfs,fiskalertrag,Rechnung,2009-01-01,59126.16565501
bund,gfs,fiskalertrag,Rechnung,2010-01-01,59977.42930333
bund,gfs,fiskalertrag,Rechnung,2011-01-01,62337.09381912
bund,gfs,fiskalertrag,Rechnung,2012-01-01,60456.47442457
bund,gfs,fiskalertrag,Rechnung,2013-01-01,62035.71451156
bund,gfs,fiskalertrag,Rechnung,2014-01-01,62414.05571064
bund,gfs,fiskalertrag,Rechnung,2015-01-01,65212.72067354
bund,gfs,fiskalertrag,Rechnung,2016-01-01,66152.31662771
bund,gfs,fiskalertrag,Rechnung,2017-01-01,69252.03793069
bund,gfs,fiskalertrag,Rechnung,2018-01-01,70429.71967332
bund,gfs,fiskalertrag,Rechnung,2019-01-01,71573.91788296
bund,gfs,fiskalertrag,Rechnung,2020-01-01,69000.6320679
bund,gfs,fiskalertrag,Rechnung,2021-01-01,71987.18539771
bund,gfs,fiskalertrag,Rechnung,2022-01-01,73085.73933478
bund,gfs,fiskalertrag,Rechnung,2023-01-01,76341.56064295
bund,gfs,fiskalertrag,Rechnung,2024-01-01,80796.02727978
bund,gfs,fiskalertrag,Rechnung,2025-01-01,83046.9891416
bund,gfs,fiskalquote,Rechnung,1990-01-01,0.079331710552181
bund,gfs,fiskalquote,Rechnung,1991-01-01,0.0774134130798886
bund,gfs,fiskalquote,Rechnung,1992-01-01,0.0789777477644232
bund,gfs,fiskalquote,Rechnung,1993-01-01,0.0732800585042035
bund,gfs,fiskalquote,Rechnung,1994-01-01,0.0783677034438292
bund,gfs,fiskalquote,Rechnung,1995-01-01,0.0792561720169168
bund,gfs,fiskalquote,Rechnung,1996-01-01,0.0833546941642597
bund,gfs,fiskalquote,Rechnung,1997-01-01,0.0833296720665323
bund,gfs,fiskalquote,Rechnung,1998-01-01,0.0928267379690263
bund,gfs,fiskalquote,Rechnung,1999-01-01,0.0892243088701028
bund,gfs,fiskalquote,Rechnung,2000-01-01,0.100665210872068
bund,gfs,fiskalquote,Rechnung,2001-01-01,0.0907077353934463
bund,gfs,fiskalquote,Rechnung,2002-01-01,0.0905081052964067
bund,gfs,fiskalquote,Rechnung,2003-01-01,0.0907583627870409
bund,gfs,fiskalquote,Rechnung,2004-01-01,0.091095642911012
bund,gfs,fiskalquote,Rechnung,2005-01-01,0.0928933415901883
bund,gfs,fiskalquote,Rechnung,2006-01-01,0.0934940087478869
bund,gfs,fiskalquote,Rechnung,2007-01-01,0.089480834884718
bund,gfs,fiskalquote,Rechnung,2008-01-01,0.0964403661802918
bund,gfs,fiskalquote,Rechnung,2009-01-01,0.0964037725887467
bund,gfs,fiskalquote,Rechnung,2010-01-01,0.0942786344248439
bund,gfs,fiskalquote,Rechnung,2011-01-01,0.096525101596567
bund,gfs,fiskalquote,Rechnung,2012-01-01,0.0923854882007245
bund,gfs,fiskalquote,Rechnung,2013-01-01,0.0931172950791717
bund,gfs,fiskalquote,Rechnung,2014-01-01,0.0919175820208606
bund,gfs,fiskalquote,Rechnung,2015-01-01,0.0959528828815403
bund,gfs,fiskalquote,Rechnung,2016-01-01,0.0960951685904483
bund,gfs,fiskalquote,Rechnung,2017-01-01,0.0995225543415104
bund,gfs,fiskalquote,Rechnung,2018-01-01,0.0972271517460384
bund,gfs,fiskalquote,Rechnung,2019-01-01,0.0978051963916152
bund,gfs,fiskalquote,Rechnung,2020-01-01,0.0972038953780626
bund,gfs,fiskalquote,Rechnung,2021-01-01,0.0936992321424936
bund,gfs,fiskalquote,Rechnung,2022-01-01,0.0891611694797556
bund,gfs,fiskalquote,Rechnung,2023-01-01,0.0915158152375344
bund,gfs,fiskalquote,Rechnung,2024-01-01,0.0946136968487905
bund,gfs,fiskalquote,Rechnung,2025-01-01,0.0956989140584335
bund,gfs,fremdkapital,Rechnung,1990-01-01,45686.31769074
bund,gfs,fremdkapital,Rechnung,1991-01-01,50428.54959559
bund,gfs,fremdkapital,Rechnung,1992-01-01,60111.24033694
bund,gfs,fremdkapital,Rechnung,1993-01-01,74089.8097034
bund,gfs,fremdkapital,Rechnung,1994-01-01,82530.67363995
bund,gfs,fremdkapital,Rechnung,1995-01-01,93694.22680324
bund,gfs,fremdkapital,Rechnung,1996-01-01,96120.43915063
bund,gfs,fremdkapital,Rechnung,1997-01-01,105765.81764814
bund,gfs,fremdkapital,Rechnung,1998-01-01,118714.87807202
bund,gfs,fremdkapital,Rechnung,1999-01-01,111338.19303814
bund,gfs,fremdkapital,Rechnung,2000-01-01,121248.93984627
bund,gfs,fremdkapital,Rechnung,2001-01-01,119110.2090102
bund,gfs,fremdkapital,Rechnung,2002-01-01,143399.67683397
bund,gfs,fremdkapital,Rechnung,2003-01-01,140511.04567533
bund,gfs,fremdkapital,Rechnung,2004-01-01,147283.77319329
bund,gfs,fremdkapital,Rechnung,2005-01-01,152919.74274601
bund,gfs,fremdkapital,Rechnung,2006-01-01,142492.93170723
bund,gfs,fremdkapital,Rechnung,2007-01-01,150140.07961628
bund,gfs,fremdkapital,Rechnung,2008-01-01,153880.82040768
bund,gfs,fremdkapital,Rechnung,2009-01-01,142522.18863739
bund,gfs,fremdkapital,Rechnung,2010-01-01,142736.05397425
bund,gfs,fremdkapital,Rechnung,2011-01-01,145697.26249777
bund,gfs,fremdkapital,Rechnung,2012-01-01,148535.17478559
bund,gfs,fremdkapital,Rechnung,2013-01-01,143902.91907672
bund,gfs,fremdkapital,Rechnung,2014-01-01,148072.76627051
bund,gfs,fremdkapital,Rechnung,2015-01-01,147903.05593507
bund,gfs,fremdkapital,Rechnung,2016-01-01,143003.02918668
bund,gfs,fremdkapital,Rechnung,2017-01-01,145468.97874539
bund,gfs,fremdkapital,Rechnung,2018-01-01,148577.41028751
bund,gfs,fremdkapital,Rechnung,2019-01-01,152747.64126827
bund,gfs,fremdkapital,Rechnung,2020-01-01,159998.59871988
bund,gfs,fremdkapital,Rechnung,2021-01-01,172231.08278276
bund,gfs,fremdkapital,Rechnung,2022-01-01,167428.70484327
bund,gfs,fremdkapital,Rechnung,2023-01-01,183080.44113416
bund,gfs,fremdkapital,Rechnung,2024-01-01,189711.19524946
bund,gfs,fremdkapital,Rechnung,2025-01-01,189646.33061756
bund,gfs,maastricht_schuld,Rechnung,1990-01-01,36692.0976154
bund,gfs,maastricht_schuld,Rechnung,1991-01-01,42612.24224688
bund,gfs,maastricht_schuld,Rechnung,1992-01-01,53437.43373023
bund,gfs,maastricht_schuld,Rechnung,1993-01-01,66608.66984299
bund,gfs,maastricht_schuld,Rechnung,1994-01-01,73121.76599163
bund,gfs,maastricht_schuld,Rechnung,1995-01-01,80974.41534209
bund,gfs,maastricht_schuld,Rechnung,1996-01-01,86827.93018995
bund,gfs,maastricht_schuld,Rechnung,1997-01-01,95311.34907395
bund,gfs,maastricht_schuld,Rechnung,1998-01-01,106957.58247689
bund,gfs,maastricht_schuld,Rechnung,1999-01-01,100525.72617205
bund,gfs,maastricht_schuld,Rechnung,2000-01-01,104517.32591363
bund,gfs,maastricht_schuld,Rechnung,2001-01-01,104982.63840748
bund,gfs,maastricht_schuld,Rechnung,2002-01-01,120306.42009449
bund,gfs,maastricht_schuld,Rechnung,2003-01-01,121842.87195448
bund,gfs,maastricht_schuld,Rechnung,2004-01-01,124668.33355034
bund,gfs,maastricht_schuld,Rechnung,2005-01-01,128229.89374086
bund,gfs,maastricht_schuld,Rechnung,2006-01-01,120682.69466721
bund,gfs,maastricht_schuld,Rechnung,2007-01-01,115169.7612702
bund,gfs,maastricht_schuld,Rechnung,2008-01-01,115142.41369662
bund,gfs,maastricht_schuld,Rechnung,2009-01-01,106220.04843177
bund,gfs,maastricht_schuld,Rechnung,2010-01-01,104437.14284484
bund,gfs,maastricht_schuld,Rechnung,2011-01-01,104585.83331099
bund,gfs,maastricht_schuld,Rechnung,2012-01-01,105715.04656404
bund,gfs,maastricht_schuld,Rechnung,2013-01-01,105141.33558994
bund,gfs,maastricht_schuld,Rechnung,2014-01-01,102848.21537348
bund,gfs,maastricht_schuld,Rechnung,2015-01-01,98489.79849701
bund,gfs,maastricht_schuld,Rechnung,2016-01-01,93159.29785811
bund,gfs,maastricht_schuld,Rechnung,2017-01-01,92085.04665608
bund,gfs,maastricht_schuld,Rechnung,2018-01-01,86487.45416866
bund,gfs,maastricht_schuld,Rechnung,2019-01-01,83767.25383687
bund,gfs,maastricht_schuld,Rechnung,2020-01-01,91907.98353544
bund,gfs,maastricht_schuld,Rechnung,2021-01-01,95380.72289733
bund,gfs,maastricht_schuld,Rechnung,2022-01-01,104730.95754642
bund,gfs,maastricht_schuld,Rechnung,2023-01-01,107628.33325808
bund,gfs,maastricht_schuld,Rechnung,2024-01-01,107964.92161889
bund,gfs,maastricht_schuld,Rechnung,2025-01-01,106615.23615162
bund,gfs,nettoschuld,Rechnung,1990-01-01,25359.6913661
bund,gfs,nettoschuld,Rechnung,1991-01-01,28821.00149712
bund,gfs,nettoschuld,Rechnung,1992-01-01,33014.44192645
bund,gfs,nettoschuld,Rechnung,1993-01-01,39751.71167978
bund,gfs,nettoschuld,Rechnung,1994-01-01,45487.35515215
bund,gfs,nettoschuld,Rechnung,1995-01-01,50474.22967271
bund,gfs,nettoschuld,Rechnung,1996-01-01,55373.31993067
bund,gfs,nettoschuld,Rechnung,1997-01-01,60704.69973741
bund,gfs,nettoschuld,Rechnung,1998-01-01,64594.95681054
bund,gfs,nettoschuld,Rechnung,1999-01-01,78665.38161776
bund,gfs,nettoschuld,Rechnung,2000-01-01,87904.77258925
bund,gfs,nettoschuld,Rechnung,2001-01-01,95289.56230883
bund,gfs,nettoschuld,Rechnung,2002-01-01,109425.94555489
bund,gfs,nettoschuld,Rechnung,2003-01-01,112993.08965506
bund,gfs,nettoschuld,Rechnung,2004-01-01,121231.33649227
bund,gfs,nettoschuld,Rechnung,2005-01-01,115362.6996692
bund,gfs,nettoschuld,Rechnung,2006-01-01,106397.48161064
bund,gfs,nettoschuld,Rechnung,2007-01-01,112104.43817933
bund,gfs,nettoschuld,Rechnung,2008-01-01,111862.02638424
bund,gfs,nettoschuld,Rechnung,2009-01-01,108515.71999937
bund,gfs,nettoschuld,Rechnung,2010-01-01,105293.71412546
bund,gfs,nettoschuld,Rechnung,2011-01-01,108176.7170522
bund,gfs,nettoschuld,Rechnung,2012-01-01,107630.89719082
bund,gfs,nettoschuld,Rechnung,2013-01-01,100840.57394579
bund,gfs,nettoschuld,Rechnung,2014-01-01,106290.27348685
bund,gfs,nettoschuld,Rechnung,2015-01-01,104609.52909096
bund,gfs,nettoschuld,Rechnung,2016-01-01,111779.72325663
bund,gfs,nettoschuld,Rechnung,2017-01-01,105489.79528146
bund,gfs,nettoschuld,Rechnung,2018-01-01,106500.76361876
bund,gfs,nettoschuld,Rechnung,2019-01-01,104274.97071312
bund,gfs,nettoschuld,Rechnung,2020-01-01,119851.14509743
bund,gfs,nettoschuld,Rechnung,2021-01-01,130473.79835394
bund,gfs,nettoschuld,Rechnung,2022-01-01,120672.90138544
bund,gfs,nettoschuld,Rechnung,2023-01-01,130489.13139281
