D0,D1,D2,D3,D4,date,value
DG,D,IZ,IA,BTF,2022-07-01,83.18693810065103
DG,D,IZ,IA,BTF,2022-08-01,74.91901263859104
DG,D,IZ,IA,BTF,2022-09-01,76.55421889459072
DG,D,IZ,IA,BTF,2022-10-01,72.43694429323172
DG,D,IZ,IA,BTF,2022-11-01,73.27134833243423
DG,D,IZ,IA,BTF,2022-12-01,70.64157164445666
DG,D,IZ,IA,BTF,2023-01-01,69.7509285558226
DG,D,IZ,IA,BTF,2023-02-01,70.46380123641265
DG,D,IZ,IA,BTF,2023-03-01,70.95955281079893
DG,D,IZ,IA,BTF,2023-04-01,67.61052425665102
DG,D,IZ,IA,BTF,2023-05-01,66.05862038430887
DG,D,IZ,IA,BTF,2023-06-01,66.56912948061448
DG,D,IZ,IA,BTF,2023-07-01,64.55152581493464
DG,D,IZ,IA,BTF,2023-08-01,61.07472434733154
DG,D,IZ,IA,BTF,2023-09-01,61.58191054301381
DG,D,IZ,IA,BTF,2023-10-01,60.093396028245024
DG,D,IZ,IA,BTF,2023-11-01,63.16634907636341
DG,D,IZ,IA,BTF,2023-12-01,61.061895155395725
DG,D,IZ,IA,BTF,2024-01-01,59.04255319148937
DG,D,IZ,IA,BTF,2024-02-01,60.028910457007605
DG,D,IZ,IA,BTF,2024-03-01,63.21864270582219
DG,D,IZ,IA,BTF,2024-04-01,62.014730813613895
DG,D,IZ,IA,BTF,2024-05-01,61.14849955869373
DG,D,IZ,IA,BTF,2024-06-01,63.349543004452784
DG,D,IZ,IA,BTF,2024-07-01,63.37419456231337
DG,D,IZ,IA,BTF,2024-08-01,61.3072998272468
DG,D,IZ,IA,BTF,2024-09-01,61.69208851246258
DG,D,IZ,IA,BTF,2024-10-01,60.426497819724034
DG,D,IZ,IA,BTF,2024-11-01,65.47049823085015
DG,D,IZ,IA,BTF,2024-12-01,66.02583062210391
DG,D,IZ,IA,BTF,2025-01-01,63.86636153675797
DG,D,IZ,IA,BTF,2025-02-01,63.43775615666988
DG,D,IZ,IA,BTF,2025-03-01,62.11237906226742
DG,D,IZ,IA,BTF,2025-04-01,60.43313780498173
DG,D,IZ,IA,BTF,2025-05-01,58.3912672277107
DG,D,IZ,IA,BTF,2025-06-01,58.739269885095645
DG,D,IZ,IA,BTF,2025-07-01,59.39356943238939
DG,D,IZ,IA,BTF,2025-08-01,56.14224568982758
DG,D,IZ,IA,BTF,2025-09-01,57.75310355463027
DG,D,IZ,IA,BTF,2025-10-01,55.518359752015094
DG,D,IZ,IA,BTF,2025-11-01,58.41743373627593
DG,D,IZ,IA,BTF,2025-12-01,57.98097764549836
DG,D,IZ,IA,BTF,2026-01-01,56.765409513087526
DG,D,IZ,IA,BTF,2026-02-01,56.22497727404599
DG,D,IZ,IA,BTF,2026-03-01,57.3163176805848
DG,D,IZ,IA,BTF,2026-04-01,56.220281836258316
DG,D,IZ,IA,BTF,2026-05-01,56.093333896943825
DG,D,IZ,IA,TT,2014-12-01,11.6
DG,D,IZ,IA,TT,2015-01-01,1.9
DG,D,IZ,IA,TT,2015-02-01,2.5
DG,D,IZ,IA,TT,2015-03-01,2.4
DG,D,IZ,IA,TT,2015-04-01,3.2
DG,D,IZ,IA,TT,2015-05-01,1.5
DG,D,IZ,IA,TT,2015-06-01,1.8
DG,D,IZ,IA,TT,2015-07-01,1.2
DG,D,IZ,IA,TT,2015-08-01,1.2
DG,D,IZ,IA,TT,2015-09-01,1.2
DG,D,IZ,IA,TT,2015-10-01,1.4
DG,D,IZ,IA,TT,2015-11-01,1.5
DG,D,IZ,IA,TT,2015-12-01,0.9
DG,D,IZ,IA,TT,2016-01-01,1.7
DG,D,IZ,IA,TT,2016-02-01,1.9
DG,D,IZ,IA,TT,2016-03-01,1.8
DG,D,IZ,IA,TT,2016-04-01,2.6
DG,D,IZ,IA,TT,2016-05-01,1.7
DG,D,IZ,IA,TT,2016-06-01,1.1
DG,D,IZ,IA,TT,2016-07-01,1.4
DG,D,IZ,IA,TT,2016-08-01,1.2
DG,D,IZ,IA,TT,2016-09-01,1.2
DG,D,IZ,IA,TT,2016-10-01,1.5
DG,D,IZ,IA,TT,2016-11-01,1.4
DG,D,IZ,IA,TT,2016-12-01,1.5
DG,D,IZ,IA,TT,2017-01-01,1
DG,D,IZ,IA,TT,2017-02-01,1.1
DG,D,IZ,IA,TT,2017-03-01,2.1
DG,D,IZ,IA,TT,2017-04-01,2.2
DG,D,IZ,IA,TT,2017-05-01,0.8
DG,D,IZ,IA,TT,2017-06-01,0.6
DG,D,IZ,IA,TT,2017-07-01,0.6
DG,D,IZ,IA,TT,2017-08-01,1.5
DG,D,IZ,IA,TT,2017-09-01,1.5
DG,D,IZ,IA,TT,2017-10-01,1.4
DG,D,IZ,IA,TT,2017-11-01,1.4
DG,D,IZ,IA,TT,2017-12-01,1.6
DG,D,IZ,IA,TT,2018-01-01,1.7
DG,D,IZ,IA,TT,2018-02-01,1.7
DG,D,IZ,IA,TT,2018-03-01,2.3
DG,D,IZ,IA,TT,2018-04-01,5
DG,D,IZ,IA,TT,2018-05-01,3.3
DG,D,IZ,IA,TT,2018-06-01,4.2
DG,D,IZ,IA,TT,2018-07-01,2.6
DG,D,IZ,IA,TT,2018-08-01,2.5
DG,D,IZ,IA,TT,2018-09-01,4.2
DG,D,IZ,IA,TT,2018-10-01,4.5
DG,D,IZ,IA,TT,2018-11-01,3.3
DG,D,IZ,IA,TT,2018-12-01,3.6
DG,D,IZ,IA,TT,2019-01-01,3.5
DG,D,IZ,IA,TT,2019-02-01,3.5
DG,D,IZ,IA,TT,2019-03-01,4.3
DG,D,IZ,IA,TT,2019-04-01,6.4
DG,D,IZ,IA,TT,2019-05-01,4.9
DG,D,IZ,IA,TT,2019-06-01,4.5
DG,D,IZ,IA,TT,2019-07-01,5.3
DG,D,IZ,IA,TT,2019-08-01,5.2
DG,D,IZ,IA,TT,2019-09-01,4.9
DG,D,IZ,IA,TT,2019-10-01,4.9
DG,D,IZ,IA,TT,2019-11-01,12.8
DG,D,IZ,IA,TT,2019-12-01,19.3
DG,D,IZ,IA,TT,2020-01-01,18.3
DG,D,IZ,IA,TT,2020-02-01,15.5
DG,D,IZ,IA,TT,2020-03-01,17.9
DG,D,IZ,IA,TT,2020-04-01,20.9
DG,D,IZ,IA,TT,2020-05-01,20.1
DG,D,IZ,IA,TT,2020-06-01,23.3
DG,D,IZ,IA,TT,2020-07-01,24
DG,D,IZ,IA,TT,2020-08-01,23
DG,D,IZ,IA,TT,2020-09-01,24
DG,D,IZ,IA,TT,2020-10-01,24.7
DG,D,IZ,IA,TT,2020-11-01,27.7
DG,D,IZ,IA,TT,2020-12-01,36.3
DG,D,IZ,IA,TT,2021-01-01,215.4
DG,D,IZ,IA,TT,2021-02-01,249.5
DG,D,IZ,IA,TT,2021-03-01,322
DG,D,IZ,IA,TT,2021-04-01,346.9
DG,D,IZ,IA,TT,2021-05-01,412.9
DG,D,IZ,IA,TT,2021-06-01,460
DG,D,IZ,IA,TT,2021-07-01,532.2
DG,D,IZ,IA,TT,2021-08-01,576.9
DG,D,IZ,IA,TT,2021-09-01,656.2
DG,D,IZ,IA,TT,2021-10-01,813.7
DG,D,IZ,IA,TT,2021-11-01,974.2
DG,D,IZ,IA,TT,2021-12-01,1133.5
DG,D,IZ,IA,TT,2022-01-01,1157.2
DG,D,IZ,IA,TT,2022-02-01,1110.1
DG,D,IZ,IA,TT,2022-03-01,1352.4
DG,D,IZ,IA,TT,2022-04-01,1423.8
DG,D,IZ,IA,TT,2022-05-01,1625.9
DG,D,IZ,IA,TT,2022-06-01,1709.6
DG,D,IZ,IA,TT,2022-07-01,1935.4
DG,D,IZ,IA,TT,2022-08-01,2191.7
DG,D,IZ,IA,TT,2022-09-01,2377.4
DG,D,IZ,IA,TT,2022-10-01,2755.5
DG,D,IZ,IA,TT,2022-11-01,3151.3
DG,D,IZ,IA,TT,2022-12-01,3639.5
DG,D,IZ,IA,TT,2023-01-01,3661.6
DG,D,IZ,IA,TT,2023-02-01,3413.1
DG,D,IZ,IA,TT,2023-03-01,4096.7
DG,D,IZ,IA,TT,2023-04-01,4089.6
DG,D,IZ,IA,TT,2023-05-01,4517.2
DG,D,IZ,IA,TT,2023-06-01,4784.5
DG,D,IZ,IA,TT,2023-07-01,5285.7
DG,D,IZ,IA,TT,2023-08-01,5450.7
DG,D,IZ,IA,TT,2023-09-01,5452.9
DG,D,IZ,IA,TT,2023-10-01,6188.7
DG,D,IZ,IA,TT,2023-11-01,6349.9
DG,D,IZ,IA,TT,2023-12-01,6840.6
DG,D,IZ,IA,TT,2024-01-01,6768
DG,D,IZ,IA,TT,2024-02-01,6295.3
DG,D,IZ,IA,TT,2024-03-01,6844.5
DG,D,IZ,IA,TT,2024-04-01,7019.3
DG,D,IZ,IA,TT,2024-05-01,7251.2
DG,D,IZ,IA,TT,2024-06-01,6827.2
DG,D,IZ,IA,TT,2024-07-01,7635.6
DG,D,IZ,IA,TT,2024-08-01,7467.3
DG,D,IZ,IA,TT,2024-09-01,7650.9
DG,D,IZ,IA,TT,2024-10-01,8370.5
DG,D,IZ,IA,TT,2024-11-01,8365.6
DG,D,IZ,IA,TT,2024-12-01,10143
DG,D,IZ,IA,TT,2025-01-01,9482.3
DG,D,IZ,IA,TT,2025-02-01,8417.7
DG,D,IZ,IA,TT,2025-03-01,9674.4
DG,D,IZ,IA,TT,2025-04-01,9410.4
DG,D,IZ,IA,TT,2025-05-01,9838.8
DG,D,IZ,IA,TT,2025-06-01,9634.1
DG,D,IZ,IA,TT,2025-07-01,10484.3
DG,D,IZ,IA,TT,2025-08-01,9999.6
DG,D,IZ,IA,TT,2025-09-01,10375.2
DG,D,IZ,IA,TT,2025-10-01,11500.7
DG,D,IZ,IA,TT,2025-11-01,10820.4
DG,D,IZ,IA,TT,2025-12-01,12364.4
DG,D,IZ,IA,TT,2026-01-01,11369.6
DG,D,IZ,IA,TT,2026-02-01,10340.6
DG,D,IZ,IA,TT,2026-03-01,12106.5
DG,D,IZ,IA,TT,2026-04-01,11567
DG,D,IZ,IA,TT,2026-05-01,11828.5
DG,D,IZ,II,BMF,2014-12-01,25.7
DG,D,IZ,II,BMF,2015-01-01,33.4
DG,D,IZ,II,BMF,2015-02-01,25.9
DG,D,IZ,II,BMF,2015-03-01,28.1
DG,D,IZ,II,BMF,2015-04-01,25.7
DG,D,IZ,II,BMF,2015-05-01,25.7
DG,D,IZ,II,BMF,2015-06-01,25.6
DG,D,IZ,II,BMF,2015-07-01,24.9
DG,D,IZ,II,BMF,2015-08-01,26.5
DG,D,IZ,II,BMF,2015-09-01,26.5
DG,D,IZ,II,BMF,2015-10-01,29.8
DG,D,IZ,II,BMF,2015-11-01,33.1
DG,D,IZ,II,BMF,2015-12-01,40.4
DG,D,IZ,II,BMF,2016-01-01,34.3
DG,D,IZ,II,BMF,2016-02-01,30.9
DG,D,IZ,II,BMF,2016-03-01,32.8
DG,D,IZ,II,BMF,2016-04-01,32.2
DG,D,IZ,II,BMF,2016-05-01,33
DG,D,IZ,II,BMF,2016-06-01,31.9
DG,D,IZ,II,BMF,2016-07-01,29.5
DG,D,IZ,II,BMF,2016-08-01,30.4
DG,D,IZ,II,BMF,2016-09-01,32.4
DG,D,IZ,II,BMF,2016-10-01,35.6
DG,D,IZ,II,BMF,2016-11-01,39.4
DG,D,IZ,II,BMF,2016-12-01,51
DG,D,IZ,II,BMF,2017-01-01,38.1
DG,D,IZ,II,BMF,2017-02-01,35
DG,D,IZ,II,BMF,2017-03-01,40.6
DG,D,IZ,II,BMF,2017-04-01,38.5
DG,D,IZ,II,BMF,2017-05-01,39.7
DG,D,IZ,II,BMF,2017-06-01,37.6
DG,D,IZ,II,BMF,2017-07-01,37.7
DG,D,IZ,II,BMF,2017-08-01,37.8
DG,D,IZ,II,BMF,2017-09-01,40.7
DG,D,IZ,II,BMF,2017-10-01,42.2
DG,D,IZ,II,BMF,2017-11-01,49.1
DG,D,IZ,II,BMF,2017-12-01,54.4
DG,D,IZ,II,BMF,2018-01-01,46.1
DG,D,IZ,II,BMF,2018-02-01,41.1
DG,D,IZ,II,BMF,2018-03-01,43.1
DG,D,IZ,II,BMF,2018-04-01,45.1
DG,D,IZ,II,BMF,2018-05-01,45.6
DG,D,IZ,II,BMF,2018-06-01,43.6
DG,D,IZ,II,BMF,2018-07-01,44.9
DG,D,IZ,II,BMF,2018-08-01,45.4
DG,D,IZ,II,BMF,2018-09-01,47
DG,D,IZ,II,BMF,2018-10-01,51.7
DG,D,IZ,II,BMF,2018-11-01,59
DG,D,IZ,II,BMF,2018-12-01,62.8
DG,D,IZ,II,BMF,2019-01-01,54.9
DG,D,IZ,II,BMF,2019-02-01,48.7
DG,D,IZ,II,BMF,2019-03-01,54.7
DG,D,IZ,II,BMF,2019-04-01,52.8
DG,D,IZ,II,BMF,2019-05-01,54.2
DG,D,IZ,II,BMF,2019-06-01,51.3
DG,D,IZ,II,BMF,2019-07-01,54.7
DG,D,IZ,II,BMF,2019-08-01,55.6
DG,D,IZ,II,BMF,2019-09-01,56.7
DG,D,IZ,II,BMF,2019-10-01,55.7
DG,D,IZ,II,BMF,2019-11-01,65
DG,D,IZ,II,BMF,2019-12-01,73.2
DG,D,IZ,II,BMF,2020-01-01,63.6
DG,D,IZ,II,BMF,2020-02-01,58.2
DG,D,IZ,II,BMF,2020-03-01,69.4
DG,D,IZ,II,BMF,2020-04-01,93.5
DG,D,IZ,II,BMF,2020-05-01,78.5
DG,D,IZ,II,BMF,2020-06-01,72.3
DG,D,IZ,II,BMF,2020-07-01,69.6
DG,D,IZ,II,BMF,2020-08-01,72
DG,D,IZ,II,BMF,2020-09-01,73
DG,D,IZ,II,BMF,2020-10-01,74.8
DG,D,IZ,II,BMF,2020-11-01,86.6
DG,D,IZ,II,BMF,2020-12-01,95.5
DG,D,IZ,II,BMF,2021-01-01,100.7
DG,D,IZ,II,BMF,2021-02-01,100.3
DG,D,IZ,II,BMF,2021-03-01,97.2
DG,D,IZ,II,BMF,2021-04-01,91.4
DG,D,IZ,II,BMF,2021-05-01,93.6
DG,D,IZ,II,BMF,2021-06-01,89.5
DG,D,IZ,II,BMF,2021-07-01,90.1
DG,D,IZ,II,BMF,2021-08-01,93
DG,D,IZ,II,BMF,2021-09-01,97.7
DG,D,IZ,II,BMF,2021-10-01,103.3
DG,D,IZ,II,BMF,2021-11-01,118.6
DG,D,IZ,II,BMF,2021-12-01,125.2
DG,D,IZ,II,BMF,2022-01-01,108.3
DG,D,IZ,II,BMF,2022-02-01,100.8
DG,D,IZ,II,BMF,2022-03-01,121.3
DG,D,IZ,II,BMF,2022-04-01,109.3
DG,D,IZ,II,BMF,2022-05-01,116.4
DG,D,IZ,II,BMF,2022-06-01,115.6
DG,D,IZ,II,BMF,2022-07-01,118
DG,D,IZ,II,BMF,2022-08-01,128.8
DG,D,IZ,II,BMF,2022-09-01,133.9
DG,D,IZ,II,BMF,2022-10-01,139
DG,D,IZ,II,BMF,2022-11-01,165.6
DG,D,IZ,II,BMF,2022-12-01,180
DG,D,IZ,II,BMF,2023-01-01,173.4
DG,D,IZ,II,BMF,2023-02-01,170.5
DG,D,IZ,II,BMF,2023-03-01,186.6
DG,D,IZ,II,BMF,2023-04-01,176.7
DG,D,IZ,II,BMF,2023-05-01,196
DG,D,IZ,II,BMF,2023-06-01,210.1
DG,D,IZ,II,BMF,2023-07-01,218.4
DG,D,IZ,II,BMF,2023-08-01,216
DG,D,IZ,II,BMF,2023-09-01,222.5
DG,D,IZ,II,BMF,2023-10-01,228.2
DG,D,IZ,II,BMF,2023-11-01,248.5
DG,D,IZ,II,BMF,2023-12-01,261.8
DG,D,IZ,II,BMF,2024-01-01,257.9
DG,D,IZ,II,BMF,2024-02-01,239
DG,D,IZ,II,BMF,2024-03-01,254.6
DG,D,IZ,II,BMF,2024-04-01,252
DG,D,IZ,II,BMF,2024-05-01,260.8
DG,D,IZ,II,BMF,2024-06-01,260.4
DG,D,IZ,II,BMF,2024-07-01,283.3
DG,D,IZ,II,BMF,2024-08-01,265.6
DG,D,IZ,II,BMF,2024-09-01,269.9
DG,D,IZ,II,BMF,2024-10-01,273.9
DG,D,IZ,II,BMF,2024-11-01,281.6
DG,D,IZ,II,BMF,2024-12-01,328.3
DG,D,IZ,II,BMF,2025-01-01,312.4
DG,D,IZ,II,BMF,2025-02-01,289
DG,D,IZ,II,BMF,2025-03-01,342
DG,D,IZ,II,BMF,2025-04-01,361.6
DG,D,IZ,II,BMF,2025-05-01,392.7
DG,D,IZ,II,BMF,2025-06-01,379.4
DG,D,IZ,II,BMF,2025-07-01,423.3
DG,D,IZ,II,BMF,2025-08-01,412
DG,D,IZ,II,BMF,2025-09-01,428.5
DG,D,IZ,II,BMF,2025-10-01,452.5
DG,D,IZ,II,BMF,2025-11-01,455.5
DG,D,IZ,II,BMF,2025-12-01,530.3
DG,D,IZ,II,BMF,2026-01-01,489.9
DG,D,IZ,II,BMF,2026-02-01,442.6
DG,D,IZ,II,BMF,2026-03-01,518.1
DG,D,IZ,II,BMF,2026-04-01,504.5
DG,D,IZ,II,BMF,2026-05-01,537.4
DG,D,IZ,II,BTF,2014-12-01,72.23159078133783
DG,D,IZ,II,BTF,2015-01-01,79.59961868446138
DG,D,IZ,II,BTF,2015-02-01,71.70542635658914
DG,D,IZ,II,BTF,2015-03-01,70.60301507537689
DG,D,IZ,II,BTF,2015-04-01,70.23776988248154
DG,D,IZ,II,BTF,2015-05-01,70.23776988248154
DG,D,IZ,II,BTF,2015-06-01,66.7884163840334
DG,D,IZ,II,BTF,2015-07-01,65.69920844327176
DG,D,IZ,II,BTF,2015-08-01,67.29304215337734
DG,D,IZ,II,BTF,2015-09-01,67.29304215337734
DG,D,IZ,II,BTF,2015-10-01,66.32539505898063
DG,D,IZ,II,BTF,2015-11-01,66.88219842392404
DG,D,IZ,II,BTF,2015-12-01,72.57050476019398
DG,D,IZ,II,BTF,2016-01-01,67.22853782830262
DG,D,IZ,II,BTF,2016-02-01,63.58024691358025
DG,D,IZ,II,BTF,2016-03-01,62.679151538314535
DG,D,IZ,II,BTF,2016-04-01,61.827956989247326
DG,D,IZ,II,BTF,2016-05-01,61.75149700598803
DG,D,IZ,II,BTF,2016-06-01,60.508345978755685
DG,D,IZ,II,BTF,2016-07-01,58.90575079872204
DG,D,IZ,II,BTF,2016-08-01,57.67406564219313
DG,D,IZ,II,BTF,2016-09-01,59.01639344262294
DG,D,IZ,II,BTF,2016-10-01,60.2063250465077
DG,D,IZ,II,BTF,2016-11-01,62.302340290955094
DG,D,IZ,II,BTF,2016-12-01,63.59102244389027
DG,D,IZ,II,BTF,2017-01-01,58.53433707174682
DG,D,IZ,II,BTF,2017-02-01,58.09128630705394
DG,D,IZ,II,BTF,2017-03-01,57.73606370875995
DG,D,IZ,II,BTF,2017-04-01,57.49701314217443
DG,D,IZ,II,BTF,2017-05-01,55.641205325858444
DG,D,IZ,II,BTF,2017-06-01,55.25349008082293
DG,D,IZ,II,BTF,2017-07-01,55.12501827752596
DG,D,IZ,II,BTF,2017-08-01,54.139215124606125
DG,D,IZ,II,BTF,2017-09-01,55.07442489851151
DG,D,IZ,II,BTF,2017-10-01,54.76963011031798
DG,D,IZ,II,BTF,2017-11-01,61.176177423374035
DG,D,IZ,II,BTF,2017-12-01,61.98723792160437
DG,D,IZ,II,BTF,2018-01-01,58.35443037974684
DG,D,IZ,II,BTF,2018-02-01,53.97951142631994
DG,D,IZ,II,BTF,2018-03-01,54.5984291867241
DG,D,IZ,II,BTF,2018-04-01,53.53751187084521
DG,D,IZ,II,BTF,2018-05-01,52.480147312694214
DG,D,IZ,II,BTF,2018-06-01,51.01205101205101
DG,D,IZ,II,BTF,2018-07-01,52.00370627750753
DG,D,IZ,II,BTF,2018-08-01,50.43884012887457
DG,D,IZ,II,BTF,2018-09-01,48.35888465891553
DG,D,IZ,II,BTF,2018-10-01,48.119880863737905
DG,D,IZ,II,BTF,2018-11-01,51.086674170923885
DG,D,IZ,II,BTF,2018-12-01,52.71109618935706
DG,D,IZ,II,BTF,2019-01-01,50.580431177446094
DG,D,IZ,II,BTF,2019-02-01,49.02849088895601
DG,D,IZ,II,BTF,2019-03-01,47.65638612998781
DG,D,IZ,II,BTF,2019-04-01,47.520475204752046
DG,D,IZ,II,BTF,2019-05-01,46.281274015882516
DG,D,IZ,II,BTF,2019-06-01,46.13309352517985
DG,D,IZ,II,BTF,2019-07-01,46.83219178082192
DG,D,IZ,II,BTF,2019-08-01,45.57750635297975
DG,D,IZ,II,BTF,2019-09-01,45.59710494571773
DG,D,IZ,II,BTF,2019-10-01,43.56327232910997
DG,D,IZ,II,BTF,2019-11-01,46.93479673622644
DG,D,IZ,II,BTF,2019-12-01,50.78396003885112
DG,D,IZ,II,BTF,2020-01-01,47.57986085135034
DG,D,IZ,II,BTF,2020-02-01,45.76191225035383
DG,D,IZ,II,BTF,2020-03-01,65.9131921360053
DG,D,IZ,II,BTF,2020-04-01,88.40771558245085
DG,D,IZ,II,BTF,2020-05-01,69.3953323903819
DG,D,IZ,II,BTF,2020-06-01,56.803896920175994
DG,D,IZ,II,BTF,2020-07-01,52.85942128047391
DG,D,IZ,II,BTF,2020-08-01,53.904319832297666
DG,D,IZ,II,BTF,2020-09-01,54.04204915605567
DG,D,IZ,II,BTF,2020-10-01,54.96362701153648
DG,D,IZ,II,BTF,2020-11-01,64.40577123308047
DG,D,IZ,II,BTF,2020-12-01,65.35276808321358
DG,D,IZ,II,BTF,2021-01-01,66.79047555879816
DG,D,IZ,II,BTF,2021-02-01,68.33356043057637
DG,D,IZ,II,BTF,2021-03-01,62.47188122629989
DG,D,IZ,II,BTF,2021-04-01,59.47423217074441
DG,D,IZ,II,BTF,2021-05-01,58.44520761785826
DG,D,IZ,II,BTF,2021-06-01,55.25032409407988
DG,D,IZ,II,BTF,2021-07-01,54.88882120012184
DG,D,IZ,II,BTF,2021-08-01,55.456171735241504
DG,D,IZ,II,BTF,2021-09-01,55.12610731817413
DG,D,IZ,II,BTF,2021-10-01,55.249505268224844
DG,D,IZ,II,BTF,2021-11-01,60.251981304612876
DG,D,IZ,II,BTF,2021-12-01,61.769204203463424
DG,D,IZ,II,BTF,2022-01-01,59.66942148760331
DG,D,IZ,II,BTF,2022-02-01,57.28574676062742
DG,D,IZ,II,BTF,2022-03-01,57.95785751827607
DG,D,IZ,II,BTF,2022-04-01,54.46753376189764
DG,D,IZ,II,BTF,2022-05-01,54.423040957546284
DG,D,IZ,II,BTF,2022-06-01,56.55577299412916
DG,D,IZ,II,BTF,2022-07-01,57.28711525390815
DG,D,IZ,II,BTF,2022-08-01,58.644083230888306
DG,D,IZ,II,BTF,2022-09-01,57.76780706674144
DG,D,IZ,II,BTF,2022-10-01,56.28441852931649
DG,D,IZ,II,BTF,2022-11-01,61.41294270350454
DG,D,IZ,II,BTF,2022-12-01,62.22130042517889
DG,D,IZ,II,BTF,2023-01-01,60.998346642276715
DG,D,IZ,II,BTF,2023-02-01,62.92441688810156
DG,D,IZ,II,BTF,2023-03-01,60.51957318457496
DG,D,IZ,II,BTF,2023-04-01,60.55932551922681
DG,D,IZ,II,BTF,2023-05-01,61.31131131131131
DG,D,IZ,II,BTF,2023-06-01,62.768881453154876
DG,D,IZ,II,BTF,2023-07-01,66.14974557790163
DG,D,IZ,II,BTF,2023-08-01,63.17821521542016
DG,D,IZ,II,BTF,2023-09-01,60.72101083426575
DG,D,IZ,II,BTF,2023-10-01,59.49370388716532
DG,D,IZ,II,BTF,2023-11-01,63.43169287318767
DG,D,IZ,II,BTF,2023-12-01,63.62244525990912
DG,D,IZ,II,BTF,2024-01-01,65.84792932645662
DG,D,IZ,II,BTF,2024-02-01,65.12616491361926
DG,D,IZ,II,BTF,2024-03-01,65.26866283839212
DG,D,IZ,II,BTF,2024-04-01,65.62841814677847
DG,D,IZ,II,BTF,2024-05-01,63.85739820278641
DG,D,IZ,II,BTF,2024-06-01,63.83291660538315
DG,D,IZ,II,BTF,2024-07-01,68.39856104686255
DG,D,IZ,II,BTF,2024-08-01,62.91155431332607
DG,D,IZ,II,BTF,2024-09-01,61.47363626010704
DG,D,IZ,II,BTF,2024-10-01,60.76269494420658
DG,D,IZ,II,BTF,2024-11-01,61.11906932326259
DG,D,IZ,II,BTF,2024-12-01,62.71970044322177
DG,D,IZ,II,BTF,2025-01-01,62.961022209681964
DG,D,IZ,II,BTF,2025-02-01,62.90129502666231
DG,D,IZ,II,BTF,2025-03-01,63.88105422418141
DG,D,IZ,II,BTF,2025-04-01,69.87169577987325
DG,D,IZ,II,BTF,2025-05-01,69.20067667582998
DG,D,IZ,II,BTF,2025-06-01,68.82789398254812
DG,D,IZ,II,BTF,2025-07-01,75.37258951941739
DG,D,IZ,II,BTF,2025-08-01,72.09855802883943
DG,D,IZ,II,BTF,2025-09-01,71.02131468160573
DG,D,IZ,II,BTF,2025-10-01,71.9830740351882
DG,D,IZ,II,BTF,2025-11-01,73.3659762265245
DG,D,IZ,II,BTF,2025-12-01,78.67018751483502
DG,D,IZ,II,BTF,2026-01-01,76.75555416288033
DG,D,IZ,II,BTF,2026-02-01,76.01415175351218
DG,D,IZ,II,BTF,2026-03-01,77.84305182024431
DG,D,IZ,II,BTF,2026-04-01,78.74445901229943
DG,D,IZ,II,BTF,2026-05-01,77.08748726923241
DG,D,IZ,II,TT,2014-12-01,355.8
DG,D,IZ,II,TT,2015-01-01,419.6
DG,D,IZ,II,TT,2015-02-01,361.2
DG,D,IZ,II,TT,2015-03-01,398
DG,D,IZ,II,TT,2015-04-01,365.9
DG,D,IZ,II,TT,2015-05-01,365.9
DG,D,IZ,II,TT,2015-06-01,383.3
DG,D,IZ,II,TT,2015-07-01,379
DG,D,IZ,II,TT,2015-08-01,393.8
DG,D,IZ,II,TT,2015-09-01,393.8
DG,D,IZ,II,TT,2015-10-01,449.3
DG,D,IZ,II,TT,2015-11-01,494.9
DG,D,IZ,II,TT,2015-12-01,556.7
DG,D,IZ,II,TT,2016-01-01,510.2
DG,D,IZ,II,TT,2016-02-01,486
DG,D,IZ,II,TT,2016-03-01,523.3
DG,D,IZ,II,TT,2016-04-01,520.8
DG,D,IZ,II,TT,2016-05-01,534.4
DG,D,IZ,II,TT,2016-06-01,527.2
DG,D,IZ,II,TT,2016-07-01,500.8
DG,D,IZ,II,TT,2016-08-01,527.1
DG,D,IZ,II,TT,2016-09-01,549
DG,D,IZ,II,TT,2016-10-01,591.3
DG,D,IZ,II,TT,2016-11-01,632.4
DG,D,IZ,II,TT,2016-12-01,802
DG,D,IZ,II,TT,2017-01-01,650.9
DG,D,IZ,II,TT,2017-02-01,602.5
DG,D,IZ,II,TT,2017-03-01,703.2
DG,D,IZ,II,TT,2017-04-01,669.6
DG,D,IZ,II,TT,2017-05-01,713.5
DG,D,IZ,II,TT,2017-06-01,680.5
DG,D,IZ,II,TT,2017-07-01,683.9
DG,D,IZ,II,TT,2017-08-01,698.2
DG,D,IZ,II,TT,2017-09-01,739
DG,D,IZ,II,TT,2017-10-01,770.5
DG,D,IZ,II,TT,2017-11-01,802.6
DG,D,IZ,II,TT,2017-12-01,877.6
DG,D,IZ,II,TT,2018-01-01,790
DG,D,IZ,II,TT,2018-02-01,761.4
DG,D,IZ,II,TT,2018-03-01,789.4
DG,D,IZ,II,TT,2018-04-01,842.4
DG,D,IZ,II,TT,2018-05-01,868.9
DG,D,IZ,II,TT,2018-06-01,854.7
DG,D,IZ,II,TT,2018-07-01,863.4
DG,D,IZ,II,TT,2018-08-01,900.1
DG,D,IZ,II,TT,2018-09-01,971.9
DG,D,IZ,II,TT,2018-10-01,1074.4
DG,D,IZ,II,TT,2018-11-01,1154.9
