flow,partner,level,date,value
import,Russia,country,2024-01-01,705.7632
import,Russia,country,2025-01-01,915.340762
import,Singapore,country,1990-01-01,273.482827
import,Singapore,country,1991-01-01,159.370972
import,Singapore,country,1992-01-01,193.476476
import,Singapore,country,1993-01-01,227.896434
import,Singapore,country,1994-01-01,250.181555
import,Singapore,country,1995-01-01,197.900672
import,Singapore,country,1996-01-01,222.973333
import,Singapore,country,1997-01-01,185.699611
import,Singapore,country,1998-01-01,1066.13485
import,Singapore,country,1999-01-01,210.733327
import,Singapore,country,2000-01-01,284.962658
import,Singapore,country,2001-01-01,316.6554
import,Singapore,country,2002-01-01,296.012718
import,Singapore,country,2003-01-01,315.225901
import,Singapore,country,2004-01-01,325.660924
import,Singapore,country,2005-01-01,359.426441
import,Singapore,country,2006-01-01,415.661085
import,Singapore,country,2007-01-01,478.094125
import,Singapore,country,2008-01-01,526.019503
import,Singapore,country,2009-01-01,612.277019
import,Singapore,country,2010-01-01,864.797665
import,Singapore,country,2011-01-01,665.953421
import,Singapore,country,2012-01-01,2101.579119
import,Singapore,country,2013-01-01,1342.668991
import,Singapore,country,2014-01-01,1566.79526
import,Singapore,country,2015-01-01,1938.789662
import,Singapore,country,2016-01-01,3444.107069
import,Singapore,country,2017-01-01,2428.120097
import,Singapore,country,2018-01-01,2675.181848
import,Singapore,country,2019-01-01,2613.202957
import,Singapore,country,2020-01-01,3831.444913
import,Singapore,country,2021-01-01,4622.354787
import,Singapore,country,2022-01-01,4380.553938
import,Singapore,country,2023-01-01,3526.128874
import,Singapore,country,2024-01-01,3375.165656
import,Singapore,country,2025-01-01,2471.745497
import,South Africa,country,1990-01-01,593.944003
import,South Africa,country,1991-01-01,436.958493
import,South Africa,country,1992-01-01,249.628818
import,South Africa,country,1993-01-01,270.756597
import,South Africa,country,1994-01-01,206.874929
import,South Africa,country,1995-01-01,283.918254
import,South Africa,country,1996-01-01,360.367661
import,South Africa,country,1997-01-01,395.207436
import,South Africa,country,1998-01-01,494.988477
import,South Africa,country,1999-01-01,418.680924
import,South Africa,country,2000-01-01,503.99482
import,South Africa,country,2001-01-01,636.555085
import,South Africa,country,2002-01-01,636.673616
import,South Africa,country,2003-01-01,865.172464
import,South Africa,country,2004-01-01,1013.703628
import,South Africa,country,2005-01-01,1089.2246
import,South Africa,country,2006-01-01,1260.782837
import,South Africa,country,2007-01-01,1047.733265
import,South Africa,country,2008-01-01,645.26223
import,South Africa,country,2009-01-01,1653.115512
import,South Africa,country,2010-01-01,761.917807
import,South Africa,country,2011-01-01,1354.350718
import,South Africa,country,2012-01-01,1936.333925
import,South Africa,country,2013-01-01,1728.105726
import,South Africa,country,2014-01-01,2175.233643
import,South Africa,country,2015-01-01,2182.79622
import,South Africa,country,2016-01-01,1117.010039
import,South Africa,country,2017-01-01,1233.51328
import,South Africa,country,2018-01-01,2272.241132
import,South Africa,country,2019-01-01,2813.461618
import,South Africa,country,2020-01-01,2347.026818
import,South Africa,country,2021-01-01,3892.4748
import,South Africa,country,2022-01-01,6119.532742
import,South Africa,country,2023-01-01,3880.733009
import,South Africa,country,2024-01-01,2940.573219
import,South Africa,country,2025-01-01,5220.753437
import,Spain,country,1990-01-01,1174.807482
import,Spain,country,1991-01-01,1234.000111
import,Spain,country,1992-01-01,1260.293495
import,Spain,country,1993-01-01,1230.191686
import,Spain,country,1994-01-01,1312.170304
import,Spain,country,1995-01-01,1357.89348
import,Spain,country,1996-01-01,1588.272584
import,Spain,country,1997-01-01,1781.781487
import,Spain,country,1998-01-01,1950.627685
import,Spain,country,1999-01-01,2045.689302
import,Spain,country,2000-01-01,2418.279032
import,Spain,country,2001-01-01,2493.383657
import,Spain,country,2002-01-01,2661.123777
import,Spain,country,2003-01-01,3193.52808
import,Spain,country,2004-01-01,3440.116135
import,Spain,country,2005-01-01,3980.436676
import,Spain,country,2006-01-01,4062.620767
import,Spain,country,2007-01-01,4142.678773
import,Spain,country,2008-01-01,3911.940804
import,Spain,country,2009-01-01,3827.987866
import,Spain,country,2010-01-01,4915.233545
import,Spain,country,2011-01-01,5202.219806
import,Spain,country,2012-01-01,6247.376156
import,Spain,country,2013-01-01,5952.550671
import,Spain,country,2014-01-01,4910.104757
import,Spain,country,2015-01-01,4572.412003
import,Spain,country,2016-01-01,5102.253929
import,Spain,country,2017-01-01,5349.70963
import,Spain,country,2018-01-01,5575.836795
import,Spain,country,2019-01-01,6413.691424
import,Spain,country,2020-01-01,7023.542283
import,Spain,country,2021-01-01,8292.801958
import,Spain,country,2022-01-01,9094.055008
import,Spain,country,2023-01-01,9322.161309
import,Spain,country,2024-01-01,7234.11607
import,Spain,country,2025-01-01,6211.381667
import,Sweden,country,1990-01-01,1853.51383
import,Sweden,country,1991-01-01,1754.218605
import,Sweden,country,1992-01-01,1609.210701
import,Sweden,country,1993-01-01,1406.357392
import,Sweden,country,1994-01-01,1580.823453
import,Sweden,country,1995-01-01,1706.881396
import,Sweden,country,1996-01-01,1560.848162
import,Sweden,country,1997-01-01,1631.246687
import,Sweden,country,1998-01-01,1667.221757
import,Sweden,country,1999-01-01,1837.745919
import,Sweden,country,2000-01-01,1914.601374
import,Sweden,country,2001-01-01,1486.695128
import,Sweden,country,2002-01-01,1514.856798
import,Sweden,country,2003-01-01,1675.289325
import,Sweden,country,2004-01-01,1676.076122
import,Sweden,country,2005-01-01,1484.534425
import,Sweden,country,2006-01-01,1769.963581
import,Sweden,country,2007-01-01,1696.026335
import,Sweden,country,2008-01-01,1688.65028
import,Sweden,country,2009-01-01,1324.547833
import,Sweden,country,2010-01-01,1421.061189
import,Sweden,country,2011-01-01,1594.713841
import,Sweden,country,2012-01-01,1816.203
import,Sweden,country,2013-01-01,1919.426015
import,Sweden,country,2014-01-01,1632.425415
import,Sweden,country,2015-01-01,1596.863824
import,Sweden,country,2016-01-01,1456.792937
import,Sweden,country,2017-01-01,1586.925383
import,Sweden,country,2018-01-01,1786.215689
import,Sweden,country,2019-01-01,1600.830148
import,Sweden,country,2020-01-01,1460.083248
import,Sweden,country,2021-01-01,1507.816792
import,Sweden,country,2022-01-01,1560.955437
import,Sweden,country,2023-01-01,1776.895583
import,Sweden,country,2024-01-01,1579.670737
import,Sweden,country,2025-01-01,2257.471989
import,Thailand,country,1990-01-01,374.883094
import,Thailand,country,1991-01-01,361.961426
import,Thailand,country,1992-01-01,495.490764
import,Thailand,country,1993-01-01,517.965307
import,Thailand,country,1994-01-01,514.378374
import,Thailand,country,1995-01-01,479.461637
import,Thailand,country,1996-01-01,551.64024
import,Thailand,country,1997-01-01,559.969779
import,Thailand,country,1998-01-01,584.471176
import,Thailand,country,1999-01-01,541.590008
import,Thailand,country,2000-01-01,605.126764
import,Thailand,country,2001-01-01,601.613865
import,Thailand,country,2002-01-01,612.633821
import,Thailand,country,2003-01-01,625.02214
import,Thailand,country,2004-01-01,658.269699
import,Thailand,country,2005-01-01,723.031529
import,Thailand,country,2006-01-01,800.666721
import,Thailand,country,2007-01-01,1012.422924
import,Thailand,country,2008-01-01,1008.837988
import,Thailand,country,2009-01-01,783.358948
import,Thailand,country,2010-01-01,880.729257
import,Thailand,country,2011-01-01,922.811466
import,Thailand,country,2012-01-01,4601.352906
import,Thailand,country,2013-01-01,1557.854034
import,Thailand,country,2014-01-01,1864.522272
import,Thailand,country,2015-01-01,2477.655156
import,Thailand,country,2016-01-01,4946.80658
import,Thailand,country,2017-01-01,4294.044665
import,Thailand,country,2018-01-01,2598.055064
import,Thailand,country,2019-01-01,5561.956372
import,Thailand,country,2020-01-01,7654.300022
import,Thailand,country,2021-01-01,1751.944132
import,Thailand,country,2022-01-01,3608.781361
import,Thailand,country,2023-01-01,3684.703922
import,Thailand,country,2024-01-01,3170.571663
import,Thailand,country,2025-01-01,5622.449731
import,Total,group,1990-01-01,96610.937039
import,Total,group,1991-01-01,95031.790884
import,Total,group,1992-01-01,92330.414794
import,Total,group,1993-01-01,89829.689631
import,Total,group,1994-01-01,92607.93293
import,Total,group,1995-01-01,94483.259645
import,Total,group,1996-01-01,96663.978068
import,Total,group,1997-01-01,110086.887802
import,Total,group,1998-01-01,115846.519577
import,Total,group,1999-01-01,120056.996131
import,Total,group,2000-01-01,139402.170317
import,Total,group,2001-01-01,141889.28148
import,Total,group,2002-01-01,135893.926484
import,Total,group,2003-01-01,134986.730268
import,Total,group,2004-01-01,143996.158661
import,Total,group,2005-01-01,157544.48258
import,Total,group,2006-01-01,177148.13928
import,Total,group,2007-01-01,193216.287751
import,Total,group,2008-01-01,197520.477897
import,Total,group,2009-01-01,168998.16423
import,Total,group,2010-01-01,183436.228873
import,Total,group,2011-01-01,184539.793744
import,Total,group,2012-01-01,277543.670513
import,Total,group,2013-01-01,298394.295613
import,Total,group,2014-01-01,252504.857611
import,Total,group,2015-01-01,243771.931917
import,Total,group,2016-01-01,266137.159877
import,Total,group,2017-01-01,265571.542294
import,Total,group,2018-01-01,273389.090124
import,Total,group,2019-01-01,276058.11602
import,Total,group,2020-01-01,273766.95956
import,Total,group,2021-01-01,296503.930364
import,Total,group,2022-01-01,341005.013786
import,Total,group,2023-01-01,328950.816487
import,Total,group,2024-01-01,327529.636844
import,Total,group,2025-01-01,423223.437472
import,Türkiye,country,1990-01-01,236.285986
import,Türkiye,country,1991-01-01,224.746308
import,Türkiye,country,1992-01-01,224.412078
import,Türkiye,country,1993-01-01,214.910336
import,Türkiye,country,1994-01-01,254.177098
import,Türkiye,country,1995-01-01,252.335015
import,Türkiye,country,1996-01-01,274.649304
import,Türkiye,country,1997-01-01,319.612026
import,Türkiye,country,1998-01-01,331.795219
import,Türkiye,country,1999-01-01,373.652832
import,Türkiye,country,2000-01-01,403.232437
import,Türkiye,country,2001-01-01,439.127307
import,Türkiye,country,2002-01-01,464.935694
import,Türkiye,country,2003-01-01,442.064861
import,Türkiye,country,2004-01-01,528.047133
import,Türkiye,country,2005-01-01,616.505355
import,Türkiye,country,2006-01-01,675.713125
import,Türkiye,country,2007-01-01,859.346933
import,Türkiye,country,2008-01-01,847.10138
import,Türkiye,country,2009-01-01,694.938367
import,Türkiye,country,2010-01-01,765.927002
import,Türkiye,country,2011-01-01,773.640572
import,Türkiye,country,2012-01-01,2239.617924
import,Türkiye,country,2013-01-01,1363.392331
import,Türkiye,country,2014-01-01,3323.064172
import,Türkiye,country,2015-01-01,5770.270048
import,Türkiye,country,2016-01-01,3010.510732
import,Türkiye,country,2017-01-01,1581.344495
import,Türkiye,country,2018-01-01,2379.999189
import,Türkiye,country,2019-01-01,1655.58638
import,Türkiye,country,2020-01-01,1798.610482
import,Türkiye,country,2021-01-01,1997.517345
import,Türkiye,country,2022-01-01,2004.340955
import,Türkiye,country,2023-01-01,2202.887723
import,Türkiye,country,2024-01-01,2134.432486
import,Türkiye,country,2025-01-01,2945.669089
import,USA,country,1990-01-01,5920.587976
import,USA,country,1991-01-01,6971.382509
import,USA,country,1992-01-01,5865.869436
import,USA,country,1993-01-01,5580.953712
import,USA,country,1994-01-01,5703.870405
import,USA,country,1995-01-01,5843.386389
import,USA,country,1996-01-01,6846.169588
import,USA,country,1997-01-01,8657.110992
import,USA,country,1998-01-01,7963.026911
import,USA,country,1999-01-01,7701.451905
import,USA,country,2000-01-01,10288.421422
import,USA,country,2001-01-01,8381.676561
import,USA,country,2002-01-01,8944.8031
import,USA,country,2003-01-01,7356.611219
import,USA,country,2004-01-01,7253.562003
import,USA,country,2005-01-01,8328.013215
import,USA,country,2006-01-01,10937.384233
import,USA,country,2007-01-01,11211.407431
import,USA,country,2008-01-01,11438.888173
import,USA,country,2009-01-01,9759.361191
import,USA,country,2010-01-01,9827.765736
import,USA,country,2011-01-01,9163.152673
import,USA,country,2012-01-01,23925.831047
import,USA,country,2013-01-01,22660.716121
import,USA,country,2014-01-01,19596.830388
import,USA,country,2015-01-01,20095.059463
import,USA,country,2016-01-01,24111.246773
import,USA,country,2017-01-01,21279.749922
import,USA,country,2018-01-01,20874.755141
import,USA,country,2019-01-01,18882.746256
import,USA,country,2020-01-01,19832.964513
import,USA,country,2021-01-01,22228.259999
import,USA,country,2022-01-01,37516.863387
import,USA,country,2023-01-01,29726.625262
import,USA,country,2024-01-01,26639.808317
import,USA,country,2025-01-01,56629.247052
import,United Arab Emirates,country,1990-01-01,54.788843
import,United Arab Emirates,country,1991-01-01,23.38208
import,United Arab Emirates,country,1992-01-01,10.40756
import,United Arab Emirates,country,1993-01-01,13.991825
import,United Arab Emirates,country,1994-01-01,36.211217
import,United Arab Emirates,country,1995-01-01,12.011336
import,United Arab Emirates,country,1996-01-01,22.6915
import,United Arab Emirates,country,1997-01-01,17.855937
import,United Arab Emirates,country,1998-01-01,15.052737
import,United Arab Emirates,country,1999-01-01,56.769279
import,United Arab Emirates,country,2000-01-01,109.74011900000001
import,United Arab Emirates,country,2001-01-01,117.447525
import,United Arab Emirates,country,2002-01-01,374.77438
import,United Arab Emirates,country,2003-01-01,314.641597
import,United Arab Emirates,country,2004-01-01,453.204037
import,United Arab Emirates,country,2005-01-01,640.607079
import,United Arab Emirates,country,2006-01-01,633.842446
import,United Arab Emirates,country,2007-01-01,324.358169
import,United Arab Emirates,country,2008-01-01,443.654795
import,United Arab Emirates,country,2009-01-01,534.29579
import,United Arab Emirates,country,2010-01-01,755.746506
import,United Arab Emirates,country,2011-01-01,496.306879
import,United Arab Emirates,country,2012-01-01,16273.623127
import,United Arab Emirates,country,2013-01-01,2970.829513
import,United Arab Emirates,country,2014-01-01,3036.51067
import,United Arab Emirates,country,2015-01-01,3700.896663
import,United Arab Emirates,country,2016-01-01,16085.455962
import,United Arab Emirates,country,2017-01-01,9882.711989
import,United Arab Emirates,country,2018-01-01,10169.357127
import,United Arab Emirates,country,2019-01-01,14948.408587
import,United Arab Emirates,country,2020-01-01,9488.457878
import,United Arab Emirates,country,2021-01-01,7997.750289
import,United Arab Emirates,country,2022-01-01,8848.82564
import,United Arab Emirates,country,2023-01-01,9382.578161
import,United Arab Emirates,country,2024-01-01,11552.651413
import,United Arab Emirates,country,2025-01-01,39409.005157
import,United Kingdom,country,1990-01-01,5083.02576
import,United Kingdom,country,1991-01-01,5262.190675
import,United Kingdom,country,1992-01-01,5335.568969
import,United Kingdom,country,1993-01-01,6487.68199
import,United Kingdom,country,1994-01-01,6139.784253
import,United Kingdom,country,1995-01-01,5242.885192
import,United Kingdom,country,1996-01-01,6208.103029
import,United Kingdom,country,1997-01-01,7137.685652
import,United Kingdom,country,1998-01-01,7233.024604
import,United Kingdom,country,1999-01-01,6786.195973
import,United Kingdom,country,2000-01-01,8129.17491
import,United Kingdom,country,2001-01-01,8180.455686
import,United Kingdom,country,2002-01-01,6602.754311
import,United Kingdom,country,2003-01-01,5609.252853
import,United Kingdom,country,2004-01-01,5842.145339
import,United Kingdom,country,2005-01-01,6950.975488
import,United Kingdom,country,2006-01-01,6942.800917
import,United Kingdom,country,2007-01-01,8047.073387
import,United Kingdom,country,2008-01-01,7231.648907
import,United Kingdom,country,2009-01-01,6274.264407
import,United Kingdom,country,2010-01-01,7120.426495
import,United Kingdom,country,2011-01-01,6361.935903
import,United Kingdom,country,2012-01-01,13130.009473
import,United Kingdom,country,2013-01-01,64664.608922
import,United Kingdom,country,2014-01-01,30890.406973
import,United Kingdom,country,2015-01-01,31036.051003
import,United Kingdom,country,2016-01-01,18747.386647
import,United Kingdom,country,2017-01-01,19133.496158
import,United Kingdom,country,2018-01-01,25979.946534
import,United Kingdom,country,2019-01-01,16411.287203
import,United Kingdom,country,2020-01-01,15554.917793
import,United Kingdom,country,2021-01-01,33377.643038
import,United Kingdom,country,2022-01-01,7865.813782
import,United Kingdom,country,2023-01-01,6326.578436
import,United Kingdom,country,2024-01-01,7656.981776
import,United Kingdom,country,2025-01-01,9033.18128
import,Uzbekistan,country,1992-01-01,8.317346
import,Uzbekistan,country,1993-01-01,5.426817
import,Uzbekistan,country,1994-01-01,12.337662
import,Uzbekistan,country,1995-01-01,8.148404
import,Uzbekistan,country,1996-01-01,10.960022
import,Uzbekistan,country,1997-01-01,5.689674
import,Uzbekistan,country,1998-01-01,4.848792
import,Uzbekistan,country,1999-01-01,5.100604
import,Uzbekistan,country,2000-01-01,3.459343
import,Uzbekistan,country,2001-01-01,10.257555
import,Uzbekistan,country,2002-01-01,5.585705
import,Uzbekistan,country,2003-01-01,3.121417
import,Uzbekistan,country,2004-01-01,1.627097
import,Uzbekistan,country,2005-01-01,5.653866
import,Uzbekistan,country,2006-01-01,5.656517
import,Uzbekistan,country,2007-01-01,3.069605
import,Uzbekistan,country,2008-01-01,12.810645
import,Uzbekistan,country,2009-01-01,13.460184
import,Uzbekistan,country,2010-01-01,34.176305
import,Uzbekistan,country,2011-01-01,8.308738
import,Uzbekistan,country,2012-01-01,509.097178
import,Uzbekistan,country,2013-01-01,1426.139192
import,Uzbekistan,country,2014-01-01,1224.266266
import,Uzbekistan,country,2015-01-01,1800.648713
import,Uzbekistan,country,2016-01-01,2802.389136
import,Uzbekistan,country,2017-01-01,3618.828122
import,Uzbekistan,country,2018-01-01,2425.59147
import,Uzbekistan,country,2019-01-01,2593.150333
import,Uzbekistan,country,2020-01-01,5.876162
import,Uzbekistan,country,2021-01-01,2185.006353
import,Uzbekistan,country,2022-01-01,4083.610605
import,Uzbekistan,country,2023-01-01,7351.726123
import,Uzbekistan,country,2024-01-01,5406.653883
import,Uzbekistan,country,2025-01-01,3851.367447
