D0,D1,date,value
D,A,2010-04-01,14066.78738996875
D,A,2010-07-01,7637.73266354375
D,A,2010-10-01,13859.53266354375
D,A,2011-01-01,8102.3233266
D,A,2011-04-01,11980.7233266
D,A,2011-07-01,7018.1766734
D,A,2011-10-01,10714.4766734
D,A,2012-01-01,7189.249637225001
D,A,2012-04-01,13731.849637225
D,A,2012-07-01,8106.450362775
D,A,2012-10-01,14041.950362775
D,A,2013-01-01,6491.124999999999
D,A,2013-04-01,10681.525
D,A,2013-07-01,7293.625
D,A,2013-10-01,12052.925000000001
D,A,2014-01-01,18894.435243074997
D,A,2014-04-01,21083.235243074996
D,A,2014-07-01,18677.77975967499
D,A,2014-10-01,14560.297710075014
D,A,2015-01-01,13419.839495138014
D,A,2015-04-01,16900.910453990313
D,A,2015-07-01,13699.827339922542
D,A,2015-10-01,22923.459560262265
D,A,2016-01-01,23964.435998188645
D,A,2016-04-01,20644.397172126573
D,A,2016-07-01,19043.65125498296
D,A,2016-10-01,18664.60126656865
D,A,2017-01-01,24113.90034832957
D,A,2017-04-01,25731.770035791575
D,A,2017-07-01,25607.104563749115
D,A,2017-10-01,31206.849113916815
D,A,2018-01-01,31261.283303143184
D,A,2018-04-01,30847.287138899163
D,A,2018-07-01,28230.481107984815
D,A,2018-10-01,32340.481515066138
D,A,2019-01-01,32445.179662801038
D,A,2019-04-01,25840.415685074797
D,A,2019-07-01,26850.48463030033
D,A,2019-10-01,32380.101699877574
D,A,2020-01-01,15495.968891268109
D,A,2020-04-01,18646.076976186345
D,A,2020-07-01,17399.26781822089
D,A,2020-10-01,33696.27393696436
D,A,2021-01-01,22914.13281570275
D,A,2021-04-01,26068.255617404022
D,A,2021-07-01,25673.16833294653
D,A,2021-10-01,39277.96752185349
D,A,2022-01-01,25607.16800742426
D,A,2022-04-01,24763.77428377262
D,A,2022-07-01,26836.556646358913
D,A,2022-10-01,41179.03627783568
D,A,2023-01-01,34438.97994845367
D,A,2023-04-01,27086.21941595282
D,A,2023-07-01,28776.32177896176
D,A,2023-10-01,26909.478881450163
D,A,2024-01-01,22622.6644931357
D,A,2024-04-01,29677.966566489224
D,A,2024-07-01,30450.3211585995
D,A,2024-10-01,26309.403171460017
D,A,2025-01-01,26570.019164654208
D,A,2025-04-01,26299.027141238235
D,A,2025-07-01,25476.087379708537
D,A,2025-10-01,29285.63021927766
D,A,2026-01-01,26016.17988582024
D,E,1983-01-01,545.8
D,E,1983-04-01,545.8
D,E,1983-07-01,545.8
D,E,1983-10-01,545.8
D,E,1984-01-01,621.3
D,E,1984-04-01,621.3
D,E,1984-07-01,621.3
D,E,1984-10-01,621.3
D,E,1985-01-01,660.3
D,E,1985-04-01,660.3
D,E,1985-07-01,660.3
D,E,1985-10-01,660.3
D,E,1986-01-01,702.2
D,E,1986-04-01,702.2
D,E,1986-07-01,702.2
D,E,1986-10-01,702.2
D,E,1987-01-01,814.7
D,E,1987-04-01,814.7
D,E,1987-07-01,814.7
D,E,1987-10-01,814.7
D,E,1988-01-01,1177.7
D,E,1988-04-01,1177.7
D,E,1988-07-01,1177.7
D,E,1988-10-01,1177.7
D,E,1989-01-01,1250.5
D,E,1989-04-01,1250.5
D,E,1989-07-01,1250.5
D,E,1989-10-01,1250.5
D,E,1990-01-01,982.5
D,E,1990-04-01,982.5
D,E,1990-07-01,982.5
D,E,1990-10-01,982.5
D,E,1991-01-01,857.6
D,E,1991-04-01,857.6
D,E,1991-07-01,857.6
D,E,1991-10-01,857.6
D,E,1992-01-01,739.8
D,E,1992-04-01,739.8
D,E,1992-07-01,739.8
D,E,1992-10-01,739.8
D,E,1993-01-01,1882
D,E,1993-04-01,1882
D,E,1993-07-01,1882
D,E,1993-10-01,1882
