D0,D1,D2,date,value
A0,F,S,2025-10-01,87.69366193651508
A0,L,A,2012-01-01,0.2610615096125
A0,L,A,2012-04-01,8.8846571696125
A0,L,A,2012-07-01,0.20196188961250006
A0,L,A,2012-10-01,0.2022532896125
A0,L,A,2013-01-01,0.4453397796125
A0,L,A,2013-04-01,15.1353387796125
A0,L,A,2013-07-01,10.57717518671981
A0,L,A,2013-10-01,0.876765635977225
A0,L,A,2014-01-01,0.14648614883075267
A0,L,A,2014-04-01,29.571862410832015
A0,L,A,2014-07-01,10.382403012907433
A0,L,A,2014-10-01,0.2641125596125
A0,L,A,2015-01-01,0.1719574096125
A0,L,A,2015-04-01,0.271777945027526
A0,L,A,2015-07-01,7.6699042996125
A0,L,A,2015-10-01,0.4623427496125
A0,L,A,2016-01-01,0.2094968096125
A0,L,A,2016-04-01,0.2555350596125
A0,L,A,2016-07-01,0.3045887096125
A0,L,A,2016-10-01,0.726478651515334
A0,L,A,2017-01-01,0.256175725
A0,L,A,2017-04-01,0.25024366345
A0,L,A,2017-07-01,3.02757571
A0,L,A,2017-10-01,0.527632
A0,L,A,2018-01-01,0.48474497
A0,L,A,2018-04-01,0.42594615
A0,L,A,2018-07-01,13.663880885
A0,L,A,2018-10-01,1.726792985
A0,L,A,2019-01-01,11.156327655
A0,L,A,2019-04-01,0.4611646505460935
A0,L,A,2019-07-01,0.8950446547244972
A0,L,A,2019-10-01,0.47036287888212974
A0,L,A,2020-01-01,0.15232606565516432
A0,L,A,2020-04-01,0.5058628872711085
A0,L,A,2020-07-01,0.48036507727471384
A0,L,A,2020-10-01,0.31826047747639064
A0,L,A,2021-01-01,0.11504638435660605
A0,L,A,2021-04-01,0.3517082933782668
A0,L,A,2021-07-01,0.30457078442514895
A0,L,A,2021-10-01,0.1636033625942508
A0,L,A,2022-01-01,3.2122587860738756
A0,L,A,2022-04-01,1.470750492487697
A0,L,A,2022-07-01,1.1538726702814754
A0,L,A,2022-10-01,1.6134018848295322
A0,L,A,2023-01-01,1.403007321099477
A0,L,A,2023-04-01,1.465538649212569
A0,L,A,2023-07-01,2.0533609655713874
A0,L,A,2023-10-01,2.629762570943955
A0,L,A,2024-01-01,1.3436362942068474
A0,L,A,2024-04-01,1.42903758
A0,L,A,2024-07-01,1.1820600000000001
A0,L,A,2024-10-01,3.307361170000001
A0,L,A,2025-01-01,2.48693
A0,L,A,2025-04-01,2.29002854
A0,L,A,2025-07-01,1.62728841
A0,L,A,2025-10-01,3.3522856000000028
A0,L,E,2012-01-01,18.596399446685602
A0,L,E,2012-04-01,19.7783625266856
A0,L,E,2012-07-01,19.114675726685604
A0,L,E,2012-10-01,20.3122145766856
A0,L,E,2013-01-01,24.6582480009117
A0,L,E,2013-04-01,28.00787200743649
A0,L,E,2013-07-01,38.61297221869694
A0,L,E,2013-10-01,26.806647053183593
A0,L,E,2014-01-01,24.72635433719968
A0,L,E,2014-04-01,47.08509611694255
A0,L,E,2014-07-01,41.9818108789081
A0,L,E,2014-10-01,31.14140325789747
A0,L,E,2015-01-01,15.10674755946292
A0,L,E,2015-04-01,17.882522495093557
A0,L,E,2015-07-01,28.782644953545184
A0,L,E,2015-10-01,55.69756057941266
A0,L,E,2016-01-01,21.575494101207713
A0,L,E,2016-04-01,34.92108451267166
A0,L,E,2016-07-01,30.88957681113816
A0,L,E,2016-10-01,28.04451303642733
A0,L,E,2017-01-01,25.16528227506738
A0,L,E,2017-04-01,34.5994874218117
A0,L,E,2017-07-01,43.19395297598973
A0,L,E,2017-10-01,40.30710588676498
A0,L,E,2018-01-01,32.12215240657538
A0,L,E,2018-04-01,47.64776274529726
A0,L,E,2018-07-01,31.38979753990496
A0,L,E,2018-10-01,32.64422795501431
A0,L,E,2019-01-01,98.08145260911444
A0,L,E,2019-04-01,35.95367540475585
A0,L,E,2019-07-01,30.225534843447782
A0,L,E,2019-10-01,30.65877717272692
A0,L,E,2020-01-01,39.743669089101665
A0,L,E,2020-04-01,27.217375520916033
A0,L,E,2020-07-01,28.062988606990587
A0,L,E,2020-10-01,31.903264051401823
A0,L,E,2021-01-01,28.635673363693037
A0,L,E,2021-04-01,31.07373081669952
A0,L,E,2021-07-01,28.052168903964027
A0,L,E,2021-10-01,26.5353356909917
A0,L,E,2022-01-01,29.431126449605365
A0,L,E,2022-04-01,33.73072907729703
A0,L,E,2022-07-01,39.55703967015462
A0,L,E,2022-10-01,37.48564905938296
A0,L,E,2023-01-01,32.1193224
A0,L,E,2023-04-01,40.952678934375
A0,L,E,2023-07-01,27.748602535468756
A0,L,E,2023-10-01,28.97477067683594
A0,L,E,2024-01-01,26.82022037666992
A0,L,E,2024-04-01,37.86603702
A0,L,E,2024-07-01,107.6021886
A0,L,E,2024-10-01,28.07093255
A0,L,E,2025-01-01,30.167069999999995
A0,L,E,2025-04-01,30.97149642
A0,L,E,2025-07-01,128.1110019
A0,L,E,2025-10-01,30.82592123
A0,L,S,2012-01-01,18.335337937073103
A0,L,S,2012-04-01,10.893705357073102
A0,L,S,2012-07-01,18.912713837073102
A0,L,S,2012-10-01,20.1099612870731
A0,L,S,2013-01-01,24.2129082212992
A0,L,S,2013-04-01,12.872533227823995
A0,L,S,2013-07-01,28.03579703197714
A0,L,S,2013-10-01,25.92988141720637
