base,date,value
2025,1974-05-01,75.988
2025,1974-06-01,76.2964
2025,1974-07-01,76.7074
2025,1974-08-01,76.656
2025,1974-09-01,77.4267
2025,1974-10-01,77.7349
2025,1974-11-01,78.0433
2025,1974-12-01,77.7864
2025,1975-01-01,77.7864
2025,1975-02-01,78.0945
2025,1975-03-01,77.324
2025,1975-04-01,77.2727
2025,1975-05-01,77.1698
2025,1975-06-01,76.5532
2025,1975-07-01,76.3479
2025,1975-08-01,76.091
2025,1975-09-01,75.7827
2025,1975-10-01,76.0394
2025,1975-11-01,75.9368
2025,1975-12-01,75.988
2025,1976-01-01,75.9368
2025,1976-02-01,75.834
2025,1976-03-01,75.9368
2025,1976-04-01,75.8853
2025,1976-05-01,75.7314
2025,1976-06-01,75.988
2025,1976-07-01,76.091
2025,1976-08-01,75.8853
2025,1976-09-01,75.8853
2025,1976-10-01,75.6799
2025,1976-11-01,75.7314
2025,1976-12-01,75.988
2025,1977-01-01,75.9368
2025,1977-02-01,75.8853
2025,1977-03-01,75.8853
2025,1977-04-01,75.988
2025,1977-05-01,75.9368
2025,1977-06-01,75.8853
2025,1977-07-01,75.8853
2025,1977-08-01,75.4744
2025,1977-09-01,75.9368
2025,1977-10-01,75.6799
2025,1977-11-01,75.6799
2025,1977-12-01,75.6285
2025,1978-01-01,75.3715
2025,1978-02-01,75.3202
2025,1978-03-01,75.1147
2025,1978-04-01,74.9605
2025,1978-05-01,75.0634
2025,1978-06-01,75.0634
2025,1978-07-01,74.8578
2025,1978-08-01,74.4982
2025,1978-09-01,74.1898
2025,1978-10-01,74.344
2025,1978-11-01,74.5496
2025,1978-12-01,74.601
2025,1979-01-01,74.8578
2025,1979-02-01,75.2176
2025,1979-03-01,75.5256
2025,1979-04-01,75.834
2025,1979-05-01,76.1422
2025,1979-06-01,76.1936
2025,1979-07-01,76.2451
2025,1979-08-01,76.2451
2025,1979-09-01,76.8102
2025,1979-10-01,76.9644
2025,1979-11-01,77.4267
2025,1979-12-01,77.5295
2025,1980-01-01,78.0945
2025,1980-02-01,78.4029
2025,1980-03-01,78.8652
2025,1980-04-01,79.2249
2025,1980-05-01,79.3791
2025,1980-06-01,79.5846
2025,1980-07-01,79.8416
2025,1980-08-01,79.9442
2025,1980-09-01,79.9442
2025,1980-10-01,80.5607
2025,1980-11-01,80.8692
2025,1980-12-01,81.126
2025,1981-01-01,81.8967
2025,1981-02-01,82.359
2025,1981-03-01,83.1296
2025,1981-04-01,83.3353
2025,1981-05-01,83.7461
2025,1981-06-01,83.6434
2025,1981-07-01,84.2086
2025,1981-08-01,84.4657
2025,1981-09-01,84.7737
2025,1981-10-01,85.9042
2025,1981-11-01,85.9554
2025,1981-12-01,86.1096
2025,1982-01-01,86.2638
2025,1982-02-01,86.4691
2025,1982-03-01,86.3665
2025,1982-04-01,86.7261
2025,1982-05-01,87.4455
2025,1982-06-01,87.2914
2025,1982-07-01,87.5995
2025,1982-08-01,87.4967
2025,1982-09-01,87.6509
2025,1982-10-01,87.7537
2025,1982-11-01,87.7024
2025,1982-12-01,87.7024
2025,1983-01-01,87.6509
2025,1983-02-01,87.4455
2025,1983-03-01,87.3941
2025,1983-04-01,87.5995
2025,1983-05-01,87.805
2025,1983-06-01,88.0619
2025,1983-07-01,88.1647
2025,1983-08-01,88.3702
2025,1983-09-01,88.7299
2025,1983-10-01,88.7299
2025,1983-11-01,88.9354
2025,1983-12-01,89.2437
2025,1984-01-01,89.6548
2025,1984-02-01,89.8088
2025,1984-03-01,90.6309
2025,1984-04-01,90.6823
2025,1984-05-01,90.7336
2025,1984-06-01,90.7851
2025,1984-07-01,90.9391
2025,1984-08-01,90.8365
2025,1984-09-01,91.1447
2025,1984-10-01,91.2989
2025,1984-11-01,91.3502
2025,1984-12-01,91.5043
2025,1985-01-01,92.2237
2025,1985-02-01,92.5319
2025,1985-03-01,92.5319
2025,1985-04-01,92.9429
2025,1985-05-01,92.8914
2025,1985-06-01,92.8914
2025,1985-07-01,92.4805
2025,1985-08-01,92.1722
2025,1985-09-01,92.4805
2025,1985-10-01,92.7887
2025,1985-11-01,92.7887
2025,1985-12-01,92.686
2025,1986-01-01,92.4291
2025,1986-02-01,92.2749
2025,1986-03-01,91.7611
2025,1986-04-01,91.607
2025,1986-05-01,91.607
2025,1986-06-01,91.6584
2025,1986-07-01,91.6584
2025,1986-08-01,91.2989
2025,1986-09-01,91.0932
2025,1986-10-01,90.9391
2025,1986-11-01,90.4767
2025,1986-12-01,90.528
2025,1987-01-01,90.6805
2025,1987-02-01,90.4545
2025,1987-03-01,90.6124
2025,1987-04-01,90.4667
2025,1987-05-01,90.5468
2025,1987-06-01,90.793
2025,1987-07-01,90.6706
2025,1987-08-01,90.7755
2025,1987-09-01,90.8089
2025,1987-10-01,91.1023
2025,1987-11-01,91.2146
2025,1987-12-01,91.2893
2025,1988-01-01,91.2639
2025,1988-02-01,91.7431
2025,1988-03-01,92.2334
2025,1988-04-01,92.1873
2025,1988-05-01,92.3961
2025,1988-06-01,92.5623
2025,1988-07-01,92.6322
2025,1988-08-01,92.552
2025,1988-09-01,93.333
2025,1988-10-01,93.7029
2025,1988-11-01,93.9147
2025,1988-12-01,94.221
2025,1989-01-01,94.4532
2025,1989-02-01,94.6545
2025,1989-03-01,94.9804
2025,1989-04-01,95.4634
2025,1989-05-01,95.8649
2025,1989-06-01,95.8668
2025,1989-07-01,95.8194
2025,1989-08-01,95.8883
2025,1989-09-01,96.0784
2025,1989-10-01,96.197
2025,1989-11-01,96.2653
2025,1989-12-01,96.5478
2025,1990-01-01,96.6339
2025,1990-02-01,97.1667
2025,1990-03-01,97.6795
2025,1990-04-01,97.9149
2025,1990-05-01,98.2913
2025,1990-06-01,98.0878
2025,1990-07-01,98.1994
2025,1990-08-01,98.2895
2025,1990-09-01,98.4246
2025,1990-10-01,98.1464
2025,1990-11-01,97.9775
2025,1990-12-01,97.9686
2025,1991-01-01,98.4651
2025,1991-02-01,98.743
2025,1991-03-01,98.6799
2025,1991-04-01,98.8339
2025,1991-05-01,99.2071
2025,1991-06-01,99.2973
2025,1991-07-01,99.5119
2025,1991-08-01,99.5228
2025,1991-09-01,99.4356
2025,1991-10-01,99.6245
2025,1991-11-01,99.4607
2025,1991-12-01,99.4358
2025,1992-01-01,99.34
2025,1992-02-01,99.2943
2025,1992-03-01,99.8661
2025,1992-04-01,99.8156
2025,1992-05-01,100.131
2025,1992-06-01,100.0719
2025,1992-07-01,100.0474
2025,1992-08-01,99.8766
2025,1992-09-01,99.9509
2025,1992-10-01,100.1885
2025,1992-11-01,100.2755
2025,1992-12-01,100.2545
2025,1993-01-01,100.3814
2025,1993-02-01,100.0988
2025,1993-03-01,100.7099
2025,1993-04-01,100.4507
2025,1993-05-01,100.4296
2025,1993-06-01,100.6159
2025,1993-07-01,100.7359
2025,1993-08-01,100.5449
2025,1993-09-01,100.3853
2025,1993-10-01,100.1342
2025,1993-11-01,99.7307
2025,1993-12-01,99.8546
2025,1994-01-01,99.7519
2025,1994-02-01,99.7544
2025,1994-03-01,99.8184
2025,1994-04-01,99.6329
2025,1994-05-01,99.6083
2025,1994-06-01,99.9037
2025,1994-07-01,100.033
2025,1994-08-01,99.9896
2025,1994-09-01,100.0781
2025,1994-10-01,100.0498
2025,1994-11-01,100.0789
2025,1994-12-01,99.9014
2025,1995-01-01,99.9011
2025,1995-02-01,100.0283
2025,1995-03-01,100.1397
2025,1995-04-01,100.0458
2025,1995-05-01,99.8014
2025,1995-06-01,99.9691
2025,1995-07-01,99.9777
2025,1995-08-01,99.7135
2025,1995-09-01,99.8424
2025,1995-10-01,99.6779
2025,1995-11-01,99.2883
2025,1995-12-01,99.1533
2025,1996-01-01,99.1522
2025,1996-02-01,98.669
2025,1996-03-01,98.4633
2025,1996-04-01,98.5709
2025,1996-05-01,98.0224
2025,1996-06-01,98.1141
2025,1996-07-01,98.0355
2025,1996-08-01,97.5922
2025,1996-09-01,97.6583
2025,1996-10-01,97.5659
2025,1996-11-01,97.3078
2025,1996-12-01,97.2865
2025,1997-01-01,97.3095
2025,1997-02-01,97.2029
2025,1997-03-01,97.3923
2025,1997-04-01,97.1824
2025,1997-05-01,97.3537
2025,1997-06-01,97.4767
2025,1997-07-01,97.5623
2025,1997-08-01,97.2909
2025,1997-09-01,97.3799
2025,1997-10-01,97.324
2025,1997-11-01,97.2978
2025,1997-12-01,97.1346
2025,1998-01-01,97.079
2025,1998-02-01,96.5311
2025,1998-03-01,96.549
2025,1998-04-01,96.4943
2025,1998-05-01,96.2881
2025,1998-06-01,96.2958
2025,1998-07-01,96.2775
2025,1998-08-01,96.002
2025,1998-09-01,95.9464
2025,1998-10-01,95.6571
2025,1998-11-01,95.2455
2025,1998-12-01,95.1561
2025,1999-01-01,95.2356
2025,1999-02-01,94.666
2025,1999-03-01,94.6671
2025,1999-04-01,94.7016
2025,1999-05-01,94.7599
2025,1999-06-01,95.0085
2025,1999-07-01,95.1982
2025,1999-08-01,95.4745
2025,1999-09-01,95.7811
2025,1999-10-01,95.6696
2025,1999-11-01,95.2715
2025,1999-12-01,95.581
2025,2000-01-01,95.7349
2025,2000-02-01,95.686
2025,2000-03-01,95.7734
2025,2000-04-01,95.9317
2025,2000-05-01,96.0693
2025,2000-06-01,96.1575
2025,2000-07-01,96.1573
2025,2000-08-01,96.1678
2025,2000-09-01,96.2332
2025,2000-10-01,96.2886
2025,2000-11-01,96.2946
2025,2000-12-01,96.3217
2025,2001-01-01,96.3432
2025,2001-02-01,96.2481
2025,2001-03-01,96.2603
2025,2001-04-01,96.8221
2025,2001-05-01,96.7069
2025,2001-06-01,96.9474
2025,2001-07-01,96.8627
2025,2001-08-01,96.5988
2025,2001-09-01,96.6988
2025,2001-10-01,96.4266
2025,2001-11-01,96.2001
2025,2001-12-01,96.3303
2025,2002-01-01,96.2448
2025,2002-02-01,95.8584
2025,2002-03-01,95.9339
2025,2002-04-01,96.0444
2025,2002-05-01,96.2319
2025,2002-06-01,96.2487
2025,2002-07-01,96.3193
2025,2002-08-01,96.0657
2025,2002-09-01,96.1371
2025,2002-10-01,96.002
2025,2002-11-01,95.9013
2025,2002-12-01,95.8785
2025,2003-01-01,95.8012
2025,2003-02-01,95.6981
2025,2003-03-01,95.9625
2025,2003-04-01,96.1344
2025,2003-05-01,96.0469
2025,2003-06-01,96.081
2025,2003-07-01,96.0927
2025,2003-08-01,96.0727
2025,2003-09-01,96.1368
2025,2003-10-01,96.2139
2025,2003-11-01,96.3222
2025,2003-12-01,96.3431
2025,2004-01-01,96.36
2025,2004-02-01,96.3474
2025,2004-03-01,96.7369
2025,2004-04-01,97.2212
2025,2004-05-01,97.4695
2025,2004-06-01,97.4027
2025,2004-07-01,97.31
2025,2004-08-01,97.3326
2025,2004-09-01,97.4446
2025,2004-10-01,97.8115
2025,2004-11-01,97.9285
2025,2004-12-01,97.5785
2025,2005-01-01,97.3388
2025,2005-02-01,97.598
2025,2005-03-01,97.6521
2025,2005-04-01,97.9591
2025,2005-05-01,97.7359
2025,2005-06-01,97.7056
2025,2005-07-01,97.8802
2025,2005-08-01,98.0187
2025,2005-09-01,98.5854
2025,2005-10-01,98.6433
2025,2005-11-01,98.6423
2025,2005-12-01,98.677
2025,2006-01-01,98.778
2025,2006-02-01,99.0563
2025,2006-03-01,99.1389
2025,2006-04-01,99.8023
2025,2006-05-01,100.0659
2025,2006-06-01,100.2681
2025,2006-07-01,100.4011
2025,2006-08-01,100.5873
2025,2006-09-01,100.5902
2025,2006-10-01,100.6477
2025,2006-11-01,100.652
2025,2006-12-01,100.6297
2025,2007-01-01,100.4982
2025,2007-02-01,100.9982
2025,2007-03-01,101.2065
2025,2007-04-01,101.9122
2025,2007-05-01,102.7367
2025,2007-06-01,102.8052
2025,2007-07-01,102.8214
2025,2007-08-01,103.1596
2025,2007-09-01,103.1208
2025,2007-10-01,103.1362
2025,2007-11-01,103.3873
2025,2007-12-01,103.3884
2025,2008-01-01,103.9701
2025,2008-02-01,104.3777
2025,2008-03-01,104.7116
2025,2008-04-01,105.571
2025,2008-05-01,106.7684
2025,2008-06-01,107.2828
2025,2008-07-01,107.5801
2025,2008-08-01,106.8066
2025,2008-09-01,106.3234
2025,2008-10-01,106.0446
2025,2008-11-01,105.651
2025,2008-12-01,105.3361
2025,2009-01-01,105.0604
2025,2009-02-01,104.3236
2025,2009-03-01,103.9288
2025,2009-04-01,103.935
2025,2009-05-01,103.6716
2025,2009-06-01,103.6125
2025,2009-07-01,103.4439
2025,2009-08-01,103.4489
2025,2009-09-01,103.522
2025,2009-10-01,103.0775
2025,2009-11-01,103.01
2025,2009-12-01,103.1857
2025,2010-01-01,103.5324
2025,2010-02-01,103.2778
2025,2010-03-01,103.6565
2025,2010-04-01,104.2074
2025,2010-05-01,104.3118
2025,2010-06-01,103.8867
2025,2010-07-01,103.474
2025,2010-08-01,103.6461
2025,2010-09-01,103.6783
2025,2010-10-01,103.4406
2025,2010-11-01,103.0573
2025,2010-12-01,103.3292
2025,2011-01-01,103.4442
2025,2011-02-01,103.3472
2025,2011-03-01,103.5273
2025,2011-04-01,103.6652
2025,2011-05-01,103.213
2025,2011-06-01,103.0573
2025,2011-07-01,102.5946
2025,2011-08-01,101.7654
2025,2011-09-01,101.7049
2025,2011-10-01,101.5921
2025,2011-11-01,100.7887
2025,2011-12-01,101.0374
2025,2012-01-01,101.035
2025,2012-02-01,101.8219
2025,2012-03-01,101.967
2025,2012-04-01,101.8381
2025,2012-05-01,101.9341
2025,2012-06-01,101.7995
2025,2012-07-01,101.7266
2025,2012-08-01,102.02
2025,2012-09-01,102.1315
2025,2012-10-01,102.1138
2025,2012-11-01,102.2535
2025,2012-12-01,102.3851
2025,2013-01-01,102.2885
2025,2013-02-01,102.2698
2025,2013-03-01,102.259
2025,2013-04-01,102.5023
2025,2013-05-01,102.222
2025,2013-06-01,102.2906
2025,2013-07-01,102.2485
2025,2013-08-01,102.2883
2025,2013-09-01,102.3976
2025,2013-10-01,102.1489
2025,2013-11-01,102.0903
2025,2013-12-01,102.1319
2025,2014-01-01,102.1353
2025,2014-02-01,101.8491
2025,2014-03-01,101.8685
2025,2014-04-01,101.6657
2025,2014-05-01,101.7021
2025,2014-06-01,101.7321
2025,2014-07-01,101.6092
2025,2014-08-01,101.3939
2025,2014-09-01,101.3591
2025,2014-10-01,101.347
2025,2014-11-01,100.639
2025,2014-12-01,100.4098
2025,2015-01-01,100.3174
2025,2015-02-01,99.6212
2025,2015-03-01,99.7348
2025,2015-04-01,98.116
2025,2015-05-01,97.3348
2025,2015-06-01,97.3072
2025,2015-07-01,97.0748
2025,2015-08-01,96.534
2025,2015-09-01,96.4957
2025,2015-10-01,96.7551
2025,2015-11-01,97.0355
2025,2015-12-01,96.7884
2025,2016-01-01,96.6479
2025,2016-02-01,96.165
2025,2016-03-01,96.2452
2025,2016-04-01,96.454
2025,2016-05-01,96.8774
2025,2016-06-01,96.7039
2025,2016-07-01,96.6282
2025,2016-08-01,96.4272
2025,2016-09-01,96.5106
2025,2016-10-01,96.4379
2025,2016-11-01,96.5788
2025,2016-12-01,96.6031
2025,2017-01-01,96.877
2025,2017-02-01,96.534
2025,2017-03-01,96.6643
2025,2017-04-01,96.5262
2025,2017-05-01,96.182
2025,2017-06-01,96.0782
2025,2017-07-01,96.0593
2025,2017-08-01,95.9847
2025,2017-09-01,96.3606
2025,2017-10-01,96.5118
2025,2017-11-01,96.9633
2025,2017-12-01,97.0942
2025,2018-01-01,97.3689
2025,2018-02-01,97.7135
2025,2018-03-01,97.733
2025,2018-04-01,97.9716
2025,2018-05-01,97.7109
2025,2018-06-01,97.8651
2025,2018-07-01,98.0342
2025,2018-08-01,98.0841
2025,2018-09-01,97.863
2025,2018-10-01,97.8717
2025,2018-11-01,97.5944
2025,2018-12-01,97.5101
2025,2019-01-01,97.1492
2025,2019-02-01,97.1099
2025,2019-03-01,97.2656
2025,2019-04-01,97.347
2025,2019-05-01,97.3771
2025,2019-06-01,97.1606
2025,2019-07-01,97.097
2025,2019-08-01,97.0203
2025,2019-09-01,96.8719
2025,2019-10-01,96.7052
2025,2019-11-01,96.4001
2025,2019-12-01,96.522
2025,2020-01-01,96.6041
2025,2020-02-01,95.9876
2025,2020-03-01,95.9051
2025,2020-04-01,95.375
2025,2020-05-01,95.0328
2025,2020-06-01,95.1887
2025,2020-07-01,95.1519
2025,2020-08-01,94.9139
2025,2020-09-01,95.0456
2025,2020-10-01,95.1868
2025,2020-11-01,95.1112
2025,2020-12-01,95.3442
2025,2021-01-01,95.4884
2025,2021-02-01,95.171
2025,2021-03-01,95.5181
2025,2021-04-01,96.0771
2025,2021-05-01,96.5779
2025,2021-06-01,96.8119
2025,2021-07-01,97.1225
2025,2021-08-01,97.6314
2025,2021-09-01,97.7609
2025,2021-10-01,98.171
2025,2021-11-01,98.3327
2025,2021-12-01,98.3432
2025,2022-01-01,98.7964
2025,2022-02-01,98.9055
2025,2022-03-01,99.442
2025,2022-04-01,100.4149
2025,2022-05-01,100.8313
2025,2022-06-01,101.0371
2025,2022-07-01,101.1149
2025,2022-08-01,101.3456
2025,2022-09-01,101.4424
2025,2022-10-01,101.5567
2025,2022-11-01,101.0736
2025,2022-12-01,100.8991
2025,2023-01-01,101.5849
2025,2023-02-01,101.8392
2025,2023-03-01,102.1007
2025,2023-04-01,102.3569
2025,2023-05-01,102.812
2025,2023-06-01,102.8041
2025,2023-07-01,102.7947
2025,2023-08-01,102.357
2025,2023-09-01,102.325
2025,2023-10-01,102.3787
2025,2023-11-01,101.6422
2025,2023-12-01,101.435
2025,2024-01-01,101.4421
2025,2024-02-01,101.5165
2025,2024-03-01,101.5994
2025,2024-04-01,101.9961
2025,2024-05-01,101.4841
2025,2024-06-01,101.5669
2025,2024-07-01,101.5615
2025,2024-08-01,102.1367
2025,2024-09-01,102.1354
2025,2024-10-01,101.835
2025,2024-11-01,101.2855
2025,2024-12-01,101.336
2025,2025-01-01,101.4085
2025,2025-02-01,101.7244
2025,2025-03-01,101.8574
2025,2025-04-01,102.0468
2025,2025-05-01,101.8575
2025,2025-06-01,101.8654
2025,2025-07-01,101.5585
2025,2025-08-01,100.7825
2025,2025-09-01,100.7442
2025,2025-10-01,100.556
2025,2025-11-01,100.0619
2025,2025-12-01,100
2025,2026-01-01,99.849
2025,2026-02-01,99.357
2025,2026-03-01,99.4387
2025,2026-04-01,99.6431
2025,2026-05-01,99.2857
2025,2026-06-01,99.1588
2025,2026-07-01,99.1975
