Grossregion,Wirtschaftssektor,Beschäftigungsgrad,Geschlecht,date,value
0,2,3,TOT,1997-07-01,1038714
0,2,3,TOT,1997-10-01,1034452
0,2,3,TOT,1998-01-01,1036360
0,2,3,TOT,1998-04-01,1035704
0,2,3,TOT,1998-07-01,1029818
0,2,3,TOT,1998-10-01,1024875
0,2,3,TOT,1999-01-01,1023128
0,2,3,TOT,1999-04-01,1024606
0,2,3,TOT,1999-07-01,1019941
0,2,3,TOT,1999-10-01,1026693
0,2,3,TOT,2000-01-01,1031088
0,2,3,TOT,2000-04-01,1028610
0,2,3,TOT,2000-07-01,1034414
0,2,3,TOT,2000-10-01,1041202
0,2,3,TOT,2001-01-01,1047054
0,2,3,TOT,2001-04-01,1048660
0,2,3,TOT,2001-07-01,1049124
0,2,3,TOT,2001-10-01,1045115
0,2,3,TOT,2002-01-01,1040232
0,2,3,TOT,2002-04-01,1034840
0,2,3,TOT,2002-07-01,1030138
0,2,3,TOT,2002-10-01,1026391
0,2,3,TOT,2003-01-01,1018734
0,2,3,TOT,2003-04-01,1019959
0,2,3,TOT,2003-07-01,1007416
0,2,3,TOT,2003-10-01,1013049
0,2,3,TOT,2004-01-01,1008771
0,2,3,TOT,2004-04-01,1004046
0,2,3,TOT,2004-07-01,1011887
0,2,3,TOT,2004-10-01,1009843
0,2,3,TOT,2005-01-01,1009122
0,2,3,TOT,2005-04-01,1013009
0,2,3,TOT,2005-07-01,1020007
0,2,3,TOT,2005-10-01,1023525
0,2,3,TOT,2006-01-01,1023071
0,2,3,TOT,2006-04-01,1033698
0,2,3,TOT,2006-07-01,1044767
0,2,3,TOT,2006-10-01,1056382
0,2,3,TOT,2007-01-01,1064876
0,2,3,TOT,2007-04-01,1071798
0,2,3,TOT,2007-07-01,1076705
0,2,3,TOT,2007-10-01,1089658
0,2,3,TOT,2008-01-01,1097237
0,2,3,TOT,2008-04-01,1099991
0,2,3,TOT,2008-07-01,1102100
0,2,3,TOT,2008-10-01,1095831
0,2,3,TOT,2009-01-01,1090024
0,2,3,TOT,2009-04-01,1078147
0,2,3,TOT,2009-07-01,1071281
0,2,3,TOT,2009-10-01,1069945
0,2,3,TOT,2010-01-01,1070555
0,2,3,TOT,2010-04-01,1072667
0,2,3,TOT,2010-07-01,1073375
0,2,3,TOT,2010-10-01,1082051
0,2,3,TOT,2011-01-01,1078956
0,2,3,TOT,2011-04-01,1081977
0,2,3,TOT,2011-07-01,1082987
0,2,3,TOT,2011-10-01,1085707
0,2,3,TOT,2012-01-01,1089252
0,2,3,TOT,2012-04-01,1089124
0,2,3,TOT,2012-07-01,1091332
0,2,3,TOT,2012-10-01,1086788
0,2,3,TOT,2013-01-01,1085438
0,2,3,TOT,2013-04-01,1084987
0,2,3,TOT,2013-07-01,1088255
0,2,3,TOT,2013-10-01,1091237
0,2,3,TOT,2014-01-01,1092514
0,2,3,TOT,2014-04-01,1093034
0,2,3,TOT,2014-07-01,1095481
0,2,3,TOT,2014-10-01,1093517
0,2,3,TOT,2015-01-01,1094561
0,2,3,TOT,2015-04-01,1091842
0,2,3,TOT,2015-07-01,1087625
0,2,3,TOT,2015-10-01,1087914
0,2,3,TOT,2016-01-01,1077447
0,2,3,TOT,2016-04-01,1079329
0,2,3,TOT,2016-07-01,1071259
0,2,3,TOT,2016-10-01,1070325
0,2,3,TOT,2017-01-01,1068500
0,2,3,TOT,2017-04-01,1071396
0,2,3,TOT,2017-07-01,1070144
0,2,3,TOT,2017-10-01,1075855
0,2,3,TOT,2018-01-01,1079333
0,2,3,TOT,2018-04-01,1084377
0,2,3,TOT,2018-07-01,1088283
0,2,3,TOT,2018-10-01,1085441
0,2,3,TOT,2019-01-01,1091696
0,2,3,TOT,2019-04-01,1098232
0,2,3,TOT,2019-07-01,1099023
0,2,3,TOT,2019-10-01,1098164
0,2,3,TOT,2020-01-01,1100555
0,2,3,TOT,2020-04-01,1095681
0,2,3,TOT,2020-07-01,1091024
0,2,3,TOT,2020-10-01,1088509
0,2,3,TOT,2021-01-01,1083142
0,2,3,TOT,2021-04-01,1084236
0,2,3,TOT,2021-07-01,1094082
0,2,3,TOT,2021-10-01,1100483
0,2,3,TOT,2022-01-01,1106044
0,2,3,TOT,2022-04-01,1107087
0,2,3,TOT,2022-07-01,1114447
0,2,3,TOT,2022-10-01,1122003
0,2,3,TOT,2023-01-01,1124862
0,2,3,TOT,2023-04-01,1127129
0,2,3,TOT,2023-07-01,1127045
0,2,3,TOT,2023-10-01,1127298
0,2,3,TOT,2024-01-01,1128953
0,2,3,TOT,2024-04-01,1133559
0,2,3,TOT,2024-07-01,1133264
0,2,3,TOT,2024-10-01,1132575
0,2,3,TOT,2025-01-01,1131318
0,2,3,TOT,2025-04-01,1127514
0,2,3,TOT,2025-07-01,1125888
0,2,3,TOT,2025-10-01,1131349
0,2,3,TOT,2026-01-01,1132338
0,2,4,1,1995-07-01,860245.2
0,2,4,1,1995-10-01,826837.5
0,2,4,1,1996-01-01,818987.2
0,2,4,1,1996-04-01,823133.9
0,2,4,1,1996-07-01,820206.4
0,2,4,1,1996-10-01,789146.3
0,2,4,1,1997-01-01,783071.6
0,2,4,1,1997-04-01,790243.5
0,2,4,1,1997-07-01,789516.1
0,2,4,1,1997-10-01,767360.5
0,2,4,1,1998-01-01,767301.8
0,2,4,1,1998-04-01,781877
0,2,4,1,1998-07-01,784356.7
0,2,4,1,1998-10-01,759843
0,2,4,1,1999-01-01,757997.4
0,2,4,1,1999-04-01,772337.3
0,2,4,1,1999-07-01,775175.5
0,2,4,1,1999-10-01,760554.5
0,2,4,1,2000-01-01,763816.9
0,2,4,1,2000-04-01,771946.2
0,2,4,1,2000-07-01,781441.9
0,2,4,1,2000-10-01,769347.3
0,2,4,1,2001-01-01,771592.2
0,2,4,1,2001-04-01,785007.3
0,2,4,1,2001-07-01,790206.5
0,2,4,1,2001-10-01,772292.1
0,2,4,1,2002-01-01,764356.6
0,2,4,1,2002-04-01,774014.4
0,2,4,1,2002-07-01,778088.6
0,2,4,1,2002-10-01,761004.5
0,2,4,1,2003-01-01,753403
0,2,4,1,2003-04-01,765281.9
0,2,4,1,2003-07-01,764708.4
0,2,4,1,2003-10-01,753542.1
0,2,4,1,2004-01-01,745036.5
0,2,4,1,2004-04-01,750640.1
0,2,4,1,2004-07-01,764033.1
0,2,4,1,2004-10-01,749122.8
0,2,4,1,2005-01-01,741508.4
0,2,4,1,2005-04-01,754837.5
0,2,4,1,2005-07-01,768720.3
0,2,4,1,2005-10-01,755035.3
0,2,4,1,2006-01-01,751002.2
0,2,4,1,2006-04-01,767846.2
0,2,4,1,2006-07-01,783092
0,2,4,1,2006-10-01,776663.1
0,2,4,1,2007-01-01,779624.8
0,2,4,1,2007-04-01,792677.4
0,2,4,1,2007-07-01,804743.1
0,2,4,1,2007-10-01,799433.3
0,2,4,1,2008-01-01,800021.7
0,2,4,1,2008-04-01,809338.8
0,2,4,1,2008-07-01,820975.9
0,2,4,1,2008-10-01,802986
0,2,4,1,2009-01-01,795838.7
0,2,4,1,2009-04-01,796450.6
0,2,4,1,2009-07-01,799641.2
0,2,4,1,2009-10-01,786778.9
0,2,4,1,2010-01-01,784395.9
0,2,4,1,2010-04-01,794763.7
0,2,4,1,2010-07-01,802411.7
0,2,4,1,2010-10-01,795264.9
0,2,4,1,2011-01-01,788448.2
0,2,4,1,2011-04-01,797779.4
0,2,4,1,2011-07-01,806246.4
0,2,4,1,2011-10-01,795308.3
0,2,4,1,2012-01-01,796156.3
0,2,4,1,2012-04-01,803299.2
0,2,4,1,2012-07-01,810721.6
0,2,4,1,2012-10-01,795491.6
0,2,4,1,2013-01-01,791297.1
0,2,4,1,2013-04-01,799602.4
0,2,4,1,2013-07-01,807395.2
0,2,4,1,2013-10-01,797456.7
0,2,4,1,2014-01-01,795525.4
0,2,4,1,2014-04-01,803568.3
0,2,4,1,2014-07-01,811250.3
0,2,4,1,2014-10-01,797716.6
0,2,4,1,2015-01-01,797135.2
0,2,4,1,2015-04-01,801602.6
0,2,4,1,2015-07-01,804555.4
0,2,4,1,2015-10-01,792308.8
0,2,4,1,2016-01-01,782874.2
0,2,4,1,2016-04-01,790391.8
0,2,4,1,2016-07-01,789251.4
0,2,4,1,2016-10-01,779433.6
0,2,4,1,2017-01-01,775352.3
0,2,4,1,2017-04-01,784018.2
0,2,4,1,2017-07-01,787203.2
0,2,4,1,2017-10-01,781878.9
0,2,4,1,2018-01-01,782425.5
0,2,4,1,2018-04-01,798285.6
0,2,4,1,2018-07-01,805375.2
0,2,4,1,2018-10-01,793851.4
0,2,4,1,2019-01-01,797196.2
0,2,4,1,2019-04-01,807366.2
0,2,4,1,2019-07-01,812684.9
0,2,4,1,2019-10-01,802276.6
0,2,4,1,2020-01-01,801725
0,2,4,1,2020-04-01,803814.7
0,2,4,1,2020-07-01,805121.3
0,2,4,1,2020-10-01,793397.8
0,2,4,1,2021-01-01,788127.2
0,2,4,1,2021-04-01,794424.9
0,2,4,1,2021-07-01,806320.9
0,2,4,1,2021-10-01,799684.4
0,2,4,1,2022-01-01,803219.6
0,2,4,1,2022-04-01,807845.4
0,2,4,1,2022-07-01,819266.3
0,2,4,1,2022-10-01,815461
0,2,4,1,2023-01-01,815567.1
0,2,4,1,2023-04-01,821268.7
0,2,4,1,2023-07-01,825885.7
0,2,4,1,2023-10-01,818716.4
0,2,4,1,2024-01-01,816956.3
0,2,4,1,2024-04-01,823290.9
0,2,4,1,2024-07-01,828170.6
0,2,4,1,2024-10-01,818943.1
0,2,4,1,2025-01-01,817866.5
0,2,4,1,2025-04-01,815732
0,2,4,1,2025-07-01,819536.9
0,2,4,1,2025-10-01,818761.7
0,2,4,1,2026-01-01,817759.3
0,2,4,2,1995-07-01,199130.6
0,2,4,2,1995-10-01,197533.8
0,2,4,2,1996-01-01,193090.5
0,2,4,2,1996-04-01,190605.1
0,2,4,2,1996-07-01,189104.9
0,2,4,2,1996-10-01,185473
0,2,4,2,1997-01-01,183053.1
0,2,4,2,1997-04-01,185584.7
0,2,4,2,1997-07-01,182366.3
0,2,4,2,1997-10-01,178791.3
0,2,4,2,1998-01-01,178527.8
0,2,4,2,1998-04-01,178829.8
0,2,4,2,1998-07-01,179672.5
0,2,4,2,1998-10-01,177874.2
0,2,4,2,1999-01-01,176396.9
0,2,4,2,1999-04-01,175627.5
0,2,4,2,1999-07-01,178146.9
0,2,4,2,1999-10-01,177591.7
0,2,4,2,2000-01-01,176670.5
0,2,4,2,2000-04-01,179937.4
0,2,4,2,2000-07-01,184668.7
0,2,4,2,2000-10-01,183105.4
0,2,4,2,2001-01-01,183955.4
0,2,4,2,2001-04-01,186064.7
0,2,4,2,2001-07-01,189781.6
0,2,4,2,2001-10-01,185452.6
0,2,4,2,2002-01-01,184801.7
0,2,4,2,2002-04-01,182765.7
0,2,4,2,2002-07-01,183866
0,2,4,2,2002-10-01,179600.3
0,2,4,2,2003-01-01,175817
0,2,4,2,2003-04-01,176260.6
0,2,4,2,2003-07-01,174875.5
0,2,4,2,2003-10-01,173886.3
0,2,4,2,2004-01-01,172909.3
0,2,4,2,2004-04-01,173287.1
0,2,4,2,2004-07-01,176268.6
0,2,4,2,2004-10-01,173288.5
0,2,4,2,2005-01-01,174789
0,2,4,2,2005-04-01,175217.9
0,2,4,2,2005-07-01,178695.4
0,2,4,2,2005-10-01,179570.4
0,2,4,2,2006-01-01,177849.3
0,2,4,2,2006-04-01,181751.2
0,2,4,2,2006-07-01,185730.9
0,2,4,2,2006-10-01,186901.7
0,2,4,2,2007-01-01,187729.4
0,2,4,2,2007-04-01,190903.9
0,2,4,2,2007-07-01,194003.2
0,2,4,2,2007-10-01,195484.9
0,2,4,2,2008-01-01,197823.6
0,2,4,2,2008-04-01,200326.8
0,2,4,2,2008-07-01,202271.1
0,2,4,2,2008-10-01,199568.9
0,2,4,2,2009-01-01,196646.3
0,2,4,2,2009-04-01,193450.1
0,2,4,2,2009-07-01,192890.1
0,2,4,2,2009-10-01,189975.1
0,2,4,2,2010-01-01,190345
0,2,4,2,2010-04-01,191060.5
0,2,4,2,2010-07-01,193742.7
0,2,4,2,2010-10-01,193931.8
0,2,4,2,2011-01-01,195387.5
0,2,4,2,2011-04-01,197489.2
0,2,4,2,2011-07-01,198735
0,2,4,2,2011-10-01,198066.7
0,2,4,2,2012-01-01,198052.8
0,2,4,2,2012-04-01,198799.3
0,2,4,2,2012-07-01,199777.2
0,2,4,2,2012-10-01,197355
0,2,4,2,2013-01-01,197584.7
0,2,4,2,2013-04-01,197190.4
0,2,4,2,2013-07-01,198972.8
0,2,4,2,2013-10-01,199140.8
0,2,4,2,2014-01-01,200078.4
0,2,4,2,2014-04-01,200016.7
0,2,4,2,2014-07-01,201307.7
0,2,4,2,2014-10-01,200119.2
0,2,4,2,2015-01-01,200025.8
0,2,4,2,2015-04-01,199888.6
0,2,4,2,2015-07-01,199669.8
0,2,4,2,2015-10-01,199551.9
0,2,4,2,2016-01-01,196554.8
0,2,4,2,2016-04-01,196799.7
0,2,4,2,2016-07-01,198208.5
0,2,4,2,2016-10-01,195216.7
0,2,4,2,2017-01-01,194043
0,2,4,2,2017-04-01,196266.1
0,2,4,2,2017-07-01,197652.2
0,2,4,2,2017-10-01,197450.7
0,2,4,2,2018-01-01,199208.8
0,2,4,2,2018-04-01,197864.5
0,2,4,2,2018-07-01,200578.4
0,2,4,2,2018-10-01,199754.7
0,2,4,2,2019-01-01,201126.9
0,2,4,2,2019-04-01,202568.6
0,2,4,2,2019-07-01,203189.5
0,2,4,2,2019-10-01,202333.5
0,2,4,2,2020-01-01,201374.9
0,2,4,2,2020-04-01,200127.1
0,2,4,2,2020-07-01,199475.3
0,2,4,2,2020-10-01,198612
0,2,4,2,2021-01-01,198139.2
0,2,4,2,2021-04-01,198767
0,2,4,2,2021-07-01,200456.6
0,2,4,2,2021-10-01,201638.9
0,2,4,2,2022-01-01,202827.6
0,2,4,2,2022-04-01,204236.2
0,2,4,2,2022-07-01,205845
0,2,4,2,2022-10-01,205968.5
0,2,4,2,2023-01-01,207957.1
0,2,4,2,2023-04-01,210141.8
0,2,4,2,2023-07-01,210029.2
0,2,4,2,2023-10-01,208675.9
0,2,4,2,2024-01-01,209890
0,2,4,2,2024-04-01,210950.5
0,2,4,2,2024-07-01,210840.8
0,2,4,2,2024-10-01,210697
0,2,4,2,2025-01-01,210397.6
0,2,4,2,2025-04-01,211413.5
0,2,4,2,2025-07-01,209508.1
0,2,4,2,2025-10-01,208791.9
0,2,4,2,2026-01-01,209080.9
0,2,4,TOT,1995-07-01,1059375.8
0,2,4,TOT,1995-10-01,1024371.3
0,2,4,TOT,1996-01-01,1012077.7
0,2,4,TOT,1996-04-01,1013739
0,2,4,TOT,1996-07-01,1009311.3
0,2,4,TOT,1996-10-01,974619.3
0,2,4,TOT,1997-01-01,966124.7
0,2,4,TOT,1997-04-01,975828.3
0,2,4,TOT,1997-07-01,971882.4
0,2,4,TOT,1997-10-01,946151.8
0,2,4,TOT,1998-01-01,945829.6
0,2,4,TOT,1998-04-01,960706.8
0,2,4,TOT,1998-07-01,964029.2
0,2,4,TOT,1998-10-01,937717.2
0,2,4,TOT,1999-01-01,934394.3
0,2,4,TOT,1999-04-01,947964.7
0,2,4,TOT,1999-07-01,953322.4
0,2,4,TOT,1999-10-01,938146.2
0,2,4,TOT,2000-01-01,940487.5
0,2,4,TOT,2000-04-01,951883.7
0,2,4,TOT,2000-07-01,966110.6
0,2,4,TOT,2000-10-01,952452.7
0,2,4,TOT,2001-01-01,955547.6
0,2,4,TOT,2001-04-01,971072
0,2,4,TOT,2001-07-01,979988.1
0,2,4,TOT,2001-10-01,957744.7
0,2,4,TOT,2002-01-01,949158.3
0,2,4,TOT,2002-04-01,956780
0,2,4,TOT,2002-07-01,961954.5
0,2,4,TOT,2002-10-01,940604.9
0,2,4,TOT,2003-01-01,929220.1
0,2,4,TOT,2003-04-01,941542.5
0,2,4,TOT,2003-07-01,939583.9
0,2,4,TOT,2003-10-01,927428.4
0,2,4,TOT,2004-01-01,917945.9
0,2,4,TOT,2004-04-01,923927.2
0,2,4,TOT,2004-07-01,940301.7
0,2,4,TOT,2004-10-01,922411.3
0,2,4,TOT,2005-01-01,916297.4
0,2,4,TOT,2005-04-01,930055.4
0,2,4,TOT,2005-07-01,947415.6
0,2,4,TOT,2005-10-01,934605.7
0,2,4,TOT,2006-01-01,928851.5
0,2,4,TOT,2006-04-01,949597.3
0,2,4,TOT,2006-07-01,968822.9
0,2,4,TOT,2006-10-01,963564.8
0,2,4,TOT,2007-01-01,967354.2
0,2,4,TOT,2007-04-01,983581.3
0,2,4,TOT,2007-07-01,998746.3
0,2,4,TOT,2007-10-01,994918.3
0,2,4,TOT,2008-01-01,997845.3
0,2,4,TOT,2008-04-01,1009665.6
0,2,4,TOT,2008-07-01,1023247
0,2,4,TOT,2008-10-01,1002554.9
0,2,4,TOT,2009-01-01,992485
0,2,4,TOT,2009-04-01,989900.6
0,2,4,TOT,2009-07-01,992531.3
0,2,4,TOT,2009-10-01,976753.9
0,2,4,TOT,2010-01-01,974740.9
0,2,4,TOT,2010-04-01,985824.2
0,2,4,TOT,2010-07-01,996154.4
0,2,4,TOT,2010-10-01,989196.6
0,2,4,TOT,2011-01-01,983835.7
0,2,4,TOT,2011-04-01,995268.6
0,2,4,TOT,2011-07-01,1004981.4
0,2,4,TOT,2011-10-01,993375.1
0,2,4,TOT,2012-01-01,994209.1
0,2,4,TOT,2012-04-01,1002098.5
0,2,4,TOT,2012-07-01,1010498.9
0,2,4,TOT,2012-10-01,992846.6
0,2,4,TOT,2013-01-01,988881.8
0,2,4,TOT,2013-04-01,996792.8
0,2,4,TOT,2013-07-01,1006368
0,2,4,TOT,2013-10-01,996597.5
0,2,4,TOT,2014-01-01,995603.9
0,2,4,TOT,2014-04-01,1003585
0,2,4,TOT,2014-07-01,1012558
0,2,4,TOT,2014-10-01,997835.8
0,2,4,TOT,2015-01-01,997161
0,2,4,TOT,2015-04-01,1001491.2
0,2,4,TOT,2015-07-01,1004225.2
0,2,4,TOT,2015-10-01,991860.7
0,2,4,TOT,2016-01-01,979429
0,2,4,TOT,2016-04-01,987191.5
0,2,4,TOT,2016-07-01,987459.9
0,2,4,TOT,2016-10-01,974650.3
0,2,4,TOT,2017-01-01,969395.3
0,2,4,TOT,2017-04-01,980284.3
0,2,4,TOT,2017-07-01,984855.4
0,2,4,TOT,2017-10-01,979329.6
0,2,4,TOT,2018-01-01,981634.3
0,2,4,TOT,2018-04-01,996150.2
0,2,4,TOT,2018-07-01,1005953.6
0,2,4,TOT,2018-10-01,993606.2
0,2,4,TOT,2019-01-01,998323.2
0,2,4,TOT,2019-04-01,1009934.8
0,2,4,TOT,2019-07-01,1015874.4
0,2,4,TOT,2019-10-01,1004610.1
0,2,4,TOT,2020-01-01,1003099.9
0,2,4,TOT,2020-04-01,1003941.8
0,2,4,TOT,2020-07-01,1004596.7
0,2,4,TOT,2020-10-01,992009.8
0,2,4,TOT,2021-01-01,986266.4
0,2,4,TOT,2021-04-01,993192
0,2,4,TOT,2021-07-01,1006777.5
0,2,4,TOT,2021-10-01,1001323.3
0,2,4,TOT,2022-01-01,1006047.2
0,2,4,TOT,2022-04-01,1012081.6
0,2,4,TOT,2022-07-01,1025111.3
0,2,4,TOT,2022-10-01,1021429.5
0,2,4,TOT,2023-01-01,1023524.1
0,2,4,TOT,2023-04-01,1031410.6
0,2,4,TOT,2023-07-01,1035914.9
0,2,4,TOT,2023-10-01,1027392.3
0,2,4,TOT,2024-01-01,1026846.3
0,2,4,TOT,2024-04-01,1034241.4
0,2,4,TOT,2024-07-01,1039011.4
0,2,4,TOT,2024-10-01,1029640.1
0,2,4,TOT,2025-01-01,1028264.1
0,2,4,TOT,2025-04-01,1027145.5
0,2,4,TOT,2025-07-01,1029045
0,2,4,TOT,2025-10-01,1027553.6
0,2,4,TOT,2026-01-01,1026840.2
0,2,4.1,TOT,1995-07-01,1043013.8
0,2,4.1,TOT,1995-10-01,1035095.9
0,2,4.1,TOT,1996-01-01,1023440.4
0,2,4.1,TOT,1996-04-01,1007890.8
0,2,4.1,TOT,1996-07-01,994237
0,2,4.1,TOT,1996-10-01,984232.2
0,2,4.1,TOT,1997-01-01,976636
0,2,4.1,TOT,1997-04-01,970663.4
0,2,4.1,TOT,1997-07-01,957803.1
0,2,4.1,TOT,1997-10-01,954855.5
0,2,4.1,TOT,1998-01-01,955875.5
0,2,4.1,TOT,1998-04-01,956053
0,2,4.1,TOT,1998-07-01,950466.7
0,2,4.1,TOT,1998-10-01,945704.5
0,2,4.1,TOT,1999-01-01,944161.7
0,2,4.1,TOT,1999-04-01,943756.5
0,2,4.1,TOT,1999-07-01,940286.4
0,2,4.1,TOT,1999-10-01,945482.4
0,2,4.1,TOT,2000-01-01,950233.9
0,2,4.1,TOT,2000-04-01,948043.5
0,2,4.1,TOT,2000-07-01,953214.5
0,2,4.1,TOT,2000-10-01,959242.8
0,2,4.1,TOT,2001-01-01,965374.8
0,2,4.1,TOT,2001-04-01,967617.4
0,2,4.1,TOT,2001-07-01,967155.7
0,2,4.1,TOT,2001-10-01,963925.7
0,2,4.1,TOT,2002-01-01,958833.5
0,2,4.1,TOT,2002-04-01,953847.5
0,2,4.1,TOT,2002-07-01,949598.3
0,2,4.1,TOT,2002-10-01,946076.1
0,2,4.1,TOT,2003-01-01,938554.7
0,2,4.1,TOT,2003-04-01,939150.9
0,2,4.1,TOT,2003-07-01,927689.5
0,2,4.1,TOT,2003-10-01,932354
0,2,4.1,TOT,2004-01-01,926967.3
0,2,4.1,TOT,2004-04-01,922004.7
0,2,4.1,TOT,2004-07-01,928619.7
0,2,4.1,TOT,2004-10-01,926905.8
0,2,4.1,TOT,2005-01-01,925069.2
0,2,4.1,TOT,2005-04-01,928487.4
0,2,4.1,TOT,2005-07-01,935878.8
0,2,4.1,TOT,2005-10-01,938840.9
0,2,4.1,TOT,2006-01-01,937491.9
0,2,4.1,TOT,2006-04-01,948216.2
0,2,4.1,TOT,2006-07-01,957387.6
0,2,4.1,TOT,2006-10-01,967676
0,2,4.1,TOT,2007-01-01,975992.7
0,2,4.1,TOT,2007-04-01,982349.1
0,2,4.1,TOT,2007-07-01,987330.5
0,2,4.1,TOT,2007-10-01,999020.8
0,2,4.1,TOT,2008-01-01,1006330.1
0,2,4.1,TOT,2008-04-01,1008520.4
0,2,4.1,TOT,2008-07-01,1011960.4
0,2,4.1,TOT,2008-10-01,1006648
0,2,4.1,TOT,2009-01-01,1000444.2
0,2,4.1,TOT,2009-04-01,988844.5
0,2,4.1,TOT,2009-07-01,981991.2
0,2,4.1,TOT,2009-10-01,980768.1
0,2,4.1,TOT,2010-01-01,982081.1
0,2,4.1,TOT,2010-04-01,984764.9
0,2,4.1,TOT,2010-07-01,986035.7
0,2,4.1,TOT,2010-10-01,993246
0,2,4.1,TOT,2011-01-01,990850.4
0,2,4.1,TOT,2011-04-01,994146.6
0,2,4.1,TOT,2011-07-01,995193.1
0,2,4.1,TOT,2011-10-01,997425.6
0,2,4.1,TOT,2012-01-01,1001023.3
0,2,4.1,TOT,2012-04-01,1000774.2
0,2,4.1,TOT,2012-07-01,1001181
0,2,4.1,TOT,2012-10-01,996749.2
0,2,4.1,TOT,2013-01-01,995537.9
0,2,4.1,TOT,2013-04-01,995246.3
0,2,4.1,TOT,2013-07-01,997505
0,2,4.1,TOT,2013-10-01,1000484.2
0,2,4.1,TOT,2014-01-01,1002130.9
0,2,4.1,TOT,2014-04-01,1001818.9
0,2,4.1,TOT,2014-07-01,1004039.4
0,2,4.1,TOT,2014-10-01,1001744
0,2,4.1,TOT,2015-01-01,1003407.1
0,2,4.1,TOT,2015-04-01,999691.9
0,2,4.1,TOT,2015-07-01,996054.9
0,2,4.1,TOT,2015-10-01,995764.2
0,2,4.1,TOT,2016-01-01,985285.5
0,2,4.1,TOT,2016-04-01,985415.1
0,2,4.1,TOT,2016-07-01,979734
0,2,4.1,TOT,2016-10-01,978418.1
0,2,4.1,TOT,2017-01-01,974921
0,2,4.1,TOT,2017-04-01,978577.6
0,2,4.1,TOT,2017-07-01,977455.7
0,2,4.1,TOT,2017-10-01,982970
0,2,4.1,TOT,2018-01-01,987027.6
0,2,4.1,TOT,2018-04-01,994435.5
0,2,4.1,TOT,2018-07-01,998749.8
0,2,4.1,TOT,2018-10-01,997115.5
0,2,4.1,TOT,2019-01-01,1003603.4
0,2,4.1,TOT,2019-04-01,1008235.9
0,2,4.1,TOT,2019-07-01,1008937.8
0,2,4.1,TOT,2019-10-01,1008008.8
0,2,4.1,TOT,2020-01-01,1008124.3
0,2,4.1,TOT,2020-04-01,1002370.2
0,2,4.1,TOT,2020-07-01,998041.1
0,2,4.1,TOT,2020-10-01,995249.6
0,2,4.1,TOT,2021-01-01,990831
0,2,4.1,TOT,2021-04-01,991884.3
0,2,4.1,TOT,2021-07-01,1000413.7
0,2,4.1,TOT,2021-10-01,1004549.6
0,2,4.1,TOT,2022-01-01,1010254.8
0,2,4.1,TOT,2022-04-01,1011008.3
0,2,4.1,TOT,2022-07-01,1018930.7
0,2,4.1,TOT,2022-10-01,1024532.3
0,2,4.1,TOT,2023-01-01,1027471.8
0,2,4.1,TOT,2023-04-01,1030528.2
0,2,4.1,TOT,2023-07-01,1029984.4
0,2,4.1,TOT,2023-10-01,1030252.9
0,2,4.1,TOT,2024-01-01,1030621.6
0,2,4.1,TOT,2024-04-01,1033465.6
0,2,4.1,TOT,2024-07-01,1033357.1
0,2,4.1,TOT,2024-10-01,1032289.2
0,2,4.1,TOT,2025-01-01,1031896.8
0,2,4.1,TOT,2025-04-01,1026448.7
0,2,4.1,TOT,2025-07-01,1023675.5
0,2,4.1,TOT,2025-10-01,1030053.6
0,2,4.1,TOT,2026-01-01,1030345.8
0,2,TOT,1,1995-07-01,889464
0,2,TOT,1,1995-10-01,855025
0,2,TOT,1,1996-01-01,846938
0,2,TOT,1,1996-04-01,852279
0,2,TOT,1,1996-07-01,848994
0,2,TOT,1,1996-10-01,817006
0,2,TOT,1,1997-01-01,810820
0,2,TOT,1,1997-04-01,817735
0,2,TOT,1,1997-07-01,817750
0,2,TOT,1,1997-10-01,794427
0,2,TOT,1,1998-01-01,794858
0,2,TOT,1,1998-04-01,810744
0,2,TOT,1,1998-07-01,812485
0,2,TOT,1,1998-10-01,788301
0,2,TOT,1,1999-01-01,785484
0,2,TOT,1,1999-04-01,801326
0,2,TOT,1,1999-07-01,804194
0,2,TOT,1,1999-10-01,789605
0,2,TOT,1,2000-01-01,793415
0,2,TOT,1,2000-04-01,800768
0,2,TOT,1,2000-07-01,810547
0,2,TOT,1,2000-10-01,798069
0,2,TOT,1,2001-01-01,800232
0,2,TOT,1,2001-04-01,813329
0,2,TOT,1,2001-07-01,818872
0,2,TOT,1,2001-10-01,800727
0,2,TOT,1,2002-01-01,792511
0,2,TOT,1,2002-04-01,802628
0,2,TOT,1,2002-07-01,806712
0,2,TOT,1,2002-10-01,789635
0,2,TOT,1,2003-01-01,782313
0,2,TOT,1,2003-04-01,794180
0,2,TOT,1,2003-07-01,793295
0,2,TOT,1,2003-10-01,782504
0,2,TOT,1,2004-01-01,773726
0,2,TOT,1,2004-04-01,779877
0,2,TOT,1,2004-07-01,794114
0,2,TOT,1,2004-10-01,778718
0,2,TOT,1,2005-01-01,771545
0,2,TOT,1,2005-04-01,784934
0,2,TOT,1,2005-07-01,798767
0,2,TOT,1,2005-10-01,784869
0,2,TOT,1,2006-01-01,781110
0,2,TOT,1,2006-04-01,797629
0,2,TOT,1,2006-07-01,814298
0,2,TOT,1,2006-10-01,808019
0,2,TOT,1,2007-01-01,810996
0,2,TOT,1,2007-04-01,824235
