origin,sex,date,value
tot,tot,2023-01-01,4.208239884787495
tot,tot,2023-02-01,4.222700961105178
tot,tot,2023-03-01,4.08672856031281
tot,tot,2023-04-01,3.803852441225488
tot,tot,2023-05-01,3.661908976774679
tot,tot,2023-06-01,3.733038923728651
tot,tot,2023-07-01,4.113503809792916
tot,tot,2023-08-01,4.334041445637284
tot,tot,2023-09-01,4.357673122211419
tot,tot,2023-10-01,4.005923018476504
tot,tot,2023-11-01,3.9151809546751792
tot,tot,2023-12-01,4.073749723507747
tot,tot,2024-01-01,4.273548357002264
tot,tot,2024-02-01,4.319609699038262
tot,tot,2024-03-01,4.224255754657763
tot,tot,2024-04-01,4.006672890225638
tot,tot,2024-05-01,3.9344401034245866
tot,tot,2024-06-01,4.04608791014934
tot,tot,2024-07-01,4.579159574460583
tot,tot,2024-08-01,4.858531091332937
tot,tot,2024-09-01,4.772707681206605
tot,tot,2024-10-01,4.340280465485564
tot,tot,2024-11-01,4.282904411402281
tot,tot,2024-12-01,4.463449139131098
tot,tot,2025-01-01,4.673985154229628
tot,tot,2025-02-01,4.714961651512146
tot,tot,2025-03-01,4.711469098135282
tot,tot,2025-04-01,4.656722768788323
tot,tot,2025-05-01,4.580273778882125
tot,tot,2025-06-01,4.639498349907886
tot,tot,2025-07-01,4.976044309789256
tot,tot,2025-08-01,5.148052923405908
tot,tot,2025-09-01,5.123761423667015
tot,tot,2025-10-01,4.913271558267259
tot,tot,2025-11-01,4.91112409344144
tot,tot,2025-12-01,5.0326572328936585
tot,tot,2026-01-01,5.202319236854551
tot,tot,2026-02-01,5.140306707736824
tot,tot,2026-03-01,5.184323757831956
tot,tot,2026-04-01,4.982949582903845
tot,tot,2026-05-01,4.85338899703252
tot,tot,2026-06-01,4.79400911046938
tot,wom,1991-01-01,2.2473691988215854
tot,wom,1991-02-01,2.325062861430289
tot,wom,1991-03-01,2.4402315117481277
tot,wom,1991-04-01,2.4933595954822283
tot,wom,1991-05-01,2.6409611846412266
tot,wom,1991-06-01,2.850378686876545
tot,wom,1991-07-01,3.017925799955965
tot,wom,1991-08-01,3.041084997624064
tot,wom,1991-09-01,2.937983235419972
tot,wom,1991-10-01,2.810686546603519
tot,wom,1991-11-01,2.933336218493238
tot,wom,1991-12-01,3.0742255679032433
tot,wom,1992-01-01,3.30427523651895
tot,wom,1992-02-01,3.4879682352637422
tot,wom,1992-03-01,3.5456507242173085
tot,wom,1992-04-01,3.492369155925797
tot,wom,1992-05-01,3.6628544041365143
tot,wom,1992-06-01,4.04325213593769
tot,wom,1992-07-01,4.4572270124689455
tot,wom,1992-08-01,4.608212715640462
tot,wom,1992-09-01,4.540203012890591
tot,wom,1992-10-01,4.282824010587252
tot,wom,1992-11-01,4.395175811424672
tot,wom,1992-12-01,4.727607298988076
tot,wom,1993-01-01,4.708728050320104
tot,wom,1993-02-01,4.825970812434857
tot,wom,1993-03-01,4.7689181152450395
tot,wom,1993-04-01,4.657828481316864
tot,wom,1993-05-01,4.766771459655209
tot,wom,1993-06-01,5.064816178027926
tot,wom,1993-07-01,5.653319115905216
tot,wom,1993-08-01,5.887648702150114
tot,wom,1993-09-01,5.682256770944671
tot,wom,1993-10-01,5.244386201663493
tot,wom,1993-11-01,5.344638628730158
tot,wom,1993-12-01,5.200732432606348
tot,wom,1994-01-01,5.158854936803686
tot,wom,1994-02-01,5.158854936803686
tot,wom,1994-03-01,4.948632862392627
tot,wom,1994-04-01,4.633065502252688
tot,wom,1994-05-01,4.542598217297849
tot,wom,1994-06-01,4.846765448449462
tot,wom,1994-07-01,5.301003541666667
tot,wom,1994-08-01,5.301003541666667
tot,wom,1994-09-01,5.064490901666667
tot,wom,1994-10-01,4.761299324302632
tot,wom,1994-11-01,4.761299324302632
tot,wom,1994-12-01,4.724823496394737
tot,wom,1995-01-01,4.748092431649871
tot,wom,1995-02-01,4.748092431649871
tot,wom,1995-03-01,4.440692332700256
tot,wom,1995-04-01,4.200675313107716
tot,wom,1995-05-01,4.027419442724442
tot,wom,1995-06-01,4.203013944167842
tot,wom,1995-07-01,4.684294722169082
tot,wom,1995-08-01,4.684294722169082
tot,wom,1995-09-01,4.404472508661835
tot,wom,1995-10-01,4.021049516321407
tot,wom,1995-11-01,4.107171098784565
tot,wom,1995-12-01,4.144104885894031
tot,wom,1996-01-01,4.274786422819113
tot,wom,1996-02-01,4.274786422819113
tot,wom,1996-03-01,4.292688977361775
tot,wom,1996-04-01,4.304156400145199
tot,wom,1996-05-01,4.304156400145199
tot,wom,1996-06-01,4.340998991709604
tot,wom,1996-07-01,4.742314328347133
tot,wom,1996-08-01,4.835923610049119
tot,wom,1996-09-01,4.556763598603745
tot,wom,1996-10-01,4.2654888818493255
tot,wom,1996-11-01,4.344760883045645
tot,wom,1996-12-01,4.31108643010503
tot,wom,1997-01-01,4.43872401155277
tot,wom,1997-02-01,4.43872401155277
tot,wom,1997-03-01,4.28923684789446
tot,wom,1997-04-01,4.135857709515687
tot,wom,1997-05-01,4.063179819369915
tot,wom,1997-06-01,4.265220631114399
tot,wom,1997-07-01,4.801756656246561
tot,wom,1997-08-01,4.801756656246561
tot,wom,1997-09-01,4.685994347506877
tot,wom,1997-10-01,4.434145701243474
tot,wom,1997-11-01,4.434145701243474
tot,wom,1997-12-01,4.566357338513051
tot,wom,1998-01-01,4.657294738497202
tot,wom,1998-02-01,4.485327096049253
tot,wom,1998-03-01,4.485813829453546
tot,wom,1998-04-01,4.43899582924547
tot,wom,1998-05-01,4.160349840471276
tot,wom,1998-06-01,4.357692808283255
tot,wom,1998-07-01,4.795194469733068
tot,wom,1998-08-01,4.795194469733068
tot,wom,1998-09-01,4.3025771035338645
tot,wom,1998-10-01,3.7582682939066667
tot,wom,1998-11-01,3.7582682939066667
tot,wom,1998-12-01,3.897430896186667
tot,wom,1999-01-01,3.9752473425070627
tot,wom,1999-02-01,3.8709706500003964
tot,wom,1999-03-01,3.884909914492542
tot,wom,1999-04-01,3.7671972473562247
tot,wom,1999-05-01,3.656353001682957
tot,wom,1999-06-01,3.7717185639608175
tot,wom,1999-07-01,4.088283810411108
tot,wom,1999-08-01,3.9633014517408944
tot,wom,1999-09-01,3.696756452847999
tot,wom,1999-10-01,3.347159175285271
tot,wom,1999-11-01,3.231614325963237
tot,wom,1999-12-01,3.6469456637514917
tot,wom,2000-01-01,3.426529487983767
tot,wom,2000-02-01,3.426529487983767
tot,wom,2000-03-01,3.3843167040324666
tot,wom,2000-04-01,3.266252556442178
tot,wom,2000-05-01,3.098619976509974
tot,wom,2000-06-01,3.525449683047847
tot,wom,2000-07-01,4.076751725918879
tot,wom,2000-08-01,4.076751725918879
tot,wom,2000-09-01,3.856250832162242
tot,wom,2000-10-01,3.8400540337969695
tot,wom,2000-11-01,3.8400540337969695
tot,wom,2000-12-01,3.7506079334060605
tot,wom,2001-01-01,3.799374892881553
tot,wom,2001-02-01,3.5976334225360986
tot,wom,2001-03-01,3.6987725535823475
tot,wom,2001-04-01,3.662950822339806
tot,wom,2001-05-01,3.662950822339806
tot,wom,2001-06-01,3.6425246613203885
tot,wom,2001-07-01,3.726680344865534
tot,wom,2001-08-01,3.726680344865534
tot,wom,2001-09-01,3.391307111268932
tot,wom,2001-10-01,2.746352105175912
tot,wom,2001-11-01,3.0461821844759123
tot,wom,2001-12-01,3.2023680893481754
tot,wom,2002-01-01,3.4712200094053975
tot,wom,2002-02-01,3.4712200094053975
tot,wom,2002-03-01,3.365790585189203
tot,wom,2002-04-01,3.1590337228321985
tot,wom,2002-05-01,3.1590337228321985
tot,wom,2002-06-01,3.5034878433356047
tot,wom,2002-07-01,3.826581983469458
tot,wom,2002-08-01,4.143072797747603
tot,wom,2002-09-01,3.977873457782937
tot,wom,2002-10-01,3.762425188938547
tot,wom,2002-11-01,4.030998262905028
tot,wom,2002-12-01,4.225221608156424
tot,wom,2003-01-01,4.522851621738095
tot,wom,2003-02-01,4.6608842092380955
tot,wom,2003-03-01,4.61952291902381
tot,wom,2003-04-01,4.660862773001905
tot,wom,2003-05-01,4.660862773001905
tot,wom,2003-06-01,4.9162293489961915
tot,wom,2003-07-01,5.292253022970377
tot,wom,2003-08-01,5.434506315930376
tot,wom,2003-09-01,5.2767361190992474
tot,wom,2003-10-01,5.046721433957747
tot,wom,2003-11-01,5.046721433957747
tot,wom,2003-12-01,5.067220152084505
tot,wom,2004-01-01,5.242451917546124
tot,wom,2004-02-01,5.242451917546124
tot,wom,2004-03-01,5.117970047907753
tot,wom,2004-04-01,5.044717137728813
tot,wom,2004-05-01,4.91665420188983
tot,wom,2004-06-01,5.150055089381356
tot,wom,2004-07-01,5.7983693620037675
tot,wom,2004-08-01,5.9454567095969875
tot,wom,2004-09-01,5.612480944399247
tot,wom,2004-10-01,5.171171189333787
tot,wom,2004-11-01,5.30160974866712
tot,wom,2004-12-01,5.375504020999093
tot,wom,2005-01-01,5.503139162708498
tot,wom,2005-02-01,5.503139162708498
tot,wom,2005-03-01,5.414008527583001
tot,wom,2005-04-01,5.382317483303797
tot,wom,2005-05-01,5.246028699177215
tot,wom,2005-06-01,5.521874736518987
tot,wom,2005-07-01,5.9593198715569615
tot,wom,2005-08-01,6.109754606316455
tot,wom,2005-09-01,5.757441591126582
tot,wom,2005-10-01,5.444398107728813
tot,wom,2005-11-01,5.444398107728813
tot,wom,2005-12-01,5.315132032542373
tot,wom,2006-01-01,5.344232547496478
tot,wom,2006-02-01,5.211235813055801
tot,wom,2006-03-01,5.138146303447721
tot,wom,2006-04-01,4.988986727571833
tot,wom,2006-05-01,4.85283698129786
tot,wom,2006-06-01,5.066573508130309
tot,wom,2006-07-01,5.5322004311022015
tot,wom,2006-08-01,5.688343678696541
tot,wom,2006-09-01,5.330640135201259
tot,wom,2006-10-01,5.033643779130082
tot,wom,2006-11-01,5.033643779130082
tot,wom,2006-12-01,5.118391663739838
tot,wom,2007-01-01,5.26539825461324
tot,wom,2007-02-01,5.115930001949826
tot,wom,2007-03-01,4.939167641436934
tot,wom,2007-04-01,4.865536296464906
tot,wom,2007-05-01,4.708432159750619
tot,wom,2007-06-01,4.7225079847844755
tot,wom,2007-07-01,5.3113163233025045
tot,wom,2007-08-01,5.3113163233025045
tot,wom,2007-09-01,4.99520193039499
tot,wom,2007-10-01,4.614068630755299
tot,wom,2007-11-01,4.614068630755299
tot,wom,2007-12-01,4.583287458489403
tot,wom,2008-01-01,4.582817489753561
tot,wom,2008-02-01,4.582817489753561
tot,wom,2008-03-01,4.382788122492881
tot,wom,2008-04-01,4.259129600187144
tot,wom,2008-05-01,4.105600445552999
tot,wom,2008-06-01,4.224660634259855
tot,wom,2008-07-01,4.644797645084079
tot,wom,2008-08-01,4.819295210744456
tot,wom,2008-09-01,4.408463614171467
tot,wom,2008-10-01,3.9585087983500413
tot,wom,2008-11-01,4.102574393893901
tot,wom,2008-12-01,4.2565252267560565
tot,wom,2009-01-01,4.442340470679442
tot,wom,2009-02-01,4.587065082044522
tot,wom,2009-03-01,4.647070221276035
tot,wom,2009-04-01,4.6160587509358155
tot,wom,2009-05-01,4.6160587509358155
tot,wom,2009-06-01,5.0758675331283705
tot,wom,2009-07-01,5.58604685526146
tot,wom,2009-08-01,5.8852968939983015
tot,wom,2009-09-01,5.585908458740238
tot,wom,2009-10-01,5.0533887063724645
tot,wom,2009-11-01,5.180563053009562
tot,wom,2009-12-01,5.535667223617972
tot,wom,2010-01-01,5.436013873459578
tot,wom,2010-02-01,5.4539743832253755
tot,wom,2010-03-01,5.391485491659845
tot,wom,2010-04-01,5.178630970290907
tot,wom,2010-05-01,5.038445150397416
tot,wom,2010-06-01,5.083754718116512
tot,wom,2010-07-01,5.554518971453607
tot,wom,2010-08-01,5.752119709876991
tot,wom,2010-09-01,5.534410027064728
tot,wom,2010-10-01,4.787983990888233
tot,wom,2010-11-01,4.539978304542972
tot,wom,2010-12-01,4.615776464855376
tot,wom,2011-01-01,5.001808101036103
tot,wom,2011-02-01,5.061865689809031
tot,wom,2011-03-01,4.836620821693607
tot,wom,2011-04-01,4.141212752974286
tot,wom,2011-05-01,3.795526592829638
tot,wom,2011-06-01,4.056241366465277
tot,wom,2011-07-01,5.121622963095002
tot,wom,2011-08-01,5.58355768202658
tot,wom,2011-09-01,5.46489858258994
tot,wom,2011-10-01,4.910400552612233
tot,wom,2011-11-01,4.807366214285226
tot,wom,2011-12-01,4.7902083806097675
tot,wom,2012-01-01,4.720836672539662
tot,wom,2012-02-01,4.665743878998667
tot,wom,2012-03-01,4.618118469045567
tot,wom,2012-04-01,4.56460855995711
tot,wom,2012-05-01,4.506017070080716
tot,wom,2012-06-01,4.48520452690508
tot,wom,2012-07-01,4.701964421494831
tot,wom,2012-08-01,4.904041125456404
tot,wom,2012-09-01,4.942161812773259
tot,wom,2012-10-01,4.842796004653141
tot,wom,2012-11-01,4.908571709627196
tot,wom,2012-12-01,4.9828360920498
tot,wom,2013-01-01,5.192053632816018
tot,wom,2013-02-01,5.269542437569876
tot,wom,2013-03-01,5.14643965935419
tot,wom,2013-04-01,4.923154470283446
tot,wom,2013-05-01,4.81775060585942
tot,wom,2013-06-01,4.74887083573779
tot,wom,2013-07-01,4.947468953536482
tot,wom,2013-08-01,5.111197150327664
tot,wom,2013-09-01,5.0384657401801904
tot,wom,2013-10-01,4.633822848407341
tot,wom,2013-11-01,4.518875581581444
tot,wom,2013-12-01,4.677457258300652
tot,wom,2014-01-01,5.192207722868369
tot,wom,2014-02-01,5.346706038199624
tot,wom,2014-03-01,5.210088528014365
tot,wom,2014-04-01,4.875228786152093
tot,wom,2014-05-01,4.69359770235162
tot,wom,2014-06-01,4.718965759551957
tot,wom,2014-07-01,5.208611557490219
tot,wom,2014-08-01,5.445378430251675
tot,wom,2014-09-01,5.3027119815739425
tot,wom,2014-10-01,4.774473076597871
tot,wom,2014-11-01,4.570990865013763
tot,wom,2014-12-01,4.521535921806971
tot,wom,2015-01-01,4.463025169855744
tot,wom,2015-02-01,4.428934312727379
tot,wom,2015-03-01,4.47930409649659
tot,wom,2015-04-01,4.5259242838929445
tot,wom,2015-05-01,4.502187463753595
tot,wom,2015-06-01,4.64761436859003
tot,wom,2015-07-01,5.2584961366772545
tot,wom,2015-08-01,5.591635314075949
tot,wom,2015-09-01,5.568991697610588
tot,wom,2015-10-01,5.209588803173473
tot,wom,2015-11-01,5.12333022574457
tot,wom,2015-12-01,5.12932408680342
tot,wom,2016-01-01,5.176949644179076
tot,wom,2016-02-01,5.189064321072268
tot,wom,2016-03-01,5.10987071073492
tot,wom,2016-04-01,4.823670057282584
tot,wom,2016-05-01,4.68857730830126
tot,wom,2016-06-01,4.738540578930636
tot,wom,2016-07-01,5.138032091367947
tot,wom,2016-08-01,5.395582342803578
tot,wom,2016-09-01,5.346384449015503
tot,wom,2016-10-01,4.8861473459153535
tot,wom,2016-11-01,4.749691851882905
tot,wom,2016-12-01,4.832750014626286
tot,wom,2017-01-01,5.126379595785224
tot,wom,2017-02-01,5.213042858547305
tot,wom,2017-03-01,5.134503379662088
tot,wom,2017-04-01,4.87129164112107
tot,wom,2017-05-01,4.737704429949174
tot,wom,2017-06-01,4.808915790616336
tot,wom,2017-07-01,5.274796341754978
tot,wom,2017-08-01,5.530341522707979
tot,wom,2017-09-01,5.406414342415081
tot,wom,2017-10-01,4.9022727399622585
tot,wom,2017-11-01,4.77864240699418
tot,wom,2017-12-01,4.911092932148676
tot,wom,2018-01-01,5.352062223661823
tot,wom,2018-02-01,5.475256674989221
tot,wom,2018-03-01,5.40151394585892
tot,wom,2018-04-01,5.3684135505733375
tot,wom,2018-05-01,5.290581650461458
tot,wom,2018-06-01,5.026425085998358
tot,wom,2018-07-01,4.653588461755264
tot,wom,2018-08-01,4.618862808661746
tot,wom,2018-09-01,4.734112258224513
tot,wom,2018-10-01,5.015619051303219
tot,wom,2018-11-01,5.158313103331154
tot,wom,2018-12-01,5.217566169417378
tot,wom,2019-01-01,5.42736782849088
tot,wom,2019-02-01,5.489700534995
tot,wom,2019-03-01,5.227683074568879
tot,wom,2019-04-01,4.609991237332945
tot,wom,2019-05-01,4.341367431079013
tot,wom,2019-06-01,4.343828246695865
tot,wom,2019-07-01,4.812213485301195
tot,wom,2019-08-01,5.040528511470957
tot,wom,2019-09-01,4.861027045524826
tot,wom,2019-10-01,4.242831714505861
tot,wom,2019-11-01,4.021053092480697
tot,wom,2019-12-01,4.122315932988308
tot,wom,2020-01-01,4.522258079805111
tot,wom,2020-02-01,4.580372459888287
tot,wom,2020-03-01,4.597708037540712
tot,wom,2020-04-01,4.281608796337584
tot,wom,2020-05-01,4.245608410608806
tot,wom,2020-06-01,4.565698357014655
tot,wom,2020-07-01,5.466825107401932
tot,wom,2020-08-01,5.816936892437714
tot,wom,2020-09-01,5.726541253272069
tot,wom,2020-10-01,5.31160489079537
tot,wom,2020-11-01,5.265878859850137
tot,wom,2020-12-01,5.536860156376406
tot,wom,2021-01-01,6.213325708753401
tot,wom,2021-02-01,6.4537567625965115
tot,wom,2021-03-01,6.193237043534385
tot,wom,2021-04-01,5.386573425263232
tot,wom,2021-05-01,5.030291868557841
tot,wom,2021-06-01,4.96935855555593
tot,wom,2021-07-01,5.300011726231911
tot,wom,2021-08-01,5.34455572356446
tot,wom,2021-09-01,5.073267273894115
tot,wom,2021-10-01,4.443920123371785
tot,wom,2021-11-01,4.202553240957701
tot,wom,2021-12-01,4.267927850588567
tot,wom,2022-01-01,4.55280161679326
tot,wom,2022-02-01,4.616548642912758
tot,wom,2022-03-01,4.549424366839212
tot,wom,2022-04-01,4.40093730978624
tot,wom,2022-05-01,4.268393795696731
tot,wom,2022-06-01,4.224817197117373
tot,wom,2022-07-01,4.349104077468562
tot,wom,2022-08-01,4.406669009456613
tot,wom,2022-09-01,4.386350293399074
tot,wom,2022-10-01,4.2934286588595505
tot,wom,2022-11-01,4.273881076057829
tot,wom,2022-12-01,4.258454379993967
tot,wom,2023-01-01,4.3066564949019694
tot,wom,2023-02-01,4.324569725140966
tot,wom,2023-03-01,4.232410254749824
tot,wom,2023-04-01,3.9986647120574084
tot,wom,2023-05-01,3.8934627875219765
tot,wom,2023-06-01,4.020388497169209
tot,wom,2023-07-01,4.554375492472696
tot,wom,2023-08-01,4.824801071831841
tot,wom,2023-09-01,4.716173594855419
tot,wom,2023-10-01,4.217614493968378
tot,wom,2023-11-01,4.121900180860981
tot,wom,2023-12-01,4.186870704925898
tot,wom,2024-01-01,4.331991392985007
tot,wom,2024-02-01,4.40309528042782
tot,wom,2024-03-01,4.354284423222933
tot,wom,2024-04-01,4.2087033942468715
tot,wom,2024-05-01,4.181174645188131
tot,wom,2024-06-01,4.305382362432951
tot,wom,2024-07-01,4.850727522403486
tot,wom,2024-08-01,5.153702063444339
tot,wom,2024-09-01,5.080123231481228
tot,wom,2024-10-01,4.675257496416956
tot,wom,2024-11-01,4.581585713787961
tot,wom,2024-12-01,4.588581819071454
tot,wom,2025-01-01,4.518838427235646
tot,wom,2025-02-01,4.496162686189578
tot,wom,2025-03-01,4.561770646220831
tot,wom,2025-04-01,4.650077994697906
tot,wom,2025-05-01,4.613051326648952
tot,wom,2025-06-01,4.669856821446199
tot,wom,2025-07-01,4.9683590645005005
tot,wom,2025-08-01,5.158650407952449
tot,wom,2025-09-01,5.204290265805686
tot,wom,2025-10-01,5.125653370049227
tot,wom,2025-11-01,5.121986387482136
tot,wom,2025-12-01,5.119774152978848
tot,wom,2026-01-01,5.0345689855725135
tot,wom,2026-02-01,5.063161291864795
tot,wom,2026-03-01,5.035068885832141
tot,wom,2026-04-01,4.803224483421764
tot,wom,2026-05-01,4.745117051139223
tot,wom,2026-06-01,4.708975340596412
