D0,D1,D2,date,value
FH,L1J2J,25PQP,2025-09-01,1.05
FH,L1J2J,25PQP,2025-10-01,1.08
FH,L1J2J,25PQP,2025-11-01,1.05
FH,L1J2J,25PQP,2025-12-01,1.1
FH,L1J2J,25PQP,2026-01-01,1.1
FH,L1J2J,25PQP,2026-02-01,1.0425
FH,L1J2J,25PQP,2026-03-01,1.11
FH,L1J2J,25PQP,2026-04-01,1.2075
FH,L1J2J,25PQP,2026-05-01,1.295
FH,L1J2J,75PQP,2009-05-01,1.875
FH,L1J2J,75PQP,2009-06-01,1.95
FH,L1J2J,75PQP,2009-07-01,2
FH,L1J2J,75PQP,2009-08-01,2.1
FH,L1J2J,75PQP,2009-09-01,2.05
FH,L1J2J,75PQP,2009-10-01,2.0275
FH,L1J2J,75PQP,2009-11-01,2.0375
FH,L1J2J,75PQP,2009-12-01,1.95
FH,L1J2J,75PQP,2010-01-01,2.1
FH,L1J2J,75PQP,2010-02-01,1.9375
FH,L1J2J,75PQP,2010-03-01,1.875
FH,L1J2J,75PQP,2010-04-01,2.015
FH,L1J2J,75PQP,2010-05-01,1.91
FH,L1J2J,75PQP,2010-06-01,2.05
FH,L1J2J,75PQP,2010-07-01,2.775
FH,L1J2J,75PQP,2010-08-01,1.88
FH,L1J2J,75PQP,2010-09-01,2.325
FH,L1J2J,75PQP,2010-10-01,2.5375
FH,L1J2J,75PQP,2010-11-01,2.05
FH,L1J2J,75PQP,2010-12-01,2
FH,L1J2J,75PQP,2011-01-01,2.075
FH,L1J2J,75PQP,2011-02-01,1.8
FH,L1J2J,75PQP,2011-03-01,1.9975
FH,L1J2J,75PQP,2011-04-01,2
FH,L1J2J,75PQP,2011-05-01,2
FH,L1J2J,75PQP,2011-06-01,2.05
FH,L1J2J,75PQP,2011-07-01,1.88
FH,L1J2J,75PQP,2011-08-01,2
FH,L1J2J,75PQP,2011-09-01,1.95
FH,L1J2J,75PQP,2011-10-01,1.7
FH,L1J2J,75PQP,2011-11-01,1.875
FH,L1J2J,75PQP,2011-12-01,2
FH,L1J2J,75PQP,2012-01-01,1.95
FH,L1J2J,75PQP,2012-02-01,1.925
FH,L1J2J,75PQP,2012-03-01,1.8
FH,L1J2J,75PQP,2012-04-01,1.7125
FH,L1J2J,75PQP,2012-05-01,1.6375
FH,L1J2J,75PQP,2012-06-01,1.7875
FH,L1J2J,75PQP,2012-07-01,1.975
FH,L1J2J,75PQP,2012-08-01,1.9
FH,L1J2J,75PQP,2012-09-01,2.35
FH,L1J2J,75PQP,2012-10-01,2.05
FH,L1J2J,75PQP,2012-11-01,1.65
FH,L1J2J,75PQP,2012-12-01,1.95
FH,L1J2J,75PQP,2013-01-01,1.5
FH,L1J2J,75PQP,2013-02-01,1.7625
FH,L1J2J,75PQP,2013-03-01,1.65
FH,L1J2J,75PQP,2013-04-01,1.6
FH,L1J2J,75PQP,2013-05-01,1.4625
FH,L1J2J,75PQP,2013-06-01,1.85
FH,L1J2J,75PQP,2013-07-01,1.68
FH,L1J2J,75PQP,2013-08-01,1.825
FH,L1J2J,75PQP,2013-09-01,1.95
FH,L1J2J,75PQP,2013-10-01,1.925
FH,L1J2J,75PQP,2013-11-01,1.8
FH,L1J2J,75PQP,2013-12-01,1.55
FH,L1J2J,75PQP,2014-01-01,1.575
FH,L1J2J,75PQP,2014-02-01,1.8
FH,L1J2J,75PQP,2014-03-01,1.6
FH,L1J2J,75PQP,2014-04-01,1.75
FH,L1J2J,75PQP,2014-05-01,1.7
FH,L1J2J,75PQP,2014-06-01,1.6
FH,L1J2J,75PQP,2014-07-01,1.6375
FH,L1J2J,75PQP,2014-08-01,1.85
FH,L1J2J,75PQP,2014-09-01,1.5
FH,L1J2J,75PQP,2014-10-01,1.6625
FH,L1J2J,75PQP,2014-11-01,1.9
FH,L1J2J,75PQP,2014-12-01,1.65
FH,L1J2J,75PQP,2015-01-01,1.665
FH,L1J2J,75PQP,2015-02-01,1.75
FH,L1J2J,75PQP,2015-03-01,1.675
FH,L1J2J,75PQP,2015-04-01,1.6
FH,L1J2J,75PQP,2015-05-01,1.605
FH,L1J2J,75PQP,2015-06-01,1.6
FH,L1J2J,75PQP,2015-07-01,1.9175
FH,L1J2J,75PQP,2015-08-01,1.825
FH,L1J2J,75PQP,2015-09-01,1.65
FH,L1J2J,75PQP,2015-10-01,1.75
FH,L1J2J,75PQP,2015-11-01,1.5
FH,L1J2J,75PQP,2015-12-01,1.5
FH,L1J2J,75PQP,2016-01-01,1.5
FH,L1J2J,75PQP,2016-02-01,1.5
FH,L1J2J,75PQP,2016-03-01,1.35
FH,L1J2J,75PQP,2016-04-01,1.62
FH,L1J2J,75PQP,2016-05-01,1.35
FH,L1J2J,75PQP,2016-06-01,1.5
FH,L1J2J,75PQP,2016-07-01,1.35
FH,L1J2J,75PQP,2016-08-01,1.25
FH,L1J2J,75PQP,2016-09-01,1.3025
FH,L1J2J,75PQP,2016-10-01,1.5
FH,L1J2J,75PQP,2016-11-01,1.475
FH,L1J2J,75PQP,2016-12-01,1.495
FH,L1J2J,75PQP,2017-01-01,1.46
FH,L1J2J,75PQP,2017-02-01,1.5
FH,L1J2J,75PQP,2017-03-01,1.505
FH,L1J2J,75PQP,2017-04-01,1.55
FH,L1J2J,75PQP,2017-05-01,1.65
FH,L1J2J,75PQP,2017-06-01,1.5
FH,L1J2J,75PQP,2017-07-01,1.4075
FH,L1J2J,75PQP,2017-08-01,1.505
FH,L1J2J,75PQP,2017-09-01,1.45
FH,L1J2J,75PQP,2017-10-01,1.27
FH,L1J2J,75PQP,2017-11-01,1.4
FH,L1J2J,75PQP,2017-12-01,1.3588
FH,L1J2J,75PQP,2018-01-01,1.325
FH,L1J2J,75PQP,2018-02-01,1.4025
FH,L1J2J,75PQP,2018-03-01,1.2
FH,L1J2J,75PQP,2018-04-01,1.4
FH,L1J2J,75PQP,2018-05-01,1.35
FH,L1J2J,75PQP,2018-06-01,1.45
FH,L1J2J,75PQP,2018-07-01,1.75
FH,L1J2J,75PQP,2018-08-01,1.36
FH,L1J2J,75PQP,2018-09-01,1.425
FH,L1J2J,75PQP,2018-10-01,1.5875
FH,L1J2J,75PQP,2018-11-01,1.5225
FH,L1J2J,75PQP,2018-12-01,1.3875
FH,L1J2J,75PQP,2019-01-01,1.275
FH,L1J2J,75PQP,2019-02-01,1.4
FH,L1J2J,75PQP,2019-03-01,1.3
FH,L1J2J,75PQP,2019-04-01,1.4425
FH,L1J2J,75PQP,2019-05-01,1.5
FH,L1J2J,75PQP,2019-06-01,1.17
FH,L1J2J,75PQP,2019-07-01,1.5725
FH,L1J2J,75PQP,2019-08-01,1.3
FH,L1J2J,75PQP,2019-09-01,1.2
FH,L1J2J,75PQP,2019-10-01,1.15
FH,L1J2J,75PQP,2019-11-01,1.155
FH,L1J2J,75PQP,2019-12-01,1.15
FH,L1J2J,75PQP,2020-01-01,1.2
FH,L1J2J,75PQP,2020-02-01,1.1125
FH,L1J2J,75PQP,2020-03-01,1.08
FH,L1J2J,75PQP,2020-04-01,1.145
FH,L1J2J,75PQP,2020-05-01,1.245
FH,L1J2J,75PQP,2020-06-01,1.2375
FH,L1J2J,75PQP,2020-07-01,1.1525
FH,L1J2J,75PQP,2020-08-01,1.17
FH,L1J2J,75PQP,2020-09-01,1.2
FH,L1J2J,75PQP,2020-10-01,1.1
FH,L1J2J,75PQP,2020-11-01,1.0775
FH,L1J2J,75PQP,2020-12-01,1.2
FH,L1J2J,75PQP,2021-01-01,1.2
FH,L1J2J,75PQP,2021-02-01,1.1
FH,L1J2J,75PQP,2021-03-01,1.2
FH,L1J2J,75PQP,2021-04-01,1.41
FH,L1J2J,75PQP,2021-05-01,1.26
FH,L1J2J,75PQP,2021-06-01,1.305
FH,L1J2J,75PQP,2021-07-01,1.4
FH,L1J2J,75PQP,2021-08-01,1.4
FH,L1J2J,75PQP,2021-09-01,1.35
FH,L1J2J,75PQP,2021-10-01,1.24
FH,L1J2J,75PQP,2021-11-01,1.2375
FH,L1J2J,75PQP,2021-12-01,1.17
FH,L1J2J,75PQP,2022-01-01,1.1825
FH,L1J2J,75PQP,2022-02-01,1.1125
FH,L1J2J,75PQP,2022-03-01,1.25
FH,L1J2J,75PQP,2022-04-01,1.3525
FH,L1J2J,75PQP,2022-05-01,1.44
FH,L1J2J,75PQP,2022-06-01,1.635
FH,L1J2J,75PQP,2022-07-01,2.215
FH,L1J2J,75PQP,2022-08-01,1.78
FH,L1J2J,75PQP,2022-09-01,2.23
FH,L1J2J,75PQP,2022-10-01,2.3
FH,L1J2J,75PQP,2022-11-01,2.34
FH,L1J2J,75PQP,2022-12-01,2.45
FH,L1J2J,75PQP,2023-01-01,2.75
FH,L1J2J,75PQP,2023-02-01,2.6675
FH,L1J2J,75PQP,2023-03-01,3.0075
FH,L1J2J,75PQP,2023-04-01,3.11
FH,L1J2J,75PQP,2023-05-01,3.34
FH,L1J2J,75PQP,2023-06-01,2.9
FH,L1J2J,75PQP,2023-07-01,3
FH,L1J2J,75PQP,2023-08-01,3.05
FH,L1J2J,75PQP,2023-09-01,2.7625
FH,L1J2J,75PQP,2023-10-01,2.8475
FH,L1J2J,75PQP,2023-11-01,2.73
FH,L1J2J,75PQP,2023-12-01,2.515
FH,L1J2J,75PQP,2024-01-01,2.45
FH,L1J2J,75PQP,2024-02-01,2.325
FH,L1J2J,75PQP,2024-03-01,2.245
FH,L1J2J,75PQP,2024-04-01,2.18
FH,L1J2J,75PQP,2024-05-01,2.37
FH,L1J2J,75PQP,2024-06-01,2.41
FH,L1J2J,75PQP,2024-07-01,2.2
FH,L1J2J,75PQP,2024-08-01,2.02
FH,L1J2J,75PQP,2024-09-01,1.93
FH,L1J2J,75PQP,2024-10-01,1.87
FH,L1J2J,75PQP,2024-11-01,1.79
FH,L1J2J,75PQP,2024-12-01,1.62
FH,L1J2J,75PQP,2025-01-01,1.55
FH,L1J2J,75PQP,2025-02-01,1.57
FH,L1J2J,75PQP,2025-03-01,1.5775
FH,L1J2J,75PQP,2025-04-01,1.6
FH,L1J2J,75PQP,2025-05-01,1.45
FH,L1J2J,75PQP,2025-06-01,1.4
FH,L1J2J,75PQP,2025-07-01,1.5
FH,L1J2J,75PQP,2025-08-01,1.45
FH,L1J2J,75PQP,2025-09-01,1.35
FH,L1J2J,75PQP,2025-10-01,1.485
FH,L1J2J,75PQP,2025-11-01,1.339
FH,L1J2J,75PQP,2025-12-01,1.455
FH,L1J2J,75PQP,2026-01-01,1.4625
FH,L1J2J,75PQP,2026-02-01,1.4875
FH,L1J2J,75PQP,2026-03-01,1.56
FH,L1J2J,75PQP,2026-04-01,1.6375
FH,L1J2J,75PQP,2026-05-01,1.745
FH,L1J2J,AK,2009-05-01,246
FH,L1J2J,AK,2009-06-01,243
FH,L1J2J,AK,2009-07-01,252
FH,L1J2J,AK,2009-08-01,152
FH,L1J2J,AK,2009-09-01,186
FH,L1J2J,AK,2009-10-01,165
FH,L1J2J,AK,2009-11-01,167
FH,L1J2J,AK,2009-12-01,222
FH,L1J2J,AK,2010-01-01,156
FH,L1J2J,AK,2010-02-01,171
FH,L1J2J,AK,2010-03-01,116
FH,L1J2J,AK,2010-04-01,80
FH,L1J2J,AK,2010-05-01,68
FH,L1J2J,AK,2010-06-01,111
FH,L1J2J,AK,2010-07-01,35
FH,L1J2J,AK,2010-08-01,56
FH,L1J2J,AK,2010-09-01,80
FH,L1J2J,AK,2010-10-01,67
FH,L1J2J,AK,2010-11-01,74
FH,L1J2J,AK,2010-12-01,148
FH,L1J2J,AK,2011-01-01,128
FH,L1J2J,AK,2011-02-01,166
FH,L1J2J,AK,2011-03-01,147
FH,L1J2J,AK,2011-04-01,143
FH,L1J2J,AK,2011-05-01,130
FH,L1J2J,AK,2011-06-01,109
FH,L1J2J,AK,2011-07-01,123
FH,L1J2J,AK,2011-08-01,77
FH,L1J2J,AK,2011-09-01,123
FH,L1J2J,AK,2011-10-01,106
FH,L1J2J,AK,2011-11-01,112
FH,L1J2J,AK,2011-12-01,172
FH,L1J2J,AK,2012-01-01,110
FH,L1J2J,AK,2012-02-01,115
FH,L1J2J,AK,2012-03-01,130
FH,L1J2J,AK,2012-04-01,97
FH,L1J2J,AK,2012-05-01,79
FH,L1J2J,AK,2012-06-01,99
FH,L1J2J,AK,2012-07-01,83
FH,L1J2J,AK,2012-08-01,67
FH,L1J2J,AK,2012-09-01,69
FH,L1J2J,AK,2012-10-01,90
FH,L1J2J,AK,2012-11-01,94
FH,L1J2J,AK,2012-12-01,153
FH,L1J2J,AK,2013-01-01,154
FH,L1J2J,AK,2013-02-01,101
FH,L1J2J,AK,2013-03-01,106
FH,L1J2J,AK,2013-04-01,106
FH,L1J2J,AK,2013-05-01,93
FH,L1J2J,AK,2013-06-01,115
FH,L1J2J,AK,2013-07-01,115
FH,L1J2J,AK,2013-08-01,69
FH,L1J2J,AK,2013-09-01,94
FH,L1J2J,AK,2013-10-01,104
FH,L1J2J,AK,2013-11-01,105
FH,L1J2J,AK,2013-12-01,174
FH,L1J2J,AK,2014-01-01,128
FH,L1J2J,AK,2014-02-01,130
FH,L1J2J,AK,2014-03-01,92
FH,L1J2J,AK,2014-04-01,94
FH,L1J2J,AK,2014-05-01,66
FH,L1J2J,AK,2014-06-01,78
FH,L1J2J,AK,2014-07-01,67
FH,L1J2J,AK,2014-08-01,54
FH,L1J2J,AK,2014-09-01,68
FH,L1J2J,AK,2014-10-01,77
FH,L1J2J,AK,2014-11-01,55
FH,L1J2J,AK,2014-12-01,131
FH,L1J2J,AK,2015-01-01,87
FH,L1J2J,AK,2015-02-01,84
FH,L1J2J,AK,2015-03-01,84
FH,L1J2J,AK,2015-04-01,89
FH,L1J2J,AK,2015-05-01,73
FH,L1J2J,AK,2015-06-01,94
FH,L1J2J,AK,2015-07-01,91
FH,L1J2J,AK,2015-08-01,69
FH,L1J2J,AK,2015-09-01,98
FH,L1J2J,AK,2015-10-01,95
FH,L1J2J,AK,2015-11-01,101
FH,L1J2J,AK,2015-12-01,148
FH,L1J2J,AK,2016-01-01,107
FH,L1J2J,AK,2016-02-01,95
FH,L1J2J,AK,2016-03-01,103
FH,L1J2J,AK,2016-04-01,77
FH,L1J2J,AK,2016-05-01,73
FH,L1J2J,AK,2016-06-01,97
FH,L1J2J,AK,2016-07-01,73
FH,L1J2J,AK,2016-08-01,49
FH,L1J2J,AK,2016-09-01,105
FH,L1J2J,AK,2016-10-01,96
FH,L1J2J,AK,2016-11-01,84
FH,L1J2J,AK,2016-12-01,151
FH,L1J2J,AK,2017-01-01,95
FH,L1J2J,AK,2017-02-01,90
FH,L1J2J,AK,2017-03-01,105
FH,L1J2J,AK,2017-04-01,86
FH,L1J2J,AK,2017-05-01,84
FH,L1J2J,AK,2017-06-01,114
FH,L1J2J,AK,2017-07-01,95
FH,L1J2J,AK,2017-08-01,84
FH,L1J2J,AK,2017-09-01,89
FH,L1J2J,AK,2017-10-01,92
FH,L1J2J,AK,2017-11-01,86
FH,L1J2J,AK,2017-12-01,137
FH,L1J2J,AK,2018-01-01,124
FH,L1J2J,AK,2018-02-01,103
FH,L1J2J,AK,2018-03-01,104
FH,L1J2J,AK,2018-04-01,76
FH,L1J2J,AK,2018-05-01,76
FH,L1J2J,AK,2018-06-01,81
FH,L1J2J,AK,2018-07-01,61
FH,L1J2J,AK,2018-08-01,70
FH,L1J2J,AK,2018-09-01,64
FH,L1J2J,AK,2018-10-01,91
FH,L1J2J,AK,2018-11-01,57
FH,L1J2J,AK,2018-12-01,103
FH,L1J2J,AK,2019-01-01,68
FH,L1J2J,AK,2019-02-01,56
FH,L1J2J,AK,2019-03-01,86
FH,L1J2J,AK,2019-04-01,79
FH,L1J2J,AK,2019-05-01,64
FH,L1J2J,AK,2019-06-01,70
FH,L1J2J,AK,2019-07-01,107
FH,L1J2J,AK,2019-08-01,60
FH,L1J2J,AK,2019-09-01,94
FH,L1J2J,AK,2019-10-01,104
FH,L1J2J,AK,2019-11-01,76
FH,L1J2J,AK,2019-12-01,179
FH,L1J2J,AK,2020-01-01,110
FH,L1J2J,AK,2020-02-01,89
FH,L1J2J,AK,2020-03-01,107
FH,L1J2J,AK,2020-04-01,119
FH,L1J2J,AK,2020-05-01,71
FH,L1J2J,AK,2020-06-01,95
FH,L1J2J,AK,2020-07-01,105
FH,L1J2J,AK,2020-08-01,78
FH,L1J2J,AK,2020-09-01,147
FH,L1J2J,AK,2020-10-01,137
FH,L1J2J,AK,2020-11-01,93
FH,L1J2J,AK,2020-12-01,200
FH,L1J2J,AK,2021-01-01,158
FH,L1J2J,AK,2021-02-01,130
FH,L1J2J,AK,2021-03-01,174
FH,L1J2J,AK,2021-04-01,118
FH,L1J2J,AK,2021-05-01,65
FH,L1J2J,AK,2021-06-01,93
FH,L1J2J,AK,2021-07-01,102
FH,L1J2J,AK,2021-08-01,64
FH,L1J2J,AK,2021-09-01,88
FH,L1J2J,AK,2021-10-01,94
FH,L1J2J,AK,2021-11-01,67
FH,L1J2J,AK,2021-12-01,146
FH,L1J2J,AK,2022-01-01,103
FH,L1J2J,AK,2022-02-01,73
FH,L1J2J,AK,2022-03-01,77
FH,L1J2J,AK,2022-04-01,69
FH,L1J2J,AK,2022-05-01,55
FH,L1J2J,AK,2022-06-01,40
FH,L1J2J,AK,2022-07-01,36
FH,L1J2J,AK,2022-08-01,25
FH,L1J2J,AK,2022-09-01,30
FH,L1J2J,AK,2022-10-01,33
FH,L1J2J,AK,2022-11-01,24
FH,L1J2J,AK,2022-12-01,68
FH,L1J2J,AK,2023-01-01,35
FH,L1J2J,AK,2023-02-01,43
FH,L1J2J,AK,2023-03-01,47
FH,L1J2J,AK,2023-04-01,50
FH,L1J2J,AK,2023-05-01,34
FH,L1J2J,AK,2023-06-01,50
FH,L1J2J,AK,2023-07-01,48
FH,L1J2J,AK,2023-08-01,30
FH,L1J2J,AK,2023-09-01,45
FH,L1J2J,AK,2023-10-01,51
FH,L1J2J,AK,2023-11-01,60
FH,L1J2J,AK,2023-12-01,127
FH,L1J2J,AK,2024-01-01,153
FH,L1J2J,AK,2024-02-01,84
FH,L1J2J,AK,2024-03-01,188
FH,L1J2J,AK,2024-04-01,182
FH,L1J2J,AK,2024-05-01,91
FH,L1J2J,AK,2024-06-01,162
FH,L1J2J,AK,2024-07-01,94
FH,L1J2J,AK,2024-08-01,109
FH,L1J2J,AK,2024-09-01,100
FH,L1J2J,AK,2024-10-01,186
FH,L1J2J,AK,2024-11-01,179
FH,L1J2J,AK,2024-12-01,210
FH,L1J2J,AK,2025-01-01,138
FH,L1J2J,AK,2025-02-01,140
FH,L1J2J,AK,2025-03-01,111
FH,L1J2J,AK,2025-04-01,98
FH,L1J2J,AK,2025-05-01,86
FH,L1J2J,AK,2025-06-01,98
FH,L1J2J,AK,2025-07-01,99
FH,L1J2J,AK,2025-08-01,50
FH,L1J2J,AK,2025-09-01,70
FH,L1J2J,AK,2025-10-01,73
FH,L1J2J,AK,2025-11-01,74
FH,L1J2J,AK,2025-12-01,149
FH,L1J2J,AK,2026-01-01,125
FH,L1J2J,AK,2026-02-01,83
FH,L1J2J,AK,2026-03-01,54
FH,L1J2J,AK,2026-04-01,47
FH,L1J2J,AK,2026-05-01,36
FH,L1J2J,MP0,2009-05-01,1.81182113821138
FH,L1J2J,MP0,2009-06-01,1.84245884773663
FH,L1J2J,MP0,2009-07-01,1.87575396825397
FH,L1J2J,MP0,2009-08-01,1.98085526315789
FH,L1J2J,MP0,2009-09-01,1.9283064516129
FH,L1J2J,MP0,2009-10-01,1.92757575757576
FH,L1J2J,MP0,2009-11-01,1.9573
FH,L1J2J,MP0,2009-12-01,1.9195
FH,L1J2J,MP0,2010-01-01,1.9688
FH,L1J2J,MP0,2010-02-01,1.8255
FH,L1J2J,MP0,2010-03-01,1.793
FH,L1J2J,MP0,2010-04-01,2.028
FH,L1J2J,MP0,2010-05-01,1.9013
FH,L1J2J,MP0,2010-06-01,1.9313
FH,L1J2J,MP0,2010-07-01,2.1403
FH,L1J2J,MP0,2010-08-01,1.758
FH,L1J2J,MP0,2010-09-01,1.8866
FH,L1J2J,MP0,2010-10-01,2.0937
FH,L1J2J,MP0,2010-11-01,1.9429
FH,L1J2J,MP0,2010-12-01,1.8763
FH,L1J2J,MP0,2011-01-01,1.878
FH,L1J2J,MP0,2011-02-01,1.7746
FH,L1J2J,MP0,2011-03-01,1.8815
FH,L1J2J,MP0,2011-04-01,1.955
FH,L1J2J,MP0,2011-05-01,1.8934
FH,L1J2J,MP0,2011-06-01,1.9372
FH,L1J2J,MP0,2011-07-01,1.7812
FH,L1J2J,MP0,2011-08-01,1.8419
FH,L1J2J,MP0,2011-09-01,1.7376
FH,L1J2J,MP0,2011-10-01,1.6086
FH,L1J2J,MP0,2011-11-01,1.681
FH,L1J2J,MP0,2011-12-01,1.79
FH,L1J2J,MP0,2012-01-01,1.7021
FH,L1J2J,MP0,2012-02-01,1.7094
FH,L1J2J,MP0,2012-03-01,1.6203
FH,L1J2J,MP0,2012-04-01,1.5837
FH,L1J2J,MP0,2012-05-01,1.5492
FH,L1J2J,MP0,2012-06-01,1.5859
FH,L1J2J,MP0,2012-07-01,1.6537
FH,L1J2J,MP0,2012-08-01,1.7103
FH,L1J2J,MP0,2012-09-01,1.8007
FH,L1J2J,MP0,2012-10-01,1.6686
FH,L1J2J,MP0,2012-11-01,1.513
FH,L1J2J,MP0,2012-12-01,1.6084
FH,L1J2J,MP0,2013-01-01,1.4604
FH,L1J2J,MP0,2013-02-01,1.5802
FH,L1J2J,MP0,2013-03-01,1.5068
FH,L1J2J,MP0,2013-04-01,1.5274
FH,L1J2J,MP0,2013-05-01,1.468
FH,L1J2J,MP0,2013-06-01,1.6299
FH,L1J2J,MP0,2013-07-01,1.5575
FH,L1J2J,MP0,2013-08-01,1.6276
FH,L1J2J,MP0,2013-09-01,1.6931
FH,L1J2J,MP0,2013-10-01,1.6982
FH,L1J2J,MP0,2013-11-01,1.5874
FH,L1J2J,MP0,2013-12-01,1.4785
FH,L1J2J,MP0,2014-01-01,1.5204
FH,L1J2J,MP0,2014-02-01,1.5393
FH,L1J2J,MP0,2014-03-01,1.5715
FH,L1J2J,MP0,2014-04-01,1.5508
FH,L1J2J,MP0,2014-05-01,1.5444
FH,L1J2J,MP0,2014-06-01,1.4637
FH,L1J2J,MP0,2014-07-01,1.4765
FH,L1J2J,MP0,2014-08-01,1.5769
FH,L1J2J,MP0,2014-09-01,1.4294
FH,L1J2J,MP0,2014-10-01,1.5457
FH,L1J2J,MP0,2014-11-01,1.5666
FH,L1J2J,MP0,2014-12-01,1.4567
FH,L1J2J,MP0,2015-01-01,1.456
FH,L1J2J,MP0,2015-02-01,1.5575
FH,L1J2J,MP0,2015-03-01,1.4354
FH,L1J2J,MP0,2015-04-01,1.4393
FH,L1J2J,MP0,2015-05-01,1.4227
FH,L1J2J,MP0,2015-06-01,1.4701
FH,L1J2J,MP0,2015-07-01,1.6696
FH,L1J2J,MP0,2015-08-01,1.6593
FH,L1J2J,MP0,2015-09-01,1.3775
FH,L1J2J,MP0,2015-10-01,1.5535
FH,L1J2J,MP0,2015-11-01,1.4082
FH,L1J2J,MP0,2015-12-01,1.4151
FH,L1J2J,MP0,2016-01-01,1.3745
FH,L1J2J,MP0,2016-02-01,1.3729
FH,L1J2J,MP0,2016-03-01,1.3606
FH,L1J2J,MP0,2016-04-01,1.3442
FH,L1J2J,MP0,2016-05-01,1.2749
FH,L1J2J,MP0,2016-06-01,1.2668
FH,L1J2J,MP0,2016-07-01,1.2611
FH,L1J2J,MP0,2016-08-01,1.2045
FH,L1J2J,MP0,2016-09-01,1.2816
FH,L1J2J,MP0,2016-10-01,1.3184
FH,L1J2J,MP0,2016-11-01,1.2637
FH,L1J2J,MP0,2016-12-01,1.2771
FH,L1J2J,MP0,2017-01-01,1.2537
FH,L1J2J,MP0,2017-02-01,1.3258
FH,L1J2J,MP0,2017-03-01,1.2728
FH,L1J2J,MP0,2017-04-01,1.3166
FH,L1J2J,MP0,2017-05-01,1.3142
FH,L1J2J,MP0,2017-06-01,1.2934
FH,L1J2J,MP0,2017-07-01,1.2223
FH,L1J2J,MP0,2017-08-01,1.2908
FH,L1J2J,MP0,2017-09-01,1.2029
FH,L1J2J,MP0,2017-10-01,1.1528
FH,L1J2J,MP0,2017-11-01,1.2517
FH,L1J2J,MP0,2017-12-01,1.1923
FH,L1J2J,MP0,2018-01-01,1.2466
FH,L1J2J,MP0,2018-02-01,1.2522
FH,L1J2J,MP0,2018-03-01,1.1452
FH,L1J2J,MP0,2018-04-01,1.2597
FH,L1J2J,MP0,2018-05-01,1.2411
FH,L1J2J,MP0,2018-06-01,1.312
FH,L1J2J,MP0,2018-07-01,1.4516
FH,L1J2J,MP0,2018-08-01,1.2751
FH,L1J2J,MP0,2018-09-01,1.2511
FH,L1J2J,MP0,2018-10-01,1.3585
FH,L1J2J,MP0,2018-11-01,1.2857
FH,L1J2J,MP0,2018-12-01,1.2957
FH,L1J2J,MP0,2019-01-01,1.1417
FH,L1J2J,MP0,2019-02-01,1.283
FH,L1J2J,MP0,2019-03-01,1.2152
FH,L1J2J,MP0,2019-04-01,1.2585
FH,L1J2J,MP0,2019-05-01,1.3428
FH,L1J2J,MP0,2019-06-01,1.0952
FH,L1J2J,MP0,2019-07-01,1.2955
FH,L1J2J,MP0,2019-08-01,1.1377
FH,L1J2J,MP0,2019-09-01,1.0779
FH,L1J2J,MP0,2019-10-01,1.1164
FH,L1J2J,MP0,2019-11-01,1.0795
FH,L1J2J,MP0,2019-12-01,1.0653
FH,L1J2J,MP0,2020-01-01,1.1261
FH,L1J2J,MP0,2020-02-01,1.0596
FH,L1J2J,MP0,2020-03-01,1.0268
FH,L1J2J,MP0,2020-04-01,1.0275
FH,L1J2J,MP0,2020-05-01,1.0777
FH,L1J2J,MP0,2020-06-01,1.1156
FH,L1J2J,MP0,2020-07-01,1.0998000000000001
FH,L1J2J,MP0,2020-08-01,1.0987
FH,L1J2J,MP0,2020-09-01,1.0733
FH,L1J2J,MP0,2020-10-01,1.0666
FH,L1J2J,MP0,2020-11-01,1.0186
FH,L1J2J,MP0,2020-12-01,1.1077
FH,L1J2J,MP0,2021-01-01,1.1088
FH,L1J2J,MP0,2021-02-01,1.0437
FH,L1J2J,MP0,2021-03-01,1.0607
FH,L1J2J,MP0,2021-04-01,1.1557
FH,L1J2J,MP0,2021-05-01,1.0897
FH,L1J2J,MP0,2021-06-01,1.1835
FH,L1J2J,MP0,2021-07-01,1.1592
FH,L1J2J,MP0,2021-08-01,1.1098
FH,L1J2J,MP0,2021-09-01,1.1343
FH,L1J2J,MP0,2021-10-01,1.0931
FH,L1J2J,MP0,2021-11-01,1.1166
FH,L1J2J,MP0,2021-12-01,1.0757
FH,L1J2J,MP0,2022-01-01,1.0802
FH,L1J2J,MP0,2022-02-01,1.0644
FH,L1J2J,MP0,2022-03-01,1.1317
FH,L1J2J,MP0,2022-04-01,1.1309
FH,L1J2J,MP0,2022-05-01,1.2358
FH,L1J2J,MP0,2022-06-01,1.4632
FH,L1J2J,MP0,2022-07-01,1.7483
FH,L1J2J,MP0,2022-08-01,1.4524
FH,L1J2J,MP0,2022-09-01,1.7133
FH,L1J2J,MP0,2022-10-01,1.8145
FH,L1J2J,MP0,2022-11-01,1.6842
FH,L1J2J,MP0,2022-12-01,1.8938
FH,L1J2J,MP0,2023-01-01,2.1831
FH,L1J2J,MP0,2023-02-01,2.2155
FH,L1J2J,MP0,2023-03-01,2.3645
FH,L1J2J,MP0,2023-04-01,2.6578
FH,L1J2J,MP0,2023-05-01,2.5832
FH,L1J2J,MP0,2023-06-01,2.2569
FH,L1J2J,MP0,2023-07-01,2.4417
