D0,D1,date,value
IV,GBG,2003-10-01,201.0725454
IV,GBG,2004-01-01,203.0014829
IV,GBG,2004-04-01,202.8211127
IV,GBG,2004-07-01,200.8618635
IV,GBG,2004-10-01,197.9382859
IV,GBG,2005-01-01,200.3172865
IV,GBG,2005-04-01,197.3577241
IV,GBG,2005-07-01,197.5157245
IV,GBG,2005-10-01,194.888772
IV,GBG,2006-01-01,200.8587552
IV,GBG,2006-04-01,198.8979988
IV,GBG,2006-07-01,197.2236298
IV,GBG,2006-10-01,195.3560439
IV,GBG,2007-01-01,195.9020886
IV,GBG,2007-04-01,202.244163
IV,GBG,2007-07-01,203.882631
IV,GBG,2007-10-01,204.2919084
IV,GBG,2008-01-01,205.2251976
IV,GBG,2008-04-01,207.8630956
IV,GBG,2008-07-01,207.6953027
IV,GBG,2008-10-01,206.4424452
IV,GBG,2009-01-01,202.1514974
IV,GBG,2009-04-01,199.1374678
IV,GBG,2009-07-01,201.3556067
IV,GBG,2009-10-01,201.209363
IV,GBG,2010-01-01,201.6011157
IV,GBG,2010-04-01,202.5468828
IV,GBG,2010-07-01,199.2435345
IV,GBG,2010-10-01,198.257849
IV,GBG,2011-01-01,196.4080791
IV,GBG,2011-04-01,196.2262886
IV,GBG,2011-07-01,190.6028396
IV,GBG,2011-10-01,189.5909585
IV,GBG,2012-01-01,187.5847963
IV,GBG,2012-04-01,188.9149788
IV,GBG,2012-07-01,187.1717375
IV,GBG,2012-10-01,186.1812529
IV,GBG,2013-01-01,184.8009912
IV,GBG,2013-04-01,185.1394445
IV,GBG,2013-07-01,185.7408817
IV,GBG,2013-10-01,185.0338574
IV,GBG,2014-01-01,185.4751008
IV,GBG,2014-04-01,186.0076667
IV,GBG,2014-07-01,187.2289319
IV,GBG,2014-10-01,185.9499804
IV,GBG,2015-01-01,183.5331995
IV,GBG,2015-04-01,184.0148275
IV,GBG,2015-07-01,181.5360612
IV,GBG,2015-10-01,185.5120984
IV,GBG,2016-01-01,184.1001685
IV,GBG,2016-04-01,183.9393555
IV,GBG,2016-07-01,182.1515551
IV,GBG,2016-10-01,183.2485033
IV,GBG,2017-01-01,180.5467749
IV,GBG,2017-04-01,182.0325552
IV,GBG,2017-07-01,182.9123815
IV,GBG,2017-10-01,185.8943383
IV,GBG,2018-01-01,187.2169778
IV,GBG,2018-04-01,192.7848366
IV,GBG,2018-07-01,194.3495076
IV,GBG,2018-10-01,191.4386394
IV,GBG,2019-01-01,192.5799235
IV,GBG,2019-04-01,197.6479595
IV,GBG,2019-07-01,198.0959129
IV,GBG,2019-10-01,200.3867314
IV,GBG,2020-01-01,186.8743841
IV,GBG,2020-04-01,175.5735981
IV,GBG,2020-07-01,179.6961631
IV,GBG,2020-10-01,173.1380128
IV,GBG,2021-01-01,169.0587441
IV,GBG,2021-04-01,168.3844773
IV,GBG,2021-07-01,181.3637073
IV,GBG,2021-10-01,180.9071245
IV,GBG,2022-01-01,185.1775557
IV,GBG,2022-04-01,195.2771446
IV,GBG,2022-07-01,198.1427675
IV,GBG,2022-10-01,198.9985497
IV,GBG,2023-01-01,199.2503513
IV,GBG,2023-04-01,202.0023201
IV,GBG,2023-07-01,205.4316782
IV,GBG,2023-10-01,202.5491829
IV,GBG,2024-01-01,204.3106063
IV,GBG,2024-04-01,201.762486
IV,GBG,2024-07-01,198.2328551
IV,GBG,2024-10-01,202.4009464
IV,GBG,2025-01-01,199.0332204
IV,GBG,2025-04-01,198.7384728
IV,GBG,2025-07-01,199.8322983
IV,GBG,2025-10-01,202.2831095
IV,GS,1991-07-01,259.8168063
IV,GS,1991-10-01,260.95927
IV,GS,1992-01-01,261.3523803
IV,GS,1992-04-01,264.4870557
IV,GS,1992-07-01,259.0161241
IV,GS,1992-10-01,259.7089529
IV,GS,1993-01-01,260.6193042
IV,GS,1993-04-01,264.4734706
IV,GS,1993-07-01,266.3027762
IV,GS,1993-10-01,266.394373
IV,GS,1994-01-01,267.4387848
IV,GS,1994-04-01,268.3959093
IV,GS,1994-07-01,275.0697752
IV,GS,1994-10-01,275.7800183
IV,GS,1995-01-01,275.7984404
IV,GS,1995-04-01,275.5299337
IV,GS,1995-07-01,279.8255579
IV,GS,1995-10-01,281.2156536
IV,GS,1996-01-01,281.687235
IV,GS,1996-04-01,282.0820161
IV,GS,1996-07-01,284.7361833
IV,GS,1996-10-01,287.4776317
IV,GS,1997-01-01,288.5890638
IV,GS,1997-04-01,289.4885393
IV,GS,1997-07-01,290.5681731
IV,GS,1997-10-01,289.2170271
IV,GS,1998-01-01,290.7241407
IV,GS,1998-04-01,293.2892052
IV,GS,1998-07-01,294.3908612
IV,GS,1998-10-01,295.3447991
IV,GS,1999-01-01,295.6873496
IV,GS,1999-04-01,299.8278015
IV,GS,1999-07-01,302.4044213
IV,GS,1999-10-01,304.7425257
IV,GS,2000-01-01,308.1841373
IV,GS,2000-04-01,312.1337433
IV,GS,2000-07-01,315.4572151
IV,GS,2000-10-01,315.6312293
IV,GS,2001-01-01,318.3501709
IV,GS,2001-04-01,312.5139416
