item,date,value
100_7201,2006-11-01,82.6104
100_7201,2006-12-01,82.8918
100_7201,2007-01-01,82.8918
100_7201,2007-02-01,82.8918
100_7201,2007-03-01,82.8918
100_7201,2007-04-01,82.8918
100_7201,2007-05-01,82.8918
100_7201,2007-06-01,82.8918
100_7201,2007-07-01,82.8918
100_7201,2007-08-01,82.8918
100_7201,2007-09-01,82.8918
100_7201,2007-10-01,82.8918
100_7201,2007-11-01,82.8918
100_7201,2007-12-01,85.0989
100_7201,2008-01-01,85.3181
100_7201,2008-02-01,85.3181
100_7201,2008-03-01,85.3181
100_7201,2008-04-01,85.3181
100_7201,2008-05-01,85.3181
100_7201,2008-06-01,85.3181
100_7201,2008-07-01,85.3181
100_7201,2008-08-01,85.3181
100_7201,2008-09-01,85.3181
100_7201,2008-10-01,85.3181
100_7201,2008-11-01,85.3181
100_7201,2008-12-01,85.3181
100_7201,2009-01-01,85.5196
100_7201,2009-02-01,85.5196
100_7201,2009-03-01,85.5196
100_7201,2009-04-01,85.5196
100_7201,2009-05-01,85.5196
100_7201,2009-06-01,85.6283
100_7201,2009-07-01,85.6283
100_7201,2009-08-01,85.6283
100_7201,2009-09-01,85.6283
100_7201,2009-10-01,85.6283
100_7201,2009-11-01,85.6283
100_7201,2009-12-01,85.6283
100_7201,2010-01-01,85.8324
100_7201,2010-02-01,85.8324
100_7201,2010-03-01,85.8324
100_7201,2010-04-01,85.8324
100_7201,2010-05-01,85.8324
100_7201,2010-06-01,85.8324
100_7201,2010-07-01,85.9812
100_7201,2010-08-01,85.9812
100_7201,2010-09-01,85.9812
100_7201,2010-10-01,85.9812
100_7201,2010-11-01,85.9812
100_7201,2010-12-01,90.1785
100_7201,2011-01-01,90.2786
100_7201,2011-02-01,90.3794
100_7201,2011-03-01,90.3794
100_7201,2011-04-01,90.3794
100_7201,2011-05-01,90.3794
100_7201,2011-06-01,90.3794
100_7201,2011-07-01,90.3794
100_7201,2011-08-01,90.3794
100_7201,2011-09-01,90.3794
100_7201,2011-10-01,90.3794
100_7201,2011-11-01,90.3794
100_7201,2011-12-01,91.1966
100_7201,2012-01-01,91.1966
100_7201,2012-02-01,91.1966
100_7201,2012-03-01,91.1966
100_7201,2012-04-01,91.1966
100_7201,2012-05-01,91.1966
100_7201,2012-06-01,91.2338
100_7201,2012-07-01,91.3219
100_7201,2012-08-01,91.3219
100_7201,2012-09-01,91.3219
100_7201,2012-10-01,91.3219
100_7201,2012-11-01,91.3219
100_7201,2012-12-01,95.9408
100_7201,2013-01-01,95.9408
100_7201,2013-02-01,95.9408
100_7201,2013-03-01,95.9408
100_7201,2013-04-01,95.9408
100_7201,2013-05-01,95.9408
100_7201,2013-06-01,95.9408
100_7201,2013-07-01,95.9408
100_7201,2013-08-01,95.9408
100_7201,2013-09-01,95.9408
100_7201,2013-10-01,95.9408
100_7201,2013-11-01,95.9408
100_7201,2013-12-01,95.9408
100_7201,2014-01-01,95.9408
100_7201,2014-02-01,95.9408
100_7201,2014-03-01,95.9408
100_7201,2014-04-01,95.9408
100_7201,2014-05-01,95.9408
100_7201,2014-06-01,95.9408
100_7201,2014-07-01,95.9408
100_7201,2014-08-01,95.9408
100_7201,2014-09-01,95.9408
100_7201,2014-10-01,95.9408
100_7201,2014-11-01,95.9408
100_7201,2014-12-01,98.7961
100_7201,2015-01-01,98.7961
100_7201,2015-02-01,98.7961
100_7201,2015-03-01,98.7961
100_7201,2015-04-01,98.7961
100_7201,2015-05-01,98.7961
100_7201,2015-06-01,98.7961
100_7201,2015-07-01,98.7961
100_7201,2015-08-01,98.9921
100_7201,2015-09-01,98.9921
100_7201,2015-10-01,98.9921
100_7201,2015-11-01,98.9921
100_7201,2015-12-01,98.9921
100_7201,2016-01-01,98.9921
100_7201,2016-02-01,98.9921
100_7201,2016-03-01,98.9921
100_7201,2016-04-01,98.9921
100_7201,2016-05-01,98.9921
100_7201,2016-06-01,98.9921
100_7201,2016-07-01,98.9921
100_7201,2016-08-01,99.2155
100_7201,2016-09-01,99.2155
100_7201,2016-10-01,99.2155
100_7201,2016-11-01,99.2155
100_7201,2016-12-01,102.379
100_7201,2017-01-01,102.379
100_7201,2017-02-01,101.7905
100_7201,2017-03-01,101.7905
100_7201,2017-04-01,101.7905
100_7201,2017-05-01,101.7905
100_7201,2017-06-01,101.7905
100_7201,2017-07-01,101.7905
100_7201,2017-08-01,101.7905
100_7201,2017-09-01,101.7905
100_7201,2017-10-01,101.7905
100_7201,2017-11-01,101.7905
100_7201,2017-12-01,101.802
100_7201,2018-01-01,101.802
100_7201,2018-02-01,102.3853
100_7201,2018-03-01,102.3853
100_7201,2018-04-01,102.3853
100_7201,2018-05-01,102.3853
100_7201,2018-06-01,102.1849
100_7201,2018-07-01,102.1849
100_7201,2018-08-01,102.1849
100_7201,2018-09-01,102.1849
100_7201,2018-10-01,102.1849
100_7201,2018-11-01,102.1849
100_7201,2018-12-01,102.166
100_7201,2019-01-01,102.166
100_7201,2019-02-01,102.166
100_7201,2019-03-01,102.166
100_7201,2019-04-01,102.166
100_7201,2019-05-01,102.0978
100_7201,2019-06-01,100.9858
100_7201,2019-07-01,100.9858
100_7201,2019-08-01,100.395
100_7201,2019-09-01,100.395
100_7201,2019-10-01,99.8938
100_7201,2019-11-01,99.8938
100_7201,2019-12-01,100.1448
100_7201,2020-01-01,100.6598
100_7201,2020-02-01,100.672
100_7201,2020-03-01,100.672
100_7201,2020-04-01,100.672
100_7201,2020-05-01,100.7096
100_7201,2020-06-01,100
100_7201,2020-07-01,100
100_7201,2020-08-01,100
100_7201,2020-09-01,100
100_7201,2020-10-01,100
100_7201,2020-11-01,100
100_7201,2020-12-01,100
100_7201,2021-01-01,99.9712
100_7201,2021-02-01,100.0699
100_7201,2021-03-01,100.2566
100_7201,2021-04-01,99.9502
100_7201,2021-05-01,99.9877
100_7201,2021-06-01,100.158
100_7201,2021-07-01,100.4491
100_7201,2021-08-01,100.4027
100_7201,2021-09-01,100.443
100_7201,2021-10-01,100.2171
100_7201,2021-11-01,100.1389
100_7201,2021-12-01,100.0514
100_7201,2022-01-01,100.1088
100_7201,2022-02-01,100.0201
100_7201,2022-03-01,100.1692
100_7201,2022-04-01,100.1666
100_7201,2022-05-01,100.2955
100_7201,2022-06-01,100.2701
100_7201,2022-07-01,100.3726
100_7201,2022-08-01,100.2592
100_7201,2022-09-01,100.2138
100_7201,2022-10-01,100.2178
100_7201,2022-11-01,100.0772
100_7201,2022-12-01,99.996
100_7201,2023-01-01,99.9347
100_7201,2023-02-01,100.1618
100_7201,2023-03-01,100.3175
100_7201,2023-04-01,100.2458
100_7201,2023-05-01,100.2888
100_7201,2023-06-01,100.116
100_7201,2023-07-01,100.1433
100_7201,2023-08-01,100.1966
100_7201,2023-09-01,100.265
100_7201,2023-10-01,100.1687
100_7201,2023-11-01,99.6207
100_7201,2023-12-01,103.1742
100_7201,2024-01-01,103.3142
100_7201,2024-02-01,103.4901
100_7201,2024-03-01,103.442
100_7201,2024-04-01,103.4878
100_7201,2024-05-01,103.4529
100_7201,2024-06-01,103.3111
100_7201,2024-07-01,102.9148
100_7201,2024-08-01,103.4457
100_7201,2024-09-01,103.5173
100_7201,2024-10-01,103.4671
100_7201,2024-11-01,103.2668
100_7201,2024-12-01,102.8372
100_7201,2025-01-01,102.9149
100_7201,2025-02-01,102.8684
100_7201,2025-03-01,103.0713
100_7201,2025-04-01,102.9669
100_7201,2025-05-01,102.8947
100_7201,2025-06-01,103.0863
100_7201,2025-07-01,103.0238
100_7201,2025-08-01,102.9241
100_7201,2025-09-01,102.8732
100_7201,2025-10-01,102.8695
100_7201,2025-11-01,102.8668
100_7201,2025-12-01,102.2156
100_7210,1982-12-01,45.2571
100_7210,1983-01-01,45.2571
100_7210,1983-02-01,45.2571
100_7210,1983-03-01,45.2571
100_7210,1983-04-01,45.2571
100_7210,1983-05-01,49.8281
100_7210,1983-06-01,49.8281
100_7210,1983-07-01,49.8281
100_7210,1983-08-01,49.8281
100_7210,1983-09-01,49.8281
100_7210,1983-10-01,49.8281
100_7210,1983-11-01,49.8281
100_7210,1983-12-01,49.8281
100_7210,1984-01-01,49.8281
100_7210,1984-02-01,49.8281
100_7210,1984-03-01,49.8281
100_7210,1984-04-01,49.8281
100_7210,1984-05-01,49.8281
100_7210,1984-06-01,49.8281
100_7210,1984-07-01,49.8281
100_7210,1984-08-01,49.8281
100_7210,1984-09-01,49.8281
100_7210,1984-10-01,49.8281
100_7210,1984-11-01,49.8281
100_7210,1984-12-01,49.8281
100_7210,1985-01-01,49.8281
100_7210,1985-02-01,49.8281
100_7210,1985-03-01,49.8281
100_7210,1985-04-01,49.8281
100_7210,1985-05-01,52.4258
100_7210,1985-06-01,52.4258
100_7210,1985-07-01,52.4258
100_7210,1985-08-01,52.4258
100_7210,1985-09-01,52.4258
100_7210,1985-10-01,52.4258
100_7210,1985-11-01,52.4258
100_7210,1985-12-01,52.4258
100_7210,1986-01-01,52.4258
100_7210,1986-02-01,52.4258
100_7210,1986-03-01,52.4258
100_7210,1986-04-01,52.4258
100_7210,1986-05-01,52.4258
100_7210,1986-06-01,52.4258
100_7210,1986-07-01,52.4258
100_7210,1986-08-01,52.4258
100_7210,1986-09-01,52.4258
100_7210,1986-10-01,52.4258
100_7210,1986-11-01,52.4258
100_7210,1986-12-01,52.4258
100_7210,1987-01-01,51.1133
100_7210,1987-02-01,51.1133
100_7210,1987-03-01,51.1133
100_7210,1987-04-01,51.1133
100_7210,1987-05-01,51.1133
100_7210,1987-06-01,51.3396
100_7210,1987-07-01,51.3396
100_7210,1987-08-01,51.3396
100_7210,1987-09-01,51.3396
100_7210,1987-10-01,51.3396
100_7210,1987-11-01,51.3396
100_7210,1987-12-01,51.3396
100_7210,1988-01-01,51.3396
100_7210,1988-02-01,51.3396
100_7210,1988-03-01,51.3396
100_7210,1988-04-01,51.3396
100_7210,1988-05-01,51.3396
100_7210,1988-06-01,51.3396
100_7210,1988-07-01,51.3396
100_7210,1988-08-01,51.3396
100_7210,1988-09-01,51.3396
100_7210,1988-10-01,51.3396
100_7210,1988-11-01,51.3396
100_7210,1988-12-01,51.3396
100_7210,1989-01-01,51.3396
100_7210,1989-02-01,51.3396
100_7210,1989-03-01,51.3396
100_7210,1989-04-01,54.8154
100_7210,1989-05-01,54.8154
100_7210,1989-06-01,54.8154
100_7210,1989-07-01,54.8154
100_7210,1989-08-01,54.8154
100_7210,1989-09-01,54.8154
100_7210,1989-10-01,54.8154
100_7210,1989-11-01,54.8154
100_7210,1989-12-01,54.8154
100_7210,1990-01-01,54.933
100_7210,1990-02-01,54.933
100_7210,1990-03-01,54.933
100_7210,1990-04-01,54.933
100_7210,1990-05-01,55.3539
100_7210,1990-06-01,55.3539
100_7210,1990-07-01,55.3539
100_7210,1990-08-01,55.3539
100_7210,1990-09-01,55.3539
100_7210,1990-10-01,55.3539
100_7210,1990-11-01,55.3539
100_7210,1990-12-01,55.3539
100_7210,1991-01-01,55.8154
100_7210,1991-02-01,55.8154
100_7210,1991-03-01,55.8154
100_7210,1991-04-01,55.8154
100_7210,1991-05-01,61.7713
100_7210,1991-06-01,61.7713
100_7210,1991-07-01,61.7713
100_7210,1991-08-01,61.7713
100_7210,1991-09-01,61.7713
100_7210,1991-10-01,61.7713
100_7210,1991-11-01,61.7713
100_7210,1991-12-01,61.7713
100_7210,1992-01-01,62.5859
100_7210,1992-02-01,62.5859
100_7210,1992-03-01,62.5859
100_7210,1992-04-01,62.5859
100_7210,1992-05-01,67.9127
100_7210,1992-06-01,67.9127
100_7210,1992-07-01,67.9127
100_7210,1992-08-01,67.9127
100_7210,1992-09-01,67.9127
100_7210,1992-10-01,67.9127
100_7210,1992-11-01,67.9127
100_7210,1992-12-01,67.9127
100_7210,1993-01-01,68.2205
100_7210,1993-02-01,68.2205
100_7210,1993-03-01,68.2205
100_7210,1993-04-01,68.2205
100_7210,1993-05-01,69.9674
100_7210,1993-06-01,69.9674
100_7210,1993-07-01,69.9674
100_7210,1993-08-01,69.9674
100_7210,1993-09-01,69.9674
100_7210,1993-10-01,69.9674
100_7210,1993-11-01,69.9674
100_7210,1993-12-01,69.9674
100_7210,1994-01-01,69.9674
100_7210,1994-02-01,69.9674
100_7210,1994-03-01,69.9674
100_7210,1994-04-01,69.9674
100_7210,1994-05-01,69.9674
100_7210,1994-06-01,69.9674
100_7210,1994-07-01,69.9674
100_7210,1994-08-01,69.9674
100_7210,1994-09-01,69.9674
100_7210,1994-10-01,69.9674
100_7210,1994-11-01,69.9674
100_7210,1994-12-01,69.9674
100_7210,1995-01-01,74.1725
100_7210,1995-02-01,74.1725
100_7210,1995-03-01,74.1725
100_7210,1995-04-01,74.1725
100_7210,1995-05-01,74.1725
100_7210,1995-06-01,74.1725
100_7210,1995-07-01,74.1725
100_7210,1995-08-01,74.1725
100_7210,1995-09-01,74.1725
100_7210,1995-10-01,74.1725
100_7210,1995-11-01,74.1725
100_7210,1995-12-01,74.1725
100_7210,1996-01-01,74.1725
100_7210,1996-02-01,74.1725
100_7210,1996-03-01,74.1725
100_7210,1996-04-01,74.1725
100_7210,1996-05-01,74.1725
100_7210,1996-06-01,74.1725
100_7210,1996-07-01,74.1725
100_7210,1996-08-01,74.1725
100_7210,1996-09-01,74.1725
100_7210,1996-10-01,74.1725
100_7210,1996-11-01,74.1725
100_7210,1996-12-01,74.1725
100_7210,1997-01-01,74.1725
100_7210,1997-02-01,74.1725
100_7210,1997-03-01,74.1725
100_7210,1997-04-01,74.1725
100_7210,1997-05-01,74.1725
100_7210,1997-06-01,74.1725
100_7210,1997-07-01,74.1725
100_7210,1997-08-01,74.1725
100_7210,1997-09-01,74.1725
100_7210,1997-10-01,74.1725
100_7210,1997-11-01,74.1725
100_7210,1997-12-01,74.1725
100_7210,1998-01-01,74.1725
100_7210,1998-02-01,74.1725
100_7210,1998-03-01,74.1725
100_7210,1998-04-01,74.1725
100_7210,1998-05-01,74.1725
100_7210,1998-06-01,74.1725
100_7210,1998-07-01,74.1725
100_7210,1998-08-01,74.1725
100_7210,1998-09-01,74.1725
100_7210,1998-10-01,74.1725
100_7210,1998-11-01,74.1725
100_7210,1998-12-01,74.1725
100_7210,1999-01-01,75.9147
100_7210,1999-02-01,75.9147
100_7210,1999-03-01,75.9147
100_7210,1999-04-01,75.9147
100_7210,1999-05-01,75.9147
100_7210,1999-06-01,75.9147
100_7210,1999-07-01,75.9147
100_7210,1999-08-01,75.9147
100_7210,1999-09-01,75.9147
100_7210,1999-10-01,75.9147
100_7210,1999-11-01,75.9147
100_7210,1999-12-01,75.9147
100_7210,2000-01-01,75.9147
100_7210,2000-02-01,75.9147
100_7210,2000-03-01,75.9147
100_7210,2000-04-01,75.9147
100_7210,2000-05-01,75.9147
100_7210,2000-06-01,75.9147
100_7210,2000-07-01,75.9147
100_7210,2000-08-01,75.9147
100_7210,2000-09-01,75.9147
100_7210,2000-10-01,75.9147
100_7210,2000-11-01,75.9147
100_7210,2000-12-01,75.9147
100_7210,2001-01-01,75.9147
100_7210,2001-02-01,75.9147
100_7210,2001-03-01,75.9147
100_7210,2001-04-01,75.9147
100_7210,2001-05-01,75.9471
100_7210,2001-06-01,76.2346
100_7210,2001-07-01,76.2346
100_7210,2001-08-01,76.2346
100_7210,2001-09-01,76.2346
100_7210,2001-10-01,76.2346
100_7210,2001-11-01,76.2346
100_7210,2001-12-01,76.6466
100_7210,2002-01-01,76.6466
100_7210,2002-02-01,76.6466
100_7210,2002-03-01,76.6466
100_7210,2002-04-01,76.6466
100_7210,2002-05-01,80.0459
100_7210,2002-06-01,80.0459
100_7210,2002-07-01,80.0459
100_7210,2002-08-01,80.0459
100_7210,2002-09-01,80.0459
100_7210,2002-10-01,80.0459
100_7210,2002-11-01,80.0459
100_7210,2002-12-01,80.0459
100_7210,2003-01-01,80.0459
100_7210,2003-02-01,80.0459
100_7210,2003-03-01,80.0459
100_7210,2003-04-01,80.0459
100_7210,2003-05-01,80.0459
100_7210,2003-06-01,80.0459
100_7210,2003-07-01,80.0459
100_7210,2003-08-01,80.0459
100_7210,2003-09-01,80.0459
100_7210,2003-10-01,80.0459
100_7210,2003-11-01,80.0459
100_7210,2003-12-01,80.0459
100_7210,2004-01-01,80.0459
100_7210,2004-02-01,80.0459
100_7210,2004-03-01,80.0459
100_7210,2004-04-01,80.0459
100_7210,2004-05-01,80.0459
100_7210,2004-06-01,80.0459
100_7210,2004-07-01,80.0459
100_7210,2004-08-01,80.0459
100_7210,2004-09-01,80.0459
100_7210,2004-10-01,80.0459
100_7210,2004-11-01,80.0459
100_7210,2004-12-01,80.0459
100_7210,2005-01-01,83.1437
100_7210,2005-02-01,83.1437
100_7210,2005-03-01,83.1437
100_7210,2005-04-01,83.1437
100_7210,2005-05-01,83.1437
100_7210,2005-06-01,83.1437
100_7210,2005-07-01,83.1437
100_7210,2005-08-01,83.1437
100_7210,2005-09-01,83.1437
100_7210,2005-10-01,83.1437
100_7210,2005-11-01,83.1437
100_7210,2005-12-01,83.1437
100_7210,2006-01-01,83.1437
100_7210,2006-02-01,83.1437
100_7210,2006-03-01,83.1437
100_7210,2006-04-01,83.1437
100_7210,2006-05-01,83.1437
100_7210,2006-06-01,83.1437
100_7210,2006-07-01,83.1437
100_7210,2006-08-01,83.1437
100_7210,2006-09-01,83.1437
100_7210,2006-10-01,83.1437
100_7210,2006-11-01,83.1437
100_7210,2006-12-01,83.1437
100_7210,2007-01-01,83.1437
100_7210,2007-02-01,83.1437
100_7210,2007-03-01,83.1437
100_7210,2007-04-01,83.1437
100_7210,2007-05-01,83.1437
100_7210,2007-06-01,83.1437
100_7210,2007-07-01,83.1437
100_7210,2007-08-01,83.1437
100_7210,2007-09-01,83.1437
100_7210,2007-10-01,83.1437
100_7210,2007-11-01,83.1437
100_7210,2007-12-01,86.0454
100_7210,2008-01-01,86.0454
100_7210,2008-02-01,86.0454
100_7210,2008-03-01,86.0454
100_7210,2008-04-01,86.0454
100_7210,2008-05-01,86.0454
100_7210,2008-06-01,86.0454
100_7210,2008-07-01,86.0454
100_7210,2008-08-01,86.0454
100_7210,2008-09-01,86.0454
100_7210,2008-10-01,86.0454
100_7210,2008-11-01,86.0454
100_7210,2008-12-01,86.0454
100_7210,2009-01-01,86.0454
100_7210,2009-02-01,86.0454
100_7210,2009-03-01,86.0454
100_7210,2009-04-01,86.0454
100_7210,2009-05-01,86.0454
100_7210,2009-06-01,86.0454
100_7210,2009-07-01,86.0454
100_7210,2009-08-01,86.0454
100_7210,2009-09-01,86.0454
100_7210,2009-10-01,86.0454
100_7210,2009-11-01,86.0454
100_7210,2009-12-01,86.0454
100_7210,2010-01-01,86.0454
100_7210,2010-02-01,86.0454
100_7210,2010-03-01,86.0454
100_7210,2010-04-01,86.0454
100_7210,2010-05-01,86.0454
100_7210,2010-06-01,86.0454
100_7210,2010-07-01,86.0454
100_7210,2010-08-01,86.0454
100_7210,2010-09-01,86.0454
100_7210,2010-10-01,86.0454
100_7210,2010-11-01,86.0454
100_7210,2010-12-01,90.9841
100_7210,2011-01-01,90.9841
100_7210,2011-02-01,90.9841
100_7210,2011-03-01,90.9841
100_7210,2011-04-01,90.9841
100_7210,2011-05-01,90.9841
100_7210,2011-06-01,90.9841
100_7210,2011-07-01,90.9841
100_7210,2011-08-01,90.9841
100_7210,2011-09-01,90.9841
100_7210,2011-10-01,90.9841
100_7210,2011-11-01,90.9841
100_7210,2011-12-01,91.9031
100_7210,2012-01-01,91.9031
100_7210,2012-02-01,91.9031
100_7210,2012-03-01,91.9031
100_7210,2012-04-01,91.9031
100_7210,2012-05-01,91.9031
100_7210,2012-06-01,91.9031
100_7210,2012-07-01,91.9031
100_7210,2012-08-01,91.9031
100_7210,2012-09-01,91.9031
100_7210,2012-10-01,91.9031
100_7210,2012-11-01,91.9031
100_7210,2012-12-01,97.3805
100_7210,2013-01-01,97.3805
100_7210,2013-02-01,97.3805
100_7210,2013-03-01,97.3805
100_7210,2013-04-01,97.3805
100_7210,2013-05-01,97.3805
100_7210,2013-06-01,97.3805
100_7210,2013-07-01,97.3805
100_7210,2013-08-01,97.3805
100_7210,2013-09-01,97.3805
100_7210,2013-10-01,97.3805
100_7210,2013-11-01,97.3805
100_7210,2013-12-01,97.3805
100_7210,2014-01-01,97.3805
100_7210,2014-02-01,97.3805
100_7210,2014-03-01,97.3805
100_7210,2014-04-01,97.3805
100_7210,2014-05-01,97.3805
100_7210,2014-06-01,97.3805
100_7210,2014-07-01,97.3805
100_7210,2014-08-01,97.3805
100_7210,2014-09-01,97.3805
100_7210,2014-10-01,97.3805
100_7210,2014-11-01,97.3805
100_7210,2014-12-01,100.0195
100_7210,2015-01-01,100.0195
100_7210,2015-02-01,100.0195
100_7210,2015-03-01,100.0195
100_7210,2015-04-01,100.0195
100_7210,2015-05-01,100.0195
100_7210,2015-06-01,100.0195
100_7210,2015-07-01,100.0195
100_7210,2015-08-01,100.313
100_7210,2015-09-01,100.313
100_7210,2015-10-01,100.313
100_7210,2015-11-01,100.313
100_7210,2015-12-01,100.313
100_7210,2016-01-01,100.313
100_7210,2016-02-01,100.313
100_7210,2016-03-01,100.313
100_7210,2016-04-01,100.313
100_7210,2016-05-01,100.313
100_7210,2016-06-01,100.313
100_7210,2016-07-01,100.313
100_7210,2016-08-01,100.6569
100_7210,2016-09-01,100.6569
100_7210,2016-10-01,100.6569
100_7210,2016-11-01,100.6569
100_7210,2016-12-01,103.9395
100_7210,2017-01-01,103.9395
100_7210,2017-02-01,103.0051
100_7210,2017-03-01,103.0051
100_7210,2017-04-01,103.0051
100_7210,2017-05-01,103.0051
100_7210,2017-06-01,103.0051
100_7210,2017-07-01,103.0051
100_7210,2017-08-01,103.0051
100_7210,2017-09-01,103.0051
100_7210,2017-10-01,103.0051
100_7210,2017-11-01,103.0051
100_7210,2017-12-01,103.0051
100_7210,2018-01-01,103.0051
100_7210,2018-02-01,103.9395
100_7210,2018-03-01,103.9395
100_7210,2018-04-01,103.9395
100_7210,2018-05-01,103.9395
100_7210,2018-06-01,103.6203
100_7210,2018-07-01,103.6203
100_7210,2018-08-01,103.6203
100_7210,2018-09-01,103.6203
100_7210,2018-10-01,103.6203
100_7210,2018-11-01,103.6203
100_7210,2018-12-01,103.59
100_7210,2019-01-01,103.59
100_7210,2019-02-01,103.59
100_7210,2019-03-01,103.59
100_7210,2019-04-01,103.59
100_7210,2019-05-01,103.4781
100_7210,2019-06-01,101.6538
100_7210,2019-07-01,101.6538
100_7210,2019-08-01,100.6845
100_7210,2019-09-01,100.6845
100_7210,2019-10-01,99.8621
100_7210,2019-11-01,99.8621
100_7210,2019-12-01,100.2343
100_7210,2020-01-01,101.0681
100_7210,2020-02-01,101.0878
100_7210,2020-03-01,101.0878
100_7210,2020-04-01,101.0878
100_7210,2020-05-01,101.1486
100_7210,2020-06-01,100
100_7210,2020-07-01,100
100_7210,2020-08-01,100
100_7210,2020-09-01,100
100_7210,2020-10-01,100
100_7210,2020-11-01,100
100_7210,2020-12-01,100
100_7210,2021-01-01,100
100_7210,2021-02-01,100
100_7210,2021-03-01,100
100_7210,2021-04-01,100
100_7210,2021-05-01,100
100_7210,2021-06-01,100.3581
100_7210,2021-07-01,100.3581
100_7210,2021-08-01,100.3581
100_7210,2021-09-01,100.3581
100_7210,2021-10-01,100.3581
100_7210,2021-11-01,100.3581
100_7210,2021-12-01,100.512
100_7210,2022-01-01,100.512
100_7210,2022-02-01,100.512
100_7210,2022-03-01,100.512
100_7210,2022-04-01,100.512
100_7210,2022-05-01,100.512
100_7210,2022-06-01,100.512
100_7210,2022-07-01,100.512
100_7210,2022-08-01,100.512
100_7210,2022-09-01,100.512
100_7210,2022-10-01,100.512
100_7210,2022-11-01,100.512
100_7210,2022-12-01,100.6416
100_7210,2023-01-01,100.6416
100_7210,2023-02-01,100.6416
100_7210,2023-03-01,100.6416
100_7210,2023-04-01,100.6416
100_7210,2023-05-01,100.6416
100_7210,2023-06-01,100.4214
100_7210,2023-07-01,100.4214
100_7210,2023-08-01,100.4214
100_7210,2023-09-01,100.4214
100_7210,2023-10-01,100.4214
100_7210,2023-11-01,100.4214
100_7210,2023-12-01,104.0953
100_7210,2024-01-01,104.0953
100_7210,2024-02-01,104.0953
100_7210,2024-03-01,104.0953
100_7210,2024-04-01,104.0953
100_7210,2024-05-01,104.0953
100_7210,2024-06-01,104.0953
100_7210,2024-07-01,104.0953
100_7210,2024-08-01,104.0953
100_7210,2024-09-01,104.0953
100_7210,2024-10-01,104.0953
100_7210,2024-11-01,104.0953
100_7210,2024-12-01,104.8053
100_7210,2025-01-01,104.8053
100_7210,2025-02-01,104.8053
100_7210,2025-03-01,104.8053
100_7210,2025-04-01,104.8053
100_7210,2025-05-01,104.8053
100_7210,2025-06-01,104.8053
100_7210,2025-07-01,104.8053
100_7210,2025-08-01,104.8053
100_7210,2025-09-01,104.8053
100_7210,2025-10-01,104.8053
100_7210,2025-11-01,104.8053
100_7210,2025-12-01,104.2812
100_7220,1982-12-01,41.0925
100_7220,1983-01-01,43.1791
100_7220,1983-02-01,43.1791
100_7220,1983-03-01,43.1791
100_7220,1983-04-01,43.3394
100_7220,1983-05-01,43.3394
100_7220,1983-06-01,44.6511
100_7220,1983-07-01,45.2741
100_7220,1983-08-01,45.2741
100_7220,1983-09-01,45.2741
100_7220,1983-10-01,45.6981
100_7220,1983-11-01,45.6981
100_7220,1983-12-01,45.6981
100_7220,1984-01-01,45.9066
100_7220,1984-02-01,45.9066
100_7220,1984-03-01,45.9066
100_7220,1984-04-01,45.9269
100_7220,1984-05-01,45.9269
100_7220,1984-06-01,45.3349
100_7220,1984-07-01,45.3145
100_7220,1984-08-01,45.3145
100_7220,1984-09-01,46.8119
100_7220,1984-10-01,46.6268
100_7220,1984-11-01,46.6268
100_7220,1984-12-01,46.469
100_7220,1985-01-01,46.5604
100_7220,1985-02-01,46.5604
100_7220,1985-03-01,46.5604
100_7220,1985-04-01,45.1495
100_7220,1985-05-01,45.1043
100_7220,1985-06-01,45.1043
100_7220,1985-07-01,45.2532
100_7220,1985-08-01,45.2532
100_7220,1985-09-01,45.2532
100_7220,1985-10-01,45.2532
100_7220,1985-11-01,45.2532
100_7220,1985-12-01,45.2532
100_7220,1986-01-01,45.6134
100_7220,1986-02-01,45.6134
100_7220,1986-03-01,45.6134
100_7220,1986-04-01,45.5967
100_7220,1986-05-01,45.5967
100_7220,1986-06-01,45.5967
100_7220,1986-07-01,45.5748
100_7220,1986-08-01,45.5748
100_7220,1986-09-01,45.5748
100_7220,1986-10-01,45.473
100_7220,1986-11-01,45.473
100_7220,1986-12-01,45.473
100_7220,1987-01-01,45.7724
100_7220,1987-02-01,45.7724
100_7220,1987-03-01,45.7724
100_7220,1987-04-01,45.7954
100_7220,1987-05-01,45.7954
100_7220,1987-06-01,45.6032
100_7220,1987-07-01,45.5583
100_7220,1987-08-01,45.5583
100_7220,1987-09-01,45.5583
100_7220,1987-10-01,45.5583
100_7220,1987-11-01,45.5583
100_7220,1987-12-01,45.5583
100_7220,1988-01-01,45.3015
100_7220,1988-02-01,45.3015
100_7220,1988-03-01,45.3015
100_7220,1988-04-01,46.1973
100_7220,1988-05-01,46.1973
100_7220,1988-06-01,46.1973
100_7220,1988-07-01,46.3162
100_7220,1988-08-01,46.3162
100_7220,1988-09-01,46.3162
100_7220,1988-10-01,46.2186
100_7220,1988-11-01,46.3326
100_7220,1988-12-01,46.3326
100_7220,1989-01-01,46.3713
100_7220,1989-02-01,46.418
100_7220,1989-03-01,46.418
100_7220,1989-04-01,47.2452
100_7220,1989-05-01,47.2452
100_7220,1989-06-01,47.2452
100_7220,1989-07-01,47.2013
100_7220,1989-08-01,47.2013
100_7220,1989-09-01,47.2013
100_7220,1989-10-01,47.2013
