sector,sex,date,value
P_1,total,2025-01-01,111904.41081
P_1,total,2025-04-01,119654.29246
P_1,total,2025-07-01,121157.2114
P_1,total,2025-10-01,114803.92799
P_1_1,female,1991-04-01,60747
P_1_1,female,1991-07-01,62024
P_1_1,female,1991-10-01,59396
P_1_1,female,1992-01-01,57450
P_1_1,female,1992-04-01,58372
P_1_1,female,1992-07-01,59465
P_1_1,female,1992-10-01,58481
P_1_1,female,1993-01-01,58127
P_1_1,female,1993-04-01,61631
P_1_1,female,1993-07-01,63395
P_1_1,female,1993-10-01,59886
P_1_1,female,1994-01-01,57431
P_1_1,female,1994-04-01,59826
P_1_1,female,1994-07-01,60958
P_1_1,female,1994-10-01,56271
P_1_1,female,1995-01-01,52722
P_1_1,female,1995-04-01,54744
P_1_1,female,1995-07-01,56806
P_1_1,female,1995-10-01,55392
P_1_1,female,1996-01-01,54944
P_1_1,female,1996-04-01,56599
P_1_1,female,1996-07-01,57868
P_1_1,female,1996-10-01,57019
P_1_1,female,1997-01-01,56178
P_1_1,female,1997-04-01,56847
P_1_1,female,1997-07-01,57848
P_1_1,female,1997-10-01,57614
P_1_1,female,1998-01-01,57242
P_1_1,female,1998-04-01,58312
P_1_1,female,1998-07-01,59582
P_1_1,female,1998-10-01,59454
P_1_1,female,1999-01-01,59229
P_1_1,female,1999-04-01,60799
P_1_1,female,1999-07-01,61718
P_1_1,female,1999-10-01,60554
P_1_1,female,2000-01-01,59751
P_1_1,female,2000-04-01,60956
P_1_1,female,2000-07-01,61141
P_1_1,female,2000-10-01,58346
P_1_1,female,2001-01-01,55951
P_1_1,female,2001-04-01,56054
P_1_1,female,2001-07-01,56363
P_1_1,female,2001-10-01,54981
P_1_1,female,2002-01-01,54121
P_1_1,female,2002-04-01,55543
P_1_1,female,2002-07-01,56366
P_1_1,female,2002-10-01,55201
P_1_1,female,2003-01-01,54253
P_1_1,female,2003-04-01,54036
P_1_1,female,2003-07-01,53375
P_1_1,female,2003-10-01,51682
P_1_1,female,2004-01-01,50055
P_1_1,female,2004-04-01,49094
P_1_1,female,2004-07-01,48481
P_1_1,female,2004-10-01,47594
P_1_1,female,2005-01-01,46782
P_1_1,female,2005-04-01,47016
P_1_1,female,2005-07-01,47208
P_1_1,female,2005-10-01,46430
P_1_1,female,2006-01-01,45903
P_1_1,female,2006-04-01,46603
P_1_1,female,2006-07-01,47438
P_1_1,female,2006-10-01,47358
P_1_1,female,2007-01-01,47511
P_1_1,female,2007-04-01,49028
P_1_1,female,2007-07-01,50400
P_1_1,female,2007-10-01,50292
P_1_1,female,2008-01-01,50185
P_1_1,female,2008-04-01,51701
P_1_1,female,2008-07-01,52330
P_1_1,female,2008-10-01,50686
P_1_1,female,2009-01-01,49398
P_1_1,female,2009-04-01,49768
P_1_1,female,2009-07-01,49651
P_1_1,female,2009-10-01,48643
P_1_1,female,2010-01-01,49053.096953
P_1_1,female,2010-04-01,54630.228238
P_1_1,female,2010-07-01,56048.955703
P_1_1,female,2010-10-01,51792.418487
P_1_1,female,2011-01-01,54115.332459
P_1_1,female,2011-04-01,63160.88922
P_1_1,female,2011-07-01,57819.700288
P_1_1,female,2011-10-01,54751.402542
P_1_1,female,2012-01-01,59152.898309
P_1_1,female,2012-04-01,65206.143337
P_1_1,female,2012-07-01,64824.810121
P_1_1,female,2012-10-01,53599.075238
P_1_1,female,2013-01-01,48430.869128
P_1_1,female,2013-04-01,62476.479661
P_1_1,female,2013-07-01,66948.503462
P_1_1,female,2013-10-01,53570.237789
P_1_1,female,2014-01-01,52669.389812
P_1_1,female,2014-04-01,53833.780016
P_1_1,female,2014-07-01,61960.584115
P_1_1,female,2014-10-01,64934.419517
P_1_1,female,2015-01-01,63593.23041
P_1_1,female,2015-04-01,60108.208849
P_1_1,female,2015-07-01,62591.489223
P_1_1,female,2015-10-01,64343.10591
P_1_1,female,2016-01-01,64450.420841
P_1_1,female,2016-04-01,64948.830499
P_1_1,female,2016-07-01,62864.401067
P_1_1,female,2016-10-01,59965.272942
P_1_1,female,2017-01-01,51910.109944
P_1_1,female,2017-04-01,64564.467057
P_1_1,female,2017-07-01,63482.004786
P_1_1,female,2017-10-01,55147.095744
P_1_1,female,2018-01-01,53636.935159
P_1_1,female,2018-04-01,58807.414144
P_1_1,female,2018-07-01,61966.076999
P_1_1,female,2018-10-01,58178.992008
P_1_1,female,2019-01-01,55680.412286
P_1_1,female,2019-04-01,46711.279119
P_1_1,female,2019-07-01,45070.116456
P_1_1,female,2019-10-01,38650.670311
P_1_1,female,2020-01-01,42942.905592
P_1_1,female,2020-04-01,52569.633132
P_1_1,female,2020-07-01,50079.441121
P_1_1,female,2020-10-01,40870.000999
P_1_1,female,2021-01-01,41076.9121
P_1_1,female,2021-04-01,47129.751887
P_1_1,female,2021-07-01,42825.818314
P_1_1,female,2021-10-01,33131.721503
P_1_1,female,2022-01-01,32912.64781
P_1_1,female,2022-04-01,39567.319952
P_1_1,female,2022-07-01,37446.130581
P_1_1,female,2022-10-01,37551.424597
P_1_1,female,2023-01-01,34411.537983
P_1_1,female,2023-04-01,41629.839401
P_1_1,female,2023-07-01,41987.390558
P_1_1,female,2023-10-01,33115.966653
P_1_1,female,2024-01-01,38830.572029
P_1_1,female,2024-04-01,43032.042079
P_1_1,female,2024-07-01,41168.567992
P_1_1,female,2024-10-01,37658.812603
P_1_1,female,2025-01-01,34918.095288
P_1_1,female,2025-04-01,38071.206557
P_1_1,female,2025-07-01,38921.32104
P_1_1,female,2025-10-01,38821.665766
P_1_1,male,1991-04-01,101635
P_1_1,male,1991-07-01,106079
P_1_1,male,1991-10-01,102559
P_1_1,male,1992-01-01,97492
P_1_1,male,1992-04-01,100448
P_1_1,male,1992-07-01,105414
P_1_1,male,1992-10-01,103033
P_1_1,male,1993-01-01,100056
P_1_1,male,1993-04-01,106716
P_1_1,male,1993-07-01,112475
P_1_1,male,1993-10-01,106130
P_1_1,male,1994-01-01,99810
P_1_1,male,1994-04-01,103512
P_1_1,male,1994-07-01,108808
P_1_1,male,1994-10-01,105543
P_1_1,male,1995-01-01,101231
P_1_1,male,1995-04-01,105184
P_1_1,male,1995-07-01,110043
P_1_1,male,1995-10-01,110438
P_1_1,male,1996-01-01,110871
P_1_1,male,1996-04-01,115275
P_1_1,male,1996-07-01,118194
P_1_1,male,1996-10-01,115424
P_1_1,male,1997-01-01,113153
P_1_1,male,1997-04-01,114621
P_1_1,male,1997-07-01,115865
P_1_1,male,1997-10-01,113678
P_1_1,male,1998-01-01,111951
P_1_1,male,1998-04-01,114125
P_1_1,male,1998-07-01,116220
P_1_1,male,1998-10-01,114660
P_1_1,male,1999-01-01,113519
P_1_1,male,1999-04-01,117272
P_1_1,male,1999-07-01,118455
P_1_1,male,1999-10-01,112721
P_1_1,male,2000-01-01,108122
P_1_1,male,2000-04-01,108243
P_1_1,male,2000-07-01,108322
P_1_1,male,2000-10-01,104143
P_1_1,male,2001-01-01,100338
P_1_1,male,2001-04-01,101305
P_1_1,male,2001-07-01,102764
P_1_1,male,2001-10-01,100875
P_1_1,male,2002-01-01,99491
P_1_1,male,2002-04-01,102907
P_1_1,male,2002-07-01,105330
P_1_1,male,2002-10-01,103324
P_1_1,male,2003-01-01,101734
P_1_1,male,2003-04-01,102856
P_1_1,male,2003-07-01,103284
P_1_1,male,2003-10-01,101153
P_1_1,male,2004-01-01,98984
P_1_1,male,2004-04-01,98865
P_1_1,male,2004-07-01,99616
P_1_1,male,2004-10-01,99071
P_1_1,male,2005-01-01,98590
P_1_1,male,2005-04-01,100837
P_1_1,male,2005-07-01,102495
P_1_1,male,2005-10-01,100776
P_1_1,male,2006-01-01,99302
P_1_1,male,2006-04-01,101147
P_1_1,male,2006-07-01,103260
P_1_1,male,2006-10-01,102500
P_1_1,male,2007-01-01,101906
P_1_1,male,2007-04-01,104584
P_1_1,male,2007-07-01,106910
P_1_1,male,2007-10-01,105504
P_1_1,male,2008-01-01,103865
P_1_1,male,2008-04-01,105602
P_1_1,male,2008-07-01,106400
P_1_1,male,2008-10-01,102669
P_1_1,male,2009-01-01,99005
P_1_1,male,2009-04-01,98882
P_1_1,male,2009-07-01,99998
P_1_1,male,2009-10-01,100533
P_1_1,male,2010-01-01,99349.48552
P_1_1,male,2010-04-01,95765.333238
P_1_1,male,2010-07-01,104077.7433
P_1_1,male,2010-10-01,111352.67851
P_1_1,male,2011-01-01,96954.693106
P_1_1,male,2011-04-01,102087.65068
P_1_1,male,2011-07-01,105168.70437
P_1_1,male,2011-10-01,108060.0891
P_1_1,male,2012-01-01,102483.30168
P_1_1,male,2012-04-01,99684.704723
P_1_1,male,2012-07-01,99209.954276
P_1_1,male,2012-10-01,104386.35134
P_1_1,male,2013-01-01,100579.19266
P_1_1,male,2013-04-01,97883.266763
P_1_1,male,2013-07-01,110367.794
P_1_1,male,2013-10-01,116979.03356
P_1_1,male,2014-01-01,108268.48111
P_1_1,male,2014-04-01,114222.87079
P_1_1,male,2014-07-01,112346.61694
P_1_1,male,2014-10-01,111486.55272
P_1_1,male,2015-01-01,96892.95514
P_1_1,male,2015-04-01,102822.51109
P_1_1,male,2015-07-01,106974.91092
P_1_1,male,2015-10-01,106267.03522
P_1_1,male,2016-01-01,100936.30282
P_1_1,male,2016-04-01,102515.57384
P_1_1,male,2016-07-01,103509.16522
P_1_1,male,2016-10-01,98743.108247
P_1_1,male,2017-01-01,91730.822889
P_1_1,male,2017-04-01,92928.443311
P_1_1,male,2017-07-01,100919.46462
P_1_1,male,2017-10-01,100362.29787
P_1_1,male,2018-01-01,89927.777055
P_1_1,male,2018-04-01,101150.24972
P_1_1,male,2018-07-01,94609.520357
P_1_1,male,2018-10-01,91471.757766
P_1_1,male,2019-01-01,88912.076472
P_1_1,male,2019-04-01,88626.333569
P_1_1,male,2019-07-01,85485.537159
P_1_1,male,2019-10-01,81807.684206
P_1_1,male,2020-01-01,84461.247649
P_1_1,male,2020-04-01,89966.701468
P_1_1,male,2020-07-01,89485.191238
P_1_1,male,2020-10-01,79062.725927
P_1_1,male,2021-01-01,73939.992624
P_1_1,male,2021-04-01,83391.425035
P_1_1,male,2021-07-01,85898.909346
P_1_1,male,2021-10-01,77559.635839
P_1_1,male,2022-01-01,66053.524951
P_1_1,male,2022-04-01,71969.694559
P_1_1,male,2022-07-01,89703.499298
P_1_1,male,2022-10-01,84760.320477
P_1_1,male,2023-01-01,73474.863767
P_1_1,male,2023-04-01,81568.117818
P_1_1,male,2023-07-01,92349.859359
P_1_1,male,2023-10-01,91365.514121
P_1_1,male,2024-01-01,77898.364532
P_1_1,male,2024-04-01,81126.577135
P_1_1,male,2024-07-01,92178.175085
P_1_1,male,2024-10-01,88754.64285
P_1_1,male,2025-01-01,76986.315518
P_1_1,male,2025-04-01,81583.085899
P_1_1,male,2025-07-01,82235.890362
P_1_1,male,2025-10-01,75982.262227
P_1_1,total,1991-04-01,162382
P_1_1,total,1991-07-01,168103
P_1_1,total,1991-10-01,161955
P_1_1,total,1992-01-01,154943
P_1_1,total,1992-04-01,158820
P_1_1,total,1992-07-01,164879
P_1_1,total,1992-10-01,161514
P_1_1,total,1993-01-01,158183
P_1_1,total,1993-04-01,168347
P_1_1,total,1993-07-01,175870
P_1_1,total,1993-10-01,166015
P_1_1,total,1994-01-01,157242
P_1_1,total,1994-04-01,163338
P_1_1,total,1994-07-01,169766
P_1_1,total,1994-10-01,161814
P_1_1,total,1995-01-01,153953
P_1_1,total,1995-04-01,159929
P_1_1,total,1995-07-01,166849
P_1_1,total,1995-10-01,165830
P_1_1,total,1996-01-01,165815
P_1_1,total,1996-04-01,171874
P_1_1,total,1996-07-01,176061
P_1_1,total,1996-10-01,172443
P_1_1,total,1997-01-01,169330
P_1_1,total,1997-04-01,171468
P_1_1,total,1997-07-01,173713
P_1_1,total,1997-10-01,171292
P_1_1,total,1998-01-01,169193
P_1_1,total,1998-04-01,172437
P_1_1,total,1998-07-01,175802
P_1_1,total,1998-10-01,174115
P_1_1,total,1999-01-01,172748
P_1_1,total,1999-04-01,178071
P_1_1,total,1999-07-01,180173
P_1_1,total,1999-10-01,173275
P_1_1,total,2000-01-01,167873
P_1_1,total,2000-04-01,169199
P_1_1,total,2000-07-01,169463
P_1_1,total,2000-10-01,162488
P_1_1,total,2001-01-01,156288
P_1_1,total,2001-04-01,157359
P_1_1,total,2001-07-01,159127
P_1_1,total,2001-10-01,155856
P_1_1,total,2002-01-01,153612
P_1_1,total,2002-04-01,158449
P_1_1,total,2002-07-01,161697
P_1_1,total,2002-10-01,158525
P_1_1,total,2003-01-01,155986
P_1_1,total,2003-04-01,156892
P_1_1,total,2003-07-01,156660
P_1_1,total,2003-10-01,152835
P_1_1,total,2004-01-01,149039
P_1_1,total,2004-04-01,147958
P_1_1,total,2004-07-01,148097
P_1_1,total,2004-10-01,146665
P_1_1,total,2005-01-01,145373
P_1_1,total,2005-04-01,147853
P_1_1,total,2005-07-01,149703
P_1_1,total,2005-10-01,147207
P_1_1,total,2006-01-01,145205
P_1_1,total,2006-04-01,147751
P_1_1,total,2006-07-01,150698
P_1_1,total,2006-10-01,149858
P_1_1,total,2007-01-01,149417
P_1_1,total,2007-04-01,153612
P_1_1,total,2007-07-01,157309
P_1_1,total,2007-10-01,155796
P_1_1,total,2008-01-01,154050
P_1_1,total,2008-04-01,157303
P_1_1,total,2008-07-01,158730
P_1_1,total,2008-10-01,153355
P_1_1,total,2009-01-01,148404
P_1_1,total,2009-04-01,148650
P_1_1,total,2009-07-01,149650
P_1_1,total,2009-10-01,149176
P_1_1,total,2010-01-01,148402.58247
P_1_1,total,2010-04-01,150395.56148
P_1_1,total,2010-07-01,160126.69901
P_1_1,total,2010-10-01,163145.09699
P_1_1,total,2011-01-01,151070.02557
P_1_1,total,2011-04-01,165248.5399
P_1_1,total,2011-07-01,162988.40466
P_1_1,total,2011-10-01,162811.49165
P_1_1,total,2012-01-01,161636.19999
P_1_1,total,2012-04-01,164890.84806
P_1_1,total,2012-07-01,164034.7644
P_1_1,total,2012-10-01,157985.42658
P_1_1,total,2013-01-01,149010.06178
P_1_1,total,2013-04-01,160359.74642
P_1_1,total,2013-07-01,177316.29747
P_1_1,total,2013-10-01,170549.27135
P_1_1,total,2014-01-01,160937.87092
P_1_1,total,2014-04-01,168056.6508
P_1_1,total,2014-07-01,174307.20106
P_1_1,total,2014-10-01,176420.97224
P_1_1,total,2015-01-01,160486.18555
P_1_1,total,2015-04-01,162930.71994
P_1_1,total,2015-07-01,169566.40015
P_1_1,total,2015-10-01,170610.14113
P_1_1,total,2016-01-01,165386.72366
P_1_1,total,2016-04-01,167464.40434
P_1_1,total,2016-07-01,166373.56629
P_1_1,total,2016-10-01,158708.38119
P_1_1,total,2017-01-01,143640.93283
P_1_1,total,2017-04-01,157492.91037
P_1_1,total,2017-07-01,164401.46941
P_1_1,total,2017-10-01,155509.39361
P_1_1,total,2018-01-01,143564.71221
P_1_1,total,2018-04-01,159957.66387
P_1_1,total,2018-07-01,156575.59736
P_1_1,total,2018-10-01,149650.74977
P_1_1,total,2019-01-01,144592.48876
P_1_1,total,2019-04-01,135337.61269
P_1_1,total,2019-07-01,130555.65362
P_1_1,total,2019-10-01,120458.35452
P_1_1,total,2020-01-01,127404.15324
P_1_1,total,2020-04-01,142536.3346
P_1_1,total,2020-07-01,139564.63236
P_1_1,total,2020-10-01,119932.72693
P_1_1,total,2021-01-01,115016.90472
P_1_1,total,2021-04-01,130521.17692
P_1_1,total,2021-07-01,128724.72766
P_1_1,total,2021-10-01,110691.35734
P_1_1,total,2022-01-01,98966.172761
P_1_1,total,2022-04-01,111537.01451
P_1_1,total,2022-07-01,127149.62988
P_1_1,total,2022-10-01,122311.74507
P_1_1,total,2023-01-01,107886.40175
P_1_1,total,2023-04-01,123197.95722
P_1_1,total,2023-07-01,134337.24992
P_1_1,total,2023-10-01,124481.48077
P_1_1,total,2024-01-01,116728.93656
P_1_1,total,2024-04-01,124158.61921
P_1_1,total,2024-07-01,133346.74308
P_1_1,total,2024-10-01,126413.45545
P_1_1,total,2025-01-01,111904.41081
P_1_1,total,2025-04-01,119654.29246
P_1_1,total,2025-07-01,121157.2114
P_1_1,total,2025-10-01,114803.92799
P_2,female,1991-04-01,280520
P_2,female,1991-07-01,274616
P_2,female,1991-10-01,268704
P_2,female,1992-01-01,266801
P_2,female,1992-04-01,265804
P_2,female,1992-07-01,261272
P_2,female,1992-10-01,254896
P_2,female,1993-01-01,252962
P_2,female,1993-04-01,254847
P_2,female,1993-07-01,255372
P_2,female,1993-10-01,251688
P_2,female,1994-01-01,247165
P_2,female,1994-04-01,244734
P_2,female,1994-07-01,245737
P_2,female,1994-10-01,245643
P_2,female,1995-01-01,242575
P_2,female,1995-04-01,240632
P_2,female,1995-07-01,241442
P_2,female,1995-10-01,242716
P_2,female,1996-01-01,240148
P_2,female,1996-04-01,236313
P_2,female,1996-07-01,234838
P_2,female,1996-10-01,232361
P_2,female,1997-01-01,228970
P_2,female,1997-04-01,229827
P_2,female,1997-07-01,230926
P_2,female,1997-10-01,227947
P_2,female,1998-01-01,226482
P_2,female,1998-04-01,226819
P_2,female,1998-07-01,227096
P_2,female,1998-10-01,225132
P_2,female,1999-01-01,221728
P_2,female,1999-04-01,220138
P_2,female,1999-07-01,219687
P_2,female,1999-10-01,218757
P_2,female,2000-01-01,215943
P_2,female,2000-04-01,215266
P_2,female,2000-07-01,219403
P_2,female,2000-10-01,221991
P_2,female,2001-01-01,222161
P_2,female,2001-04-01,224143
P_2,female,2001-07-01,228273
P_2,female,2001-10-01,228604
P_2,female,2002-01-01,226491
P_2,female,2002-04-01,226028
P_2,female,2002-07-01,225951
P_2,female,2002-10-01,224157
P_2,female,2003-01-01,219732
P_2,female,2003-04-01,218658
P_2,female,2003-07-01,218284
P_2,female,2003-10-01,216039
P_2,female,2004-01-01,214751
P_2,female,2004-04-01,214315
P_2,female,2004-07-01,216352
P_2,female,2004-10-01,217213
P_2,female,2005-01-01,217252
P_2,female,2005-04-01,219649
P_2,female,2005-07-01,222354
P_2,female,2005-10-01,224471
P_2,female,2006-01-01,224297
P_2,female,2006-04-01,225860
P_2,female,2006-07-01,229871
P_2,female,2006-10-01,232017
P_2,female,2007-01-01,232221
P_2,female,2007-04-01,233465
P_2,female,2007-07-01,235977
P_2,female,2007-10-01,238083
P_2,female,2008-01-01,239853
P_2,female,2008-04-01,241711
P_2,female,2008-07-01,243511
P_2,female,2008-10-01,242721
P_2,female,2009-01-01,240139
P_2,female,2009-04-01,237638
P_2,female,2009-07-01,235499
P_2,female,2009-10-01,232895
P_2,female,2010-01-01,230303.40523
P_2,female,2010-04-01,229815.84829
P_2,female,2010-07-01,230842.23807
P_2,female,2010-10-01,233686.58999
P_2,female,2011-01-01,236296.17834
P_2,female,2011-04-01,238855.09191
P_2,female,2011-07-01,239193.72648
P_2,female,2011-10-01,242559.02512
P_2,female,2012-01-01,241793.29586
P_2,female,2012-04-01,240280.58225
P_2,female,2012-07-01,242575.71735
P_2,female,2012-10-01,240323.11645
P_2,female,2013-01-01,239524.75778
P_2,female,2013-04-01,238574.45521
P_2,female,2013-07-01,240424.37019
P_2,female,2013-10-01,243195.80678
P_2,female,2014-01-01,242734.93281
P_2,female,2014-04-01,246104.59746
P_2,female,2014-07-01,245360.6051
P_2,female,2014-10-01,249511.13217
P_2,female,2015-01-01,247646.34439
P_2,female,2015-04-01,246546.09409
P_2,female,2015-07-01,243080.82194
P_2,female,2015-10-01,244565.12116
P_2,female,2016-01-01,245553.19891
P_2,female,2016-04-01,242359.34223
P_2,female,2016-07-01,242618.59444
P_2,female,2016-10-01,242424.8311
P_2,female,2017-01-01,240959.70005
P_2,female,2017-04-01,239859.83867
P_2,female,2017-07-01,239916.49161
P_2,female,2017-10-01,240784.46698
P_2,female,2018-01-01,241930.27751
P_2,female,2018-04-01,239970.86759
P_2,female,2018-07-01,243985.11451
P_2,female,2018-10-01,242479.59213
P_2,female,2019-01-01,241318.50475
P_2,female,2019-04-01,244919.64879
P_2,female,2019-07-01,247121.04725
P_2,female,2019-10-01,247084.09438
P_2,female,2020-01-01,244792.16946
P_2,female,2020-04-01,238664.28878
P_2,female,2020-07-01,240976.85886
P_2,female,2020-10-01,243820.22701
P_2,female,2021-01-01,237965.01458
P_2,female,2021-04-01,236472.24298
P_2,female,2021-07-01,241097.90121
P_2,female,2021-10-01,245866.94245
P_2,female,2022-01-01,241375.36972
P_2,female,2022-04-01,241175.52099
P_2,female,2022-07-01,241730.49694
P_2,female,2022-10-01,245353.77162
P_2,female,2023-01-01,246641.65428
P_2,female,2023-04-01,247475.44786
P_2,female,2023-07-01,246490.15497
P_2,female,2023-10-01,248175.52518
P_2,female,2024-01-01,246613.0249
P_2,female,2024-04-01,248771.61773
P_2,female,2024-07-01,248471.85725
P_2,female,2024-10-01,249746.4933
P_2,female,2025-01-01,249321.5677
P_2,female,2025-04-01,249779.04674
P_2,female,2025-07-01,250494.1804
P_2,female,2025-10-01,248055.27279
P_2,male,1991-04-01,918278
P_2,male,1991-07-01,924074
P_2,male,1991-10-01,890377
P_2,male,1992-01-01,866419
P_2,male,1992-04-01,882807
P_2,male,1992-07-01,890504
P_2,male,1992-10-01,864627
P_2,male,1993-01-01,836585
P_2,male,1993-04-01,846212
P_2,male,1993-07-01,858468
P_2,male,1993-10-01,841497
P_2,male,1994-01-01,820153
P_2,male,1994-04-01,822467
P_2,male,1994-07-01,835412
P_2,male,1994-10-01,829275
P_2,male,1995-01-01,814775
P_2,male,1995-04-01,817652
P_2,male,1995-07-01,825883
P_2,male,1995-10-01,813129
P_2,male,1996-01-01,793008
P_2,male,1996-04-01,791430
P_2,male,1996-07-01,793142
P_2,male,1996-10-01,778456
P_2,male,1997-01-01,762369
P_2,male,1997-04-01,764460
P_2,male,1997-07-01,768687
P_2,male,1997-10-01,757934
P_2,male,1998-01-01,747374
P_2,male,1998-04-01,755249
P_2,male,1998-07-01,763245
P_2,male,1998-10-01,751921
P_2,male,1999-01-01,738470
P_2,male,1999-04-01,743806
P_2,male,1999-07-01,751763
P_2,male,1999-10-01,745435
P_2,male,2000-01-01,739551
P_2,male,2000-04-01,743922
P_2,male,2000-07-01,751504
P_2,male,2000-10-01,750268
P_2,male,2001-01-01,745479
P_2,male,2001-04-01,752618
P_2,male,2001-07-01,760327
P_2,male,2001-10-01,752508
P_2,male,2002-01-01,738326
P_2,male,2002-04-01,737270
P_2,male,2002-07-01,743235
P_2,male,2002-10-01,737951
P_2,male,2003-01-01,727386
P_2,male,2003-04-01,730207
P_2,male,2003-07-01,736472
P_2,male,2003-10-01,732683
P_2,male,2004-01-01,725201
P_2,male,2004-04-01,725602
P_2,male,2004-07-01,735520
P_2,male,2004-10-01,734150
P_2,male,2005-01-01,722791
P_2,male,2005-04-01,724859
P_2,male,2005-07-01,738398
P_2,male,2005-10-01,740881
P_2,male,2006-01-01,735145
P_2,male,2006-04-01,743698
P_2,male,2006-07-01,760332
P_2,male,2006-10-01,764666
P_2,male,2007-01-01,762538
P_2,male,2007-04-01,769598
P_2,male,2007-07-01,779844
P_2,male,2007-10-01,779902
P_2,male,2008-01-01,774430
P_2,male,2008-04-01,776200
P_2,male,2008-07-01,785815
P_2,male,2008-10-01,785094
P_2,male,2009-01-01,775627
P_2,male,2009-04-01,775082
P_2,male,2009-07-01,777250
P_2,male,2009-10-01,770474
P_2,male,2010-01-01,760750.69968
P_2,male,2010-04-01,779131.774
P_2,male,2010-07-01,782919.48811
