D0,D1,D2,date,value
CHF,A,T,1991-07-01,259496.31741144194
CHF,A,T,1991-10-01,261086.59999999998
CHF,A,T,1992-01-01,261373.8648926933
CHF,A,T,1992-04-01,260809.6815107237
CHF,A,T,1992-07-01,258789.17141806203
CHF,A,T,1992-10-01,258086.80000000002
CHF,A,T,1993-01-01,258010.98200813236
CHF,A,T,1993-04-01,258353.3470972048
CHF,A,T,1993-07-01,258358.70230556428
CHF,A,T,1993-10-01,263380.4
CHF,A,T,1994-01-01,267484.1084892735
CHF,A,T,1994-04-01,271195.8728960118
CHF,A,T,1994-07-01,274989.3144067491
CHF,A,T,1994-10-01,278165
CHF,A,T,1995-01-01,277669.49950187636
CHF,A,T,1995-04-01,279773.30513386114
CHF,A,T,1995-07-01,281101.31440777116
CHF,A,T,1995-10-01,284979.9
CHF,A,T,1996-01-01,288519.23519526975
CHF,A,T,1996-04-01,292293.50512109
CHF,A,T,1996-07-01,295816.9769663834
CHF,A,T,1996-10-01,301796.799999999
CHF,A,T,1997-01-01,315829.0514943061
CHF,A,T,1997-04-01,330412.55242948944
CHF,A,T,1997-07-01,337999.2772527003
CHF,A,T,1997-10-01,347180.2
CHF,A,T,1998-01-01,354288.69901619194
CHF,A,T,1998-04-01,344971.1285948652
CHF,A,T,1998-07-01,318257.7222579648
CHF,A,T,1998-10-01,320285.346
CHF,A,T,1999-01-01,300109.181641389
CHF,A,T,1999-04-01,294115.04591197596
CHF,A,T,1999-07-01,293419.6158443105
CHF,A,T,1999-10-01,298156.90704345464
CHF,A,T,2000-01-01,313537.44545682234
CHF,A,T,2000-04-01,310447.8920290033
CHF,A,T,2000-07-01,315993.31619751797
CHF,A,T,2000-10-01,315243.89097220387
CHF,A,T,2001-01-01,330900.96548887476
CHF,A,T,2001-04-01,340526.6080429947
CHF,A,T,2001-07-01,327538.48885812034
CHF,A,T,2001-10-01,343255.970773551
CHF,A,T,2002-01-01,351885.0896447226
CHF,A,T,2002-04-01,344594.610000482
CHF,A,T,2002-07-01,341517.7234505608
CHF,A,T,2002-10-01,343191.98974721436
CHF,A,T,2003-01-01,361115.96959362633
CHF,A,T,2003-04-01,369812.1061358786
CHF,A,T,2003-07-01,371327.88124270114
CHF,A,T,2003-10-01,331438.88774387457
CHF,A,T,2004-01-01,342346.8674641428
CHF,A,T,2004-04-01,365539.60380888864
CHF,A,T,2004-07-01,373968.26995756244
CHF,A,T,2004-10-01,382436.44433219795
CHF,A,T,2005-01-01,388335.6763304848
CHF,A,T,2005-04-01,401711.2061750201
CHF,A,T,2005-07-01,411542.71228523785
CHF,A,T,2005-10-01,427762.7319946837
CHF,A,T,2006-01-01,455908.1230416768
CHF,A,T,2006-04-01,478391.204675246
CHF,A,T,2006-07-01,478594.6080041162
CHF,A,T,2006-10-01,497138.98370101425
CHF,A,T,2007-01-01,523900.86249775055
CHF,A,T,2007-04-01,557247.5680897973
CHF,A,T,2007-07-01,572599.1426653658
CHF,A,T,2007-10-01,578589.7083173061
CHF,A,T,2008-01-01,625794.873064843
CHF,A,T,2008-04-01,637034.0068695426
CHF,A,T,2008-07-01,648936.793939862
CHF,A,T,2008-10-01,619600.2601019817
CHF,A,T,2009-01-01,597553.7872730327
CHF,A,T,2009-04-01,589014.2207128092
CHF,A,T,2009-07-01,593010.7809703094
CHF,A,T,2009-10-01,581233.9967633858
CHF,A,T,2010-01-01,588106.2349442127
CHF,A,T,2010-04-01,572601.9216225209
CHF,A,T,2010-07-01,574270.2776141466
CHF,A,T,2010-10-01,566867.10803425
CHF,A,T,2011-01-01,560407.871783754
CHF,A,T,2011-04-01,547051.6926167189
CHF,A,T,2011-07-01,554590.0726349729
CHF,A,T,2011-10-01,551235.4898115807
CHF,A,T,2012-01-01,533576.1179485874
CHF,A,T,2012-04-01,510494.5244482445
CHF,A,T,2012-07-01,509567.0779419157
CHF,A,T,2012-10-01,510816.3155019564
CHF,A,T,2013-01-01,506695.10708297265
CHF,A,T,2013-04-01,493535.44727222325
CHF,A,T,2013-07-01,484543.6252923068
CHF,A,T,2013-10-01,486828.1063052301
CHF,A,T,2014-01-01,480606.1036298734
CHF,A,T,2014-04-01,479029.33755692124
CHF,A,T,2014-07-01,499321.70871075126
CHF,A,T,2014-10-01,520273.06208716024
CHF,A,T,2015-01-01,507529.5102099618
CHF,A,T,2015-04-01,464111.1903549107
CHF,A,T,2015-07-01,454287.2206821
CHF,A,T,2015-10-01,441204.5838664431
CHF,A,T,2016-01-01,446376.68824686925
CHF,A,T,2016-04-01,440709.22885038867
CHF,A,T,2016-07-01,421082.3603264296
CHF,A,T,2016-10-01,425594.13435544353
CHF,A,T,2017-01-01,435585.2842384708
CHF,A,T,2017-04-01,411892.53901672247
